uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A068FPX1	100	44	14	UniRef90_A0A068FPX1 Phenol soluble modulin beta 1 n=4 Tax=Staphylococcus TaxID=1279 RepID=A0A068FPX1_9STAP	4I4QU	2DIUC@1|root,3044Z@2|Bacteria,1TW1F@1239|Firmicutes,4I4QU@91061|Bacilli,4H058@90964|Staphylococcaceae	91061|Bacilli	S	-	antibacterial protein	GO:0005576
UniRef90_A0A068LIT5	60.5263	76	4	UniRef90_A0A068LIT5 Phosphoglycerate kinase n=121 Tax=Bacteria TaxID=2 RepID=A0A068LIT5_9BACT	-	-	-	-	-	-	-
UniRef90_A0A069AW56	57.1429	259	168	UniRef90_A0A069AW56 Uncharacterized protein n=1 Tax=Micrococcus sp. A1 TaxID=404583 RepID=A0A069AW56_9MICC	-	-	-	-	-	-	-
UniRef90_A0A069S446	84.8837	86	20	UniRef90_A0A069S446 Uncharacterized protein n=1 Tax=Parabacteroides distasonis str. 3776 Po2 i TaxID=1339341 RepID=A0A069S446_9BACT	4NYGM	2EP0A@1|root,33GM5@2|Bacteria,4NYGM@976|Bacteroidetes,2FUEY@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-
UniRef90_A0A069SCK8	57.377	61	2	UniRef90_A0A069SCK8 Uncharacterized protein n=1 Tax=Bacteroides vulgatus str. 3975 RP4 TaxID=1339352 RepID=A0A069SCK8_PHOVU	-	-	-	-	-	-	-
UniRef90_A0A069SJX9	63.7363	91	9	UniRef90_A0A069SJX9 Addiction module toxin, RelE/StbE family protein n=8 Tax=Parabacteroides TaxID=375288 RepID=A0A069SJX9_9BACT	4NVNU	COG3041@1|root,COG3041@2|Bacteria,4NVNU@976|Bacteroidetes,2G35Z@200643|Bacteroidia,22Z2R@171551|Porphyromonadaceae	976|Bacteroidetes	S	-	addiction module toxin, RelE StbE family	-
UniRef90_A0A070EAX7	84.5238	84	58	UniRef90_A0A070EAX7 Uncharacterized protein (Fragment) n=4 Tax=Escherichia coli TaxID=562 RepID=A0A070EAX7_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A070FFB0	51.5464	97	1	UniRef90_A0A070FFB0 Uncharacterized protein n=1 Tax=Escherichia coli O128:H2 str. 2011C-3317 TaxID=1446581 RepID=A0A070FFB0_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A070FPH8	65.3333	75	1	UniRef90_A0A070FPH8 Uncharacterized protein n=2 Tax=Escherichia coli TaxID=562 RepID=A0A070FPH8_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A074INS7	72.6115	157	5	UniRef90_A0A074INS7 Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase n=58 Tax=Streptococcus TaxID=1301 RepID=A0A074INS7_STRSL	4HIH1	COG2606@1|root,COG2606@2|Bacteria,1V6JF@1239|Firmicutes,4HIH1@91061|Bacilli	91061|Bacilli	S	-	Belongs to the prolyl-tRNA editing family. YbaK EbsC subfamily	-
UniRef90_A0A074IU53	76.2712	59	3	UniRef90_A0A074IU53 Accessory secretory protein Asp4 n=18 Tax=Streptococcus TaxID=1301 RepID=A0A074IU53_STRSL	-	-	-	-	-	-	GO:0016021
UniRef90_A0A074IYS8	77.6398	322	38	UniRef90_A0A074IYS8 CAAX protease n=1 Tax=Streptococcus salivarius TaxID=1304 RepID=A0A074IYS8_STRSL	-	-	-	-	-	-	GO:0016021,GO:0008233
UniRef90_A0A074J0D7	59.4937	79	1	UniRef90_A0A074J0D7 SH3b domain-containing protein n=1 Tax=Streptococcus salivarius TaxID=1304 RepID=A0A074J0D7_STRSL	4HGXW	COG0860@1|root,COG1705@1|root,COG0860@2|Bacteria,COG1705@2|Bacteria,1W25V@1239|Firmicutes,4HGXW@91061|Bacilli	91061|Bacilli	M	-	GBS Bsp-like repeat	-
UniRef90_A0A074J3I9	68.1818	88	73	UniRef90_A0A074J3I9 Uncharacterized protein n=4 Tax=Streptococcus TaxID=1301 RepID=A0A074J3I9_STRSL	4IS6M	COG3666@1|root,COG3666@2|Bacteria,1UHQU@1239|Firmicutes,4IS6M@91061|Bacilli	91061|Bacilli	L	-	An automated process has identified a potential problem with this gene model	-
UniRef90_A0A074JKQ7	88.4058	69	21	UniRef90_A0A074JKQ7 Uncharacterized protein n=6 Tax=Streptococcus TaxID=1301 RepID=A0A074JKQ7_STRSL	-	-	-	-	-	-	GO:0016021
UniRef90_A0A077ULH2	63.6364	88	1	UniRef90_A0A077ULH2 HTH cro/C1-type domain-containing protein n=82 Tax=Bacteria TaxID=2 RepID=A0A077ULH2_9STAP	-	-	-	-	-	-	GO:0003677
UniRef90_A0A078S0E6	53.8462	52	2	UniRef90_A0A078S0E6 Uncharacterized protein n=1 Tax=Bacteroides uniformis str. 3978 T3 ii TaxID=1339349 RepID=A0A078S0E6_BACUN	-	-	-	-	-	-	-
UniRef90_A0A081Q966	98.1132	53	2	UniRef90_A0A081Q966 Uncharacterized protein n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A081Q966_STRMT	-	-	-	-	-	-	-
UniRef90_A0A081Q9S6	53.8462	91	3	UniRef90_A0A081Q9S6 Uncharacterized protein n=1 Tax=Streptococcus mitis TaxID=28037 RepID=A0A081Q9S6_STRMT	-	-	-	-	-	-	-
UniRef90_A0A081R5H1	80.7018	57	3	UniRef90_A0A081R5H1 Uncharacterized protein n=2 Tax=Streptococcus oralis TaxID=1303 RepID=A0A081R5H1_STROR	-	-	-	-	-	-	-
UniRef90_A0A085B2J4	96.6667	90	11	UniRef90_A0A085B2J4 Uncharacterized protein n=8 Tax=Cutibacterium acnes TaxID=1747 RepID=A0A085B2J4_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A085B3R4	57.2816	103	10	UniRef90_A0A085B3R4 Uncharacterized protein n=1 Tax=Cutibacterium acnes HL201PA1 TaxID=1271528 RepID=A0A085B3R4_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A090NNL4	66.6667	57	2	UniRef90_A0A090NNL4 Uncharacterized protein n=1 Tax=Shigella dysenteriae WRSd3 TaxID=1401327 RepID=A0A090NNL4_SHIDY	-	-	-	-	-	-	-
UniRef90_A0A096B783	80.2083	96	2	UniRef90_A0A096B783 Uncharacterized protein n=5 Tax=Clostridia TaxID=186801 RepID=A0A096B783_FLAPL	-	-	-	-	-	-	-
UniRef90_A0A096D483	61.8557	97	7	UniRef90_A0A096D483 Uncharacterized protein n=1 Tax=Flavonifractor plautii 1_3_50AFAA TaxID=742738 RepID=A0A096D483_FLAPL	25696	2AY8A@1|root,31QAH@2|Bacteria,1UUBV@1239|Firmicutes,25696@186801|Clostridia	186801|Clostridia	-	-	-	-
UniRef90_A0A097KJE4	100	132	530	UniRef90_A0A097KJE4 Sec (Fragment) n=1 Tax=Staphylococcus aureus TaxID=1280 RepID=A0A097KJE4_STAAU	4HUGW	2CC33@1|root,33T6Z@2|Bacteria,1VS9Y@1239|Firmicutes,4HUGW@91061|Bacilli,4GZZ9@90964|Staphylococcaceae	91061|Bacilli	S	-	Staphylococcal/Streptococcal toxin, OB-fold domain	GO:0005576,GO:0090729
UniRef90_A0A098APZ3	67.1642	67	2	UniRef90_A0A098APZ3 Phage protein n=56 Tax=root TaxID=1 RepID=A0A098APZ3_STREE	-	-	-	-	-	-	GO:0003677
UniRef90_A0A098Z8X0	100	47	2	UniRef90_A0A098Z8X0 Uncharacterized protein n=16 Tax=Streptococcus TaxID=1301 RepID=A0A098Z8X0_STREE	-	-	-	-	-	-	-
UniRef90_A0A0A1DZB8	53.6797	231	3	UniRef90_A0A0A1DZB8 HTH DNA-binding protein n=50 Tax=Streptococcus TaxID=1301 RepID=A0A0A1DZB8_STRSL	4HIAR	COG2013@1|root,COG2013@2|Bacteria,1V6BD@1239|Firmicutes,4HIAR@91061|Bacilli	91061|Bacilli	S	-	Mitochondrial biogenesis AIM24	-
UniRef90_A0A0A1E139	58.871	124	7	UniRef90_A0A0A1E139 Phosphoenolpyruvate--glycerone phosphotransferase n=40 Tax=Streptococcus TaxID=1301 RepID=A0A0A1E139_STRSL	-	-	-	-	-	-	-
UniRef90_A0A0A1P956	68.0556	72	3	UniRef90_A0A0A1P956 Uncharacterized protein n=1 Tax=bacterium YEK0313 TaxID=1522316 RepID=A0A0A1P956_9BACT	-	-	-	-	-	-	-
UniRef90_A0A0A2DG44	87.5	88	10	UniRef90_A0A0A2DG44 Uncharacterized protein n=1 Tax=Corynebacterium auriscanis TaxID=99807 RepID=A0A0A2DG44_9CORY	-	-	-	-	-	-	-
UniRef90_A0A0A2DG53	83.9506	81	4	UniRef90_A0A0A2DG53 HTH_17 domain-containing protein n=1 Tax=Corynebacterium auriscanis TaxID=99807 RepID=A0A0A2DG53_9CORY	-	-	-	-	-	-	-
UniRef90_A0A0A2DHZ5	100	66	100	UniRef90_A0A0A2DHZ5 Excisionase n=3 Tax=Corynebacterium TaxID=1716 RepID=A0A0A2DHZ5_9CORY	2GQGV	COG3311@1|root,COG3311@2|Bacteria,2GQGV@201174|Actinobacteria,22P4W@1653|Corynebacteriaceae	201174|Actinobacteria	K	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0097159,GO:1901363	DNA binding domain, excisionase family	GO:0003677
UniRef90_A0A0A2DNR8	64.3836	73	3	UniRef90_A0A0A2DNR8 ATP-binding protein n=2 Tax=Corynebacterium TaxID=1716 RepID=A0A0A2DNR8_9CORY	-	-	-	-	-	-	GO:0005524
UniRef90_A0A0A2RAW6	64.1791	67	2	UniRef90_A0A0A2RAW6 Uncharacterized protein n=7 Tax=Escherichia coli TaxID=562 RepID=A0A0A2RAW6_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A0A3UJM7	77.551	98	2	UniRef90_A0A0A3UJM7 Membrane protein n=27 Tax=Bacteria TaxID=2 RepID=A0A0A3UJM7_ECOLX	-	-	-	-	-	-	GO:0016021
UniRef90_A0A0A6SGD8	97.9592	49	3	UniRef90_A0A0A6SGD8 Uncharacterized protein n=49 Tax=Enterobacteriaceae TaxID=543 RepID=A0A0A6SGD8_ECOLX	-	-	-	-	-	-	-
UniRef90_A0A0A8JGB7	73.7705	61	3	UniRef90_A0A0A8JGB7 Uncharacterized protein n=1 Tax=Bacillus sp. (strain OxB-1) TaxID=98228 RepID=A0A0A8JGB7_BACSX	-	-	-	-	-	-	-
UniRef90_A0A0B7L7U7	73.6607	224	22	UniRef90_A0A0B7L7U7 Chloramphenicol acetyltransferase n=39 Tax=Streptococcus pneumoniae TaxID=1313 RepID=A0A0B7L7U7_STREE	-	-	-	-	-	-	-
UniRef90_A0A0B7L9W0	70.4225	71	2	UniRef90_A0A0B7L9W0 Degenerate transposase n=7 Tax=Streptococcus pneumoniae TaxID=1313 RepID=A0A0B7L9W0_STREE	4IPIE	COG3547@1|root,COG3547@2|Bacteria,1TQ5G@1239|Firmicutes,4IPIE@91061|Bacilli	91061|Bacilli	L	-	Transposase IS116 IS110 IS902	-
UniRef90_A0A0B7LRQ8	82.2581	62	10	UniRef90_A0A0B7LRQ8 Chlorohydrolase n=9 Tax=Streptococcus pneumoniae TaxID=1313 RepID=A0A0B7LRQ8_STREE	4IEDG	2DKE0@1|root,3098V@2|Bacteria,1U4MP@1239|Firmicutes,4IEDG@91061|Bacilli,2TQ27@28037|Streptococcus mitis	91061|Bacilli	-	-	-	GO:0016787
UniRef90_A0A0B7M4W4	70.8861	79	12	UniRef90_A0A0B7M4W4 V8-like Glu-specific endopeptidase n=24 Tax=Streptococcus pneumoniae TaxID=1313 RepID=A0A0B7M4W4_STREE	-	-	-	-	-	-	-
UniRef90_A0A0B7M6H3	64.8936	94	3	UniRef90_A0A0B7M6H3 Uncharacterized protein n=52 Tax=Streptococcus TaxID=1301 RepID=A0A0B7M6H3_STREE	4HS0M	2EKVD@1|root,33EIY@2|Bacteria,1VN70@1239|Firmicutes,4HS0M@91061|Bacilli	91061|Bacilli	-	-	-	-
UniRef90_A0A0C1KJ24	68.0556	72	1	UniRef90_A0A0C1KJ24 Glutaredoxin-like protein NrdH n=42 Tax=Streptococcus TaxID=1301 RepID=A0A0C1KJ24_STRCV	4IS2M	COG0695@1|root,COG0695@2|Bacteria,1VK60@1239|Firmicutes,4IS2M@91061|Bacilli,42DR5@671232|Streptococcus anginosus group	91061|Bacilli	O	-	Glutaredoxin	-
UniRef90_A0A0C5AFR7	53.1646	79	2	UniRef90_A0A0C5AFR7 Uncharacterized protein n=28 Tax=root TaxID=1 RepID=A0A0C5AFR7_9CAUD	4QMG7	4QGY1@10239|Viruses,4QWBM@35237|dsDNA viruses  no RNA stage,4QR53@28883|Caudovirales,4QMG7@10699|Siphoviridae	10699|Siphoviridae	-	-	-	-
UniRef90_A0A0C5AJW8	58.7156	218	6	UniRef90_A0A0C5AJW8 Uncharacterized protein n=30 Tax=Webervirus TaxID=1920860 RepID=A0A0C5AJW8_9CAUD	4QKX6	4QBX2@10239|Viruses,4QV9G@35237|dsDNA viruses  no RNA stage,4QPRC@28883|Caudovirales,4QKX6@10699|Siphoviridae	10699|Siphoviridae	-	-	-	-
UniRef90_A0A0C5AJZ7	50	376	12	UniRef90_A0A0C5AJZ7 Sigma70_r4_2 domain-containing protein n=44 Tax=Webervirus TaxID=1920860 RepID=A0A0C5AJZ7_9CAUD	4QKNC	4QAIK@10239|Viruses,4QUPH@35237|dsDNA viruses  no RNA stage,4QS4V@28883|Caudovirales,4QKNC@10699|Siphoviridae	10699|Siphoviridae	S	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016032,GO:0016787,GO:0016788,GO:0019048,GO:0019054,GO:0019222,GO:0033554,GO:0034641,GO:0035821,GO:0039637,GO:0039656,GO:0039657,GO:0043170,GO:0044003,GO:0044068,GO:0044237,GO:0044238,GO:0044260,GO:0044403,GO:0044419,GO:0046483,GO:0048519,GO:0050789,GO:0050896,GO:0051701,GO:0051704,GO:0051716,GO:0051817,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0090305,GO:0099015,GO:1901360	hydrolase activity	GO:0003677,GO:0016987,GO:0006352
UniRef90_A0A0C6DV56	100	146	233	UniRef90_A0A0C6DV56 Preprotein translocase subunit SecB n=6 Tax=Staphylococcus TaxID=1279 RepID=A0A0C6DV56_STAAU	-	-	-	-	-	-	GO:0051082,GO:0051262,GO:0015031
UniRef90_A0A0C6ES27	84.5238	84	13	UniRef90_A0A0C6ES27 Uncharacterized protein n=1 Tax=Staphylococcus aureus TaxID=1280 RepID=A0A0C6ES27_STAAU	-	-	-	-	-	-	-
UniRef90_A0A0C9QWE5	52.5	120	5384	UniRef90_A0A0C9QWE5 MurG_0 protein (Fragment) n=1 Tax=Fopius arisanus TaxID=64838 RepID=A0A0C9QWE5_9HYME	-	-	-	-	-	-	-
UniRef90_A0A0D0YEA0	52.1127	142	4	UniRef90_A0A0D0YEA0 LtrBE1 protein n=5 Tax=Streptococcus TaxID=1301 RepID=A0A0D0YEA0_STRSZ	4HFEX	COG3843@1|root,COG3843@2|Bacteria,1V2SB@1239|Firmicutes,4HFEX@91061|Bacilli	91061|Bacilli	U	-	relaxase	-
UniRef90_A0A0D1HGY5	82.0895	67	17	UniRef90_A0A0D1HGY5 Membrane protein n=67 Tax=Bacilli TaxID=91061 RepID=A0A0D1HGY5_STAAU	-	-	-	-	-	-	-
UniRef90_A0A0D1J8R8	68.0556	72	2	UniRef90_A0A0D1J8R8 Uncharacterized protein n=8 Tax=Staphylococcus aureus TaxID=1280 RepID=A0A0D1J8R8_STAAU	-	-	-	-	-	-	-
UniRef90_A0A0D1JDT2	63.5135	74	2	UniRef90_A0A0D1JDT2 Uncharacterized protein n=5 Tax=Staphylococcus TaxID=1279 RepID=A0A0D1JDT2_STAAU	-	-	-	-	-	-	-
UniRef90_A0A0D1JVT0	72.7273	66	3	UniRef90_A0A0D1JVT0 Membrane protein n=79 Tax=Staphylococcus TaxID=1279 RepID=A0A0D1JVT0_STAAU	-	-	-	-	-	-	-
UniRef90_A0A0D5VDR9	59.0361	83	1	UniRef90_A0A0D5VDR9 Uncharacterized protein n=4 Tax=Burkholderiaceae TaxID=119060 RepID=A0A0D5VDR9_9BURK	2W457	297EX@1|root,34876@2|Bacteria,1P34Y@1224|Proteobacteria,2W457@28216|Betaproteobacteria,1KA5Z@119060|Burkholderiaceae	28216|Betaproteobacteria	-	-	-	-
UniRef90_A0A0D8VFC3	52.1739	92	1	UniRef90_A0A0D8VFC3 Endoribonuclease HigB n=135 Tax=Enterobacteriaceae TaxID=543 RepID=A0A0D8VFC3_ECOLX	1S9CP	COG3549@1|root,COG3549@2|Bacteria,1MZ4I@1224|Proteobacteria,1S9CP@1236|Gammaproteobacteria,3XR5C@561|Escherichia	1236|Gammaproteobacteria	S	-	Plasmid maintenance system killer	GO:0016787
UniRef90_A0A0E0VNR8	83.0508	59	2	UniRef90_A0A0E0VNR8 Nitrogen regulation protein NIFR3 n=9 Tax=Staphylococcus aureus TaxID=1280 RepID=A0A0E0VNR8_STAA5	-	-	-	-	-	-	-
UniRef90_A0A0E0VQW7	100	48	116	UniRef90_A0A0E0VQW7 Uncharacterized protein n=31 Tax=Staphylococcus TaxID=1279 RepID=A0A0E0VQW7_STAA5	-	-	-	-	-	-	-
UniRef90_A0A0E0VRD5	86.5385	52	9	UniRef90_A0A0E0VRD5 Uncharacterized protein n=49 Tax=Staphylococcus TaxID=1279 RepID=A0A0E0VRD5_STAA5	-	-	-	-	-	-	-
UniRef90_A0A0E1VAL1	100	33	19	UniRef90_A0A0E1VAL1 Uncharacterized protein n=21 Tax=Bacilli TaxID=91061 RepID=A0A0E1VAL1_STAEP	-	-	-	-	-	-	GO:0016021
UniRef90_A0A0E1VBZ8	86.2069	58	1	UniRef90_A0A0E1VBZ8 Uncharacterized protein n=11 Tax=Staphylococcus epidermidis TaxID=1282 RepID=A0A0E1VBZ8_STAEP	-	-	-	-	-	-	GO:0016021
UniRef90_A0A0E1VC97	65.5172	58	6	UniRef90_A0A0E1VC97 Uncharacterized protein n=2 Tax=Staphylococcus epidermidis TaxID=1282 RepID=A0A0E1VC97_STAEP	-	-	-	-	-	-	GO:0016021
UniRef90_A0A0E1VG78	80.2469	81	4	UniRef90_A0A0E1VG78 Uncharacterized protein n=6 Tax=Staphylococcus aureus TaxID=1280 RepID=A0A0E1VG78_STAA3	-	-	-	-	-	-	-
