pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_00047079	1821	64.0857	21	K04043	UniRef90_P0CY98	UniRef90_P0CY98 Chaperone protein DnaK n=29 Tax=Bacteria TaxID=2 RepID=DNAK_CUTAC	-	2GJTY	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4DP1V@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0006457,GO:0008144,GO:0008150,GO:0009987,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0051082,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Heat shock 70 kDa protein
DP_00052557	1773	57.2476	14	-	-	-	-	2GN1A	COG3588@1|root,COG3588@2|Bacteria,2GN1A@201174|Actinobacteria	201174|Actinobacteria	G	-	Aldolase
DP_00056058	1746	58.6483	28	K00156	UniRef90_F9NSC3	UniRef90_F9NSC3 Thiamine pyrophosphate enzyme, N-terminal TPP binding domain protein n=35 Tax=Propionibacteriaceae TaxID=31957 RepID=F9NSC3_9ACTN	-	2GJ20	COG0028@1|root,COG0028@2|Bacteria,2GJ20@201174|Actinobacteria,4DQ50@85009|Propionibacteriales	201174|Actinobacteria	EH	-	Belongs to the TPP enzyme family
DP_00056844	1740	56.4943	23	ATP-dependent RNA helicase	-	-	-	2GIUR	COG0513@1|root,COG0513@2|Bacteria,2GIUR@201174|Actinobacteria,4DNT3@85009|Propionibacteriales	201174|Actinobacteria	L	-	Belongs to the DEAD box helicase family
DP_00057738	1731	64.5869	18	ABC transporter ATP-binding protein	UniRef90_F9NXR8	UniRef90_F9NXR8 Energy-dependent translational throttle protein EttA n=42 Tax=Bacteria TaxID=2 RepID=F9NXR8_9ACTN	-	2GKBQ	COG0488@1|root,COG0488@2|Bacteria,2GKBQ@201174|Actinobacteria,4DNB9@85009|Propionibacteriales	201174|Actinobacteria	S	GO:0000049,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006417,GO:0006448,GO:0006518,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017148,GO:0019222,GO:0019538,GO:0019843,GO:0030312,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032553,GO:0032555,GO:0032559,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0040007,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045900,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2000112,GO:2000113	ABC transporter
DP_00059825	1716	74.3007	76	K01428	UniRef90_Q5HLW1	UniRef90_Q5HLW1 Urease subunit alpha n=89 Tax=Bacteria TaxID=2 RepID=URE1_STAEQ	-	4HBTS	COG0804@1|root,COG0804@2|Bacteria,1TPQP@1239|Firmicutes,4HBTS@91061|Bacilli,4GY7J@90964|Staphylococcaceae	91061|Bacilli	E	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006807,GO:0008150,GO:0008152,GO:0009039,GO:0009056,GO:0009987,GO:0016151,GO:0016787,GO:0016810,GO:0016811,GO:0019627,GO:0034641,GO:0043167,GO:0043169,GO:0043419,GO:0043603,GO:0043605,GO:0044237,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:0071941,GO:1901564,GO:1901565,GO:1901575	Belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family
DP_00060305	1713	50.5546	22	K03798	-	-	-	4HAJB	COG0465@1|root,COG0465@2|Bacteria,1TPTV@1239|Firmicutes,4HAJB@91061|Bacilli,4GWVR@90964|Staphylococcaceae	91061|Bacilli	O	GO:0000166,GO:0003674,GO:0003824,GO:0004175,GO:0004176,GO:0004222,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0007049,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008270,GO:0009056,GO:0009057,GO:0009987,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030428,GO:0030554,GO:0031224,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043934,GO:0044238,GO:0044425,GO:0044464,GO:0046872,GO:0046914,GO:0051301,GO:0070011,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins
DP_00064428	1686	56.4057	43	K03696	-	-	-	2GJ77	COG0542@1|root,COG0542@2|Bacteria,2GJ77@201174|Actinobacteria,4DPBH@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030312,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043170,GO:0044183,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046983,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564	associated with various cellular activities
DP_00065623	1677	50.9839	13	K01840	UniRef90_Q6A712	UniRef90_Q6A712 Phospho-sugar mutase n=29 Tax=Propionibacteriaceae TaxID=31957 RepID=Q6A712_CUTAK	-	2GJ3Q	COG1109@1|root,COG1109@2|Bacteria,2GJ3Q@201174|Actinobacteria,4DMY7@85009|Propionibacteriales	201174|Actinobacteria	G	-	phosphoglucomutase phosphomannomutase alpha beta alpha domain II
DP_00067734	1665	91.5916	66	-	UniRef90_A0A3S0LBB1	UniRef90_A0A3S0LBB1 Acetolactate synthase AlsS n=70 Tax=root TaxID=1 RepID=A0A3S0LBB1_9STAP	-	4HAV1	COG0028@1|root,COG0028@2|Bacteria,1TQE8@1239|Firmicutes,4HAV1@91061|Bacilli,4GX96@90964|Staphylococcaceae	91061|Bacilli	EH	GO:0000287,GO:0003674,GO:0003824,GO:0003984,GO:0005488,GO:0006066,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016740,GO:0016744,GO:0019751,GO:0019842,GO:0030976,GO:0034077,GO:0034311,GO:0036094,GO:0042180,GO:0042181,GO:0042844,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0045149,GO:0045151,GO:0046165,GO:0046872,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:1901615,GO:1901617,GO:1901681,GO:1902652,GO:1902653	Belongs to the TPP enzyme family
DP_00072818	1635	86.0550	23	-	UniRef90_P0CY97	UniRef90_P0CY97 60 kDa chaperonin 1 n=44 Tax=Bacteria TaxID=2 RepID=CH601_CUTAK	-	2GKC9	COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4DNNQ@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0008144,GO:0008150,GO:0009987,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042026,GO:0043167,GO:0043168,GO:0044424,GO:0044464,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions
DP_00079069	1602	52.7466	39	K03303	UniRef90_A0A0E1V9G7	UniRef90_A0A0E1V9G7 L-lactate permease n=54 Tax=root TaxID=1 RepID=A0A0E1V9G7_STAEP	GO:0005887,GO:0015129	4HAF3	COG1620@1|root,COG1620@2|Bacteria,1TQNM@1239|Firmicutes,4HAF3@91061|Bacilli,4GY2R@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015129,GO:0015318,GO:0015711,GO:0015718,GO:0015727,GO:0015849,GO:0015850,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0035873,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656,GO:1901618,GO:1903825,GO:1905039	L-lactate permease
DP_00080728	1593	63.2768	13	K03545	UniRef90_Q6A7E7	UniRef90_Q6A7E7 Trigger factor n=30 Tax=Terrabacteria group TaxID=1783272 RepID=TIG_CUTAK	-	2GJIG	COG0544@1|root,COG0544@2|Bacteria,2GJIG@201174|Actinobacteria,4DP8U@85009|Propionibacteriales	201174|Actinobacteria	D	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006464,GO:0006807,GO:0006810,GO:0006950,GO:0007049,GO:0007154,GO:0008104,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0015031,GO:0015833,GO:0016020,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033036,GO:0033554,GO:0036211,GO:0042221,GO:0042594,GO:0042886,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0051301,GO:0051716,GO:0071496,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0140096,GO:1901564	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase
DP_00080803	1593	50.8475	21	K01637	UniRef90_A0A653HVY7	UniRef90_A0A653HVY7 Isocitrase n=22 Tax=Bacteria TaxID=2 RepID=A0A653HVY7_9GAMM	-	1RQAK	COG2224@1|root,COG2224@2|Bacteria,1MWIF@1224|Proteobacteria,1RQAK@1236|Gammaproteobacteria,3NJIH@468|Moraxellaceae	1236|Gammaproteobacteria	C	-	Isocitrate lyase
DP_00091742	1545	63.6246	15	K05601	UniRef90_D1BP93	UniRef90_D1BP93 Hydroxylamine reductase n=48 Tax=root TaxID=1 RepID=D1BP93_VEIPT	-	4H202	COG0369@1|root,COG1151@2|Bacteria,1TP8X@1239|Firmicutes,4H202@909932|Negativicutes	909932|Negativicutes	C	-	Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O
DP_00096783	1527	58.7426	22	K03293	-	-	-	2GJ0X	COG1113@1|root,COG1113@2|Bacteria,2GJ0X@201174|Actinobacteria,4DTIR@85009|Propionibacteriales	201174|Actinobacteria	E	-	amino acid
DP_00098559	1518	53.1621	9	K01880	UniRef90_Q6A964	UniRef90_Q6A964 Glycine--tRNA ligase n=50 Tax=Propionibacteriaceae TaxID=31957 RepID=SYG_CUTAK	-	2GIT3	COG0423@1|root,COG0423@2|Bacteria,2GIT3@201174|Actinobacteria,4DPNB@85009|Propionibacteriales	201174|Actinobacteria	J	GO:0000166,GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006426,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046983,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Catalyzes the attachment of glycine to tRNA(Gly)
