uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A060YB76	55.5556	90	9	UniRef90_A0A060YB76 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YB76_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060YCR7	64.539	141	5	UniRef90_A0A060YCR7 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YCR7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YDE1	62.069	87	9	UniRef90_A0A060YDE1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YDE1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YIF8	58.8235	102	26	UniRef90_A0A060YIF8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YIF8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YJH6	56.1151	139	9	UniRef90_A0A060YJH6 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YJH6_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YKR2	66.242	157	23	UniRef90_A0A060YKR2 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YKR2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YRT9	90.3846	52	6	UniRef90_A0A060YRT9 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YRT9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YVR0	62.3288	146	174	UniRef90_A0A060YVR0 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YVR0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YYL9	84.7059	85	3	UniRef90_A0A060YYL9 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YYL9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z0D0	79.8387	124	5	UniRef90_A0A060Z0D0 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z0D0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z297	59.596	297	16	UniRef90_A0A060Z297 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z297_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z3Y7	80	65	3	UniRef90_A0A060Z3Y7 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z3Y7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z492	50.5155	97	5	UniRef90_A0A060Z492 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z492_ONCMY	-	-	-	-	-	-	GO:0005576,GO:0005179
UniRef90_A0A060Z4T9	52.1505	186	2	UniRef90_A0A060Z4T9 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z4T9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z4X6	73.8255	149	7	UniRef90_A0A060Z4X6 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z4X6_ONCMY	3CDFG	2CUQ3@1|root,2RNM8@2759|Eukaryota,3999Y@33154|Opisthokonta,3CDFG@33208|Metazoa,3DUSZ@33213|Bilateria,48N25@7711|Chordata,49J1B@7742|Vertebrata,4A85X@7898|Actinopterygii	33208|Metazoa	S	-	Transposase	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060Z5G0	73.2673	101	9	UniRef90_A0A060Z5G0 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z5G0_ONCMY	3BXZV	KOG1075@1|root,KOG1075@2759|Eukaryota,3AGM0@33154|Opisthokonta,3BXZV@33208|Metazoa,3E4GN@33213|Bilateria	33208|Metazoa	S	-	Ribonuclease H protein	-
UniRef90_A0A060Z5J9	73.6842	114	6	UniRef90_A0A060Z5J9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z5J9_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060Z6N5	77.3585	106	8	UniRef90_A0A060Z6N5 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z6N5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z8G2	74.1573	356	34	UniRef90_A0A060Z8G2 Integrase catalytic domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z8G2_ONCMY	3BA5H	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3E5BZ@33213|Bilateria,48QR2@7711|Chordata,49MAS@7742|Vertebrata,4A2QN@7898|Actinopterygii	33208|Metazoa	L	-	K02A2.6-like	GO:0003676,GO:0015074
UniRef90_A0A060Z8U5	74.4526	137	6	UniRef90_A0A060Z8U5 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z8U5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z9E0	75.817	153	29	UniRef90_A0A060Z9E0 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z9E0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z9R4	91.9355	62	6	UniRef90_A0A060Z9R4 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z9R4_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z9T9	75.8065	62	14	UniRef90_A0A060Z9T9 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z9T9_ONCMY	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-	-
UniRef90_A0A060ZA50	57.8512	121	2	UniRef90_A0A060ZA50 DDE_3 domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZA50_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060ZCM5	76.9231	65	1	UniRef90_A0A060ZCM5 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZCM5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060ZV32	73.2759	116	34	UniRef90_A0A060ZV32 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZV32_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A061A0G9	63.5135	74	3	UniRef90_A0A061A0G9 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A061A0G9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A061A4K8	74.6269	67	3	UniRef90_A0A061A4K8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A061A4K8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A061A5F6	80	160	12	UniRef90_A0A061A5F6 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A061A5F6_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A061A636	83.908	87	4	UniRef90_A0A061A636 Reverse transcriptase domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A061A636_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A073A8L1	56.4706	85	6	UniRef90_A0A073A8L1 DUF3567 domain-containing protein n=34 Tax=Proteobacteria TaxID=1224 RepID=A0A073A8L1_RALSL	2VVIR	2E6W9@1|root,331FT@2|Bacteria,1N6E1@1224|Proteobacteria,2VVIR@28216|Betaproteobacteria,1K8KB@119060|Burkholderiaceae	28216|Betaproteobacteria	S	-	Protein of unknown function (DUF3567)	-
UniRef90_A0A076PN50	54.2857	105	2	UniRef90_A0A076PN50 Uncharacterized protein n=3 Tax=Comamonas TaxID=283 RepID=A0A076PN50_COMTE	-	-	-	-	-	-	-
UniRef90_A0A076PP83	56.6176	136	2	UniRef90_A0A076PP83 Uncharacterized protein n=5 Tax=Comamonas TaxID=283 RepID=A0A076PP83_COMTE	-	-	-	-	-	-	-
UniRef90_A0A081J5I6	53.2609	92	1	UniRef90_A0A081J5I6 Uncharacterized protein n=1 Tax=Delftia sp. 670 TaxID=1537702 RepID=A0A081J5I6_9BURK	-	-	-	-	-	-	-
UniRef90_A0A085B2J4	55.5556	90	1	UniRef90_A0A085B2J4 Uncharacterized protein n=8 Tax=Cutibacterium acnes TaxID=1747 RepID=A0A085B2J4_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A089PNV9	59.4937	79	3	UniRef90_A0A089PNV9 Two-component-system connector protein YcgZ n=2 Tax=Pluralibacter gergoviae TaxID=61647 RepID=A0A089PNV9_PLUGE	1SB5M	2CBKZ@1|root,32RTK@2|Bacteria,1N1WZ@1224|Proteobacteria,1SB5M@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	GO:0001101,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042221,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	Two-component-system connector protein YcgZ	GO:0071468
UniRef90_A0A090IR55	80.3571	56	8	UniRef90_A0A090IR55 Uncharacterized protein n=3 Tax=Bacillus thermoamylovorans TaxID=35841 RepID=A0A090IR55_9BACI	-	-	-	-	-	-	-
UniRef90_A0A094ALN3	50	98	1	UniRef90_A0A094ALN3 Sacchrp_dh_C domain-containing protein n=1 Tax=Pseudogymnoascus sp. VKM F-3775 TaxID=1420901 RepID=A0A094ALN3_9PEZI	3NUXI	COG1748@1|root,KOG0172@2759|Eukaryota,38BKM@33154|Opisthokonta,3NUXI@4751|Fungi,3QKR4@4890|Ascomycota,20V6D@147548|Leotiomycetes	4751|Fungi	E	GO:0003674,GO:0003824,GO:0004753,GO:0004755,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006091,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0019752,GO:0019878,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	saccharopine dehydrogenase	-
UniRef90_A0A095YRK3	63.2911	79	4	UniRef90_A0A095YRK3 ATP synthase subunit epsilon n=3 Tax=Prevotella histicola TaxID=470565 RepID=A0A095YRK3_9BACT	4NUYG	COG0355@1|root,COG0355@2|Bacteria,4NUYG@976|Bacteroidetes,2FUIM@200643|Bacteroidia	976|Bacteroidetes	C	-	ATP synthase, Delta Epsilon	GO:0045261,GO:0046933
UniRef90_A0A0A2WM60	59.5506	89	3	UniRef90_A0A0A2WM60 30S ribosomal protein S20 n=57 Tax=Bacteria TaxID=2 RepID=A0A0A2WM60_9GAMM	1X7IW	COG0268@1|root,COG0268@2|Bacteria,1MZ94@1224|Proteobacteria,1S9AI@1236|Gammaproteobacteria,1X7IW@135614|Xanthomonadales	135614|Xanthomonadales	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Binds directly to 16S ribosomal RNA	-
UniRef90_A0A0B5X4R0	55.6818	88	2	UniRef90_A0A0B5X4R0 Uncharacterized protein n=1 Tax=Bacillus coagulans DSM 1 = ATCC 7050 TaxID=1121088 RepID=A0A0B5X4R0_BACCO	-	-	-	-	-	-	-
UniRef90_A0A0B7AG49	63.0137	73	1	UniRef90_A0A0B7AG49 Uncharacterized protein (Fragment) n=1 Tax=Arion vulgaris TaxID=1028688 RepID=A0A0B7AG49_9EUPU	COG3344	COG3344@1|root,COG3344@2|Bacteria	2|Bacteria	L	-	homing of group II introns; reverse transcriptase	-
UniRef90_A0A0B7C1D3	67.1429	70	1	UniRef90_A0A0B7C1D3 Dynamin-type G domain-containing protein (Fragment) n=1 Tax=Arion vulgaris TaxID=1028688 RepID=A0A0B7C1D3_9EUPU	-	-	-	-	-	-	GO:0005525
UniRef90_A0A0C2RNV3	59.3496	123	4	UniRef90_A0A0C2RNV3 Reverse transcriptase domain-containing protein (Fragment) n=1 Tax=Pseudomonas stutzeri TaxID=316 RepID=A0A0C2RNV3_PSEST	-	-	-	-	-	-	-
UniRef90_A0A0C2S076	74.4186	129	3	UniRef90_A0A0C2S076 DUF1891 domain-containing protein (Fragment) n=1 Tax=Pseudomonas stutzeri TaxID=316 RepID=A0A0C2S076_PSEST	-	-	-	-	-	-	GO:0016706,GO:0008168
UniRef90_A0A0D0FGY7	72.4638	69	1	UniRef90_A0A0D0FGY7 Uncharacterized protein n=4 Tax=Bacillus TaxID=1386 RepID=A0A0D0FGY7_9BACI	-	-	-	-	-	-	-
UniRef90_A0A0D0FHD5	54.1176	85	2	UniRef90_A0A0D0FHD5 DUF4256 domain-containing protein n=1 Tax=Bacillus thermoamylovorans TaxID=35841 RepID=A0A0D0FHD5_9BACI	-	-	-	-	-	-	-
UniRef90_A0A0D0QIT5	56.1798	89	1	UniRef90_A0A0D0QIT5 30S ribosomal protein S20 n=40 Tax=Xanthomonadales TaxID=135614 RepID=A0A0D0QIT5_9GAMM	-	-	-	-	-	-	-
UniRef90_A0A0D6R972	73.3696	184	7	UniRef90_A0A0D6R972 Uncharacterized protein n=1 Tax=Araucaria cunninghamii TaxID=56994 RepID=A0A0D6R972_ARACU	-	-	-	-	-	-	-
UniRef90_A0A0E9RVU4	60.5263	76	5	UniRef90_A0A0E9RVU4 HTH arsR-type domain-containing protein n=1 Tax=Anguilla anguilla TaxID=7936 RepID=A0A0E9RVU4_ANGAN	-	-	-	-	-	-	GO:0003700
UniRef90_A0A0E9VFI6	57.1429	56	4	UniRef90_A0A0E9VFI6 Uncharacterized protein n=2 Tax=Anguilla anguilla TaxID=7936 RepID=A0A0E9VFI6_ANGAN	-	-	-	-	-	-	-
UniRef90_A0A0E9WIG2	61.039	77	1	UniRef90_A0A0E9WIG2 Uncharacterized protein n=1 Tax=Anguilla anguilla TaxID=7936 RepID=A0A0E9WIG2_ANGAN	-	-	-	-	-	-	-
UniRef90_A0A0E9XFR7	50	92	4	UniRef90_A0A0E9XFR7 DDE_3 domain-containing protein n=1 Tax=Anguilla anguilla TaxID=7936 RepID=A0A0E9XFR7_ANGAN	-	-	-	-	-	-	GO:0003676
UniRef90_A0A0F6B5C9	58.1081	74	4	UniRef90_A0A0F6B5C9 Uncharacterized protein n=1 Tax=Salmonella typhimurium (strain 14028s / SGSC 2262) TaxID=588858 RepID=A0A0F6B5C9_SALT1	-	-	-	-	-	-	-
UniRef90_A0A0G4BYJ6	51.0101	198	33	UniRef90_A0A0G4BYJ6 Uncharacterized protein n=2 Tax=Neisseria meningitidis TaxID=487 RepID=A0A0G4BYJ6_NEIME	-	-	-	-	-	-	-
