pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
MET_00869137	741	60.9987	3	K02316	-	-	-	2GJFX	COG0358@1|root,COG0358@2|Bacteria,2GJFX@201174|Actinobacteria,4DN6K@85009|Propionibacteriales	201174|Actinobacteria	L	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003896,GO:0003899,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005694,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006269,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030894,GO:0032774,GO:0032991,GO:0032993,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990077	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication
MET_00873498	738	59.7561	6	K00161	-	-	-	4H9PQ	COG1071@1|root,COG1071@2|Bacteria,1TQDG@1239|Firmicutes,4H9PQ@91061|Bacilli,4GXF7@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004738,GO:0004739,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016624,GO:0016903,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	Pyruvate 2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, alpha subunit
MET_00877247	735	63.9456	13	hypothetical protein	UniRef90_A0A077HMC1	UniRef90_A0A077HMC1 Thioredoxin-like_fold domain-containing protein n=3 Tax=Corynebacterium TaxID=1716 RepID=A0A077HMC1_9CORY	GO:0016021	2HEHQ	COG1651@1|root,COG1651@2|Bacteria,2HEHQ@201174|Actinobacteria,22N7M@1653|Corynebacteriaceae	201174|Actinobacteria	O	-	Protein-disulfide isomerase
MET_00879612	735	74.5578	53	-	UniRef90_A8Q304	UniRef90_A8Q304 Ribosomal_L2_C domain-containing protein n=3 Tax=Malassezia TaxID=55193 RepID=A8Q304_MALGO	GO:0005840,GO:0003735,GO:0006412	3NU8K	COG0090@1|root,KOG2309@2759|Eukaryota,38BCB@33154|Opisthokonta,3NU8K@4751|Fungi,3UYV5@5204|Basidiomycota,3N1MT@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0030684,GO:0030687,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	60s ribosomal protein
MET_00880859	735	76.0544	22	-	-	-	-	3NUFA	COG0474@1|root,KOG0205@2759|Eukaryota,38CYC@33154|Opisthokonta,3NUFA@4751|Fungi,3UYHC@5204|Basidiomycota,3MZTE@452284|Ustilaginomycotina	4751|Fungi	P	-	plasma membrane ATPase
MET_00882200	735	50.0680	4	K12574	-	-	-	4HAAP	COG0595@1|root,COG0595@2|Bacteria,1TQ9G@1239|Firmicutes,4HAAP@91061|Bacilli,4GXRI@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004527,GO:0004532,GO:0004534,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008409,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016072,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043167,GO:0043169,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0090503,GO:0097159,GO:0140098,GO:1901360,GO:1901363	An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and or decay
MET_00885974	732	52.4590	4	K05339	UniRef90_Q5HLG0	UniRef90_Q5HLG0 Antiholin-like protein LrgB n=36 Tax=Bacteria TaxID=2 RepID=LRGB_STAEQ	GO:0016021,GO:0005886,GO:0019835,GO:0012501	4HE2Y	COG1346@1|root,COG1346@2|Bacteria,1TRGN@1239|Firmicutes,4HE2Y@91061|Bacilli,4GXKA@90964|Staphylococcaceae	91061|Bacilli	M	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0019835,GO:0031224,GO:0044425,GO:0044464,GO:0071944	Inhibits the expression or activity of extracellular murein hydrolases by interacting, possibly with LrgA, with the holin-like proteins CidA and or CidB. The LrgAB and CidAB proteins may affect the proton motive force of the membrane. May be involved in programmed cell death (PCD), possibly triggering PCD in response to antibiotics and environmental stresses
MET_00886086	732	66.3934	28	-	-	-	-	-	-	-	-	-	-
MET_00887746	732	61.0656	5	cidB	UniRef90_Q5HL71	UniRef90_Q5HL71 Holin-like protein CidB n=32 Tax=Bacteria TaxID=2 RepID=CIDB_STAEQ	-	4HF0M	COG1346@1|root,COG1346@2|Bacteria,1TRGN@1239|Firmicutes,4HF0M@91061|Bacilli,4GXHC@90964|Staphylococcaceae	91061|Bacilli	M	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0019835,GO:0031224,GO:0044425,GO:0044464,GO:0071944	effector of murein hydrolase
MET_00889183	729	50.2058	3	K03217	UniRef90_Q8CMK8	UniRef90_Q8CMK8 Membrane protein insertase YidC 1 n=43 Tax=Staphylococcaceae TaxID=90964 RepID=YIDC1_STAES	GO:0016021,GO:0005886,GO:0032977,GO:0015031	4HCC8	COG0706@1|root,COG0706@2|Bacteria,1TSDN@1239|Firmicutes,4HCC8@91061|Bacilli,4GXBZ@90964|Staphylococcaceae	91061|Bacilli	U	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032977,GO:0033036,GO:0042886,GO:0044425,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins
MET_00893170	729	96.0219	84	-	-	-	-	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-
MET_00894097	729	56.3786	4	K00108	-	-	-	4HBD1	COG2303@1|root,COG2303@2|Bacteria,1UY91@1239|Firmicutes,4HBD1@91061|Bacilli,4GXYR@90964|Staphylococcaceae	91061|Bacilli	E	GO:0000166,GO:0001505,GO:0003674,GO:0003824,GO:0004029,GO:0005488,GO:0006575,GO:0006577,GO:0006578,GO:0006807,GO:0008150,GO:0008152,GO:0008802,GO:0008812,GO:0009058,GO:0009987,GO:0016491,GO:0016614,GO:0016620,GO:0016903,GO:0019285,GO:0019695,GO:0031455,GO:0031456,GO:0034641,GO:0036094,GO:0042133,GO:0042398,GO:0043167,GO:0043168,GO:0044237,GO:0044249,GO:0044271,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:0097159,GO:0097164,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate
MET_00895004	726	55.5096	7	K02108	UniRef90_Q4L7Z0	UniRef90_Q4L7Z0 ATP synthase subunit a n=36 Tax=Bacteria TaxID=2 RepID=ATP6_STAHJ	-	4H9NV	COG0356@1|root,COG0356@2|Bacteria,1TQIT@1239|Firmicutes,4H9NV@91061|Bacilli,4GYFN@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0005887,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016021,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042221,GO:0042623,GO:0042625,GO:0042626,GO:0042777,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046677,GO:0046933,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	it plays a direct role in the translocation of protons across the membrane
MET_00899264	726	68.4573	7	-	-	-	-	2ZGQB	28UJT@1|root,2ZGQB@2|Bacteria	2|Bacteria	-	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008488,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016020,GO:0016021,GO:0016829,GO:0016830,GO:0016831,GO:0016999,GO:0017000,GO:0017144,GO:0017187,GO:0018193,GO:0018200,GO:0018214,GO:0019538,GO:0019748,GO:0030152,GO:0030650,GO:0030651,GO:0031224,GO:0034641,GO:0036211,GO:0043043,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044425,GO:0044464,GO:0044550,GO:0046224,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576	-
MET_00899400	726	54.4077	9	-	-	-	-	3P189	KOG0296@1|root,KOG0296@2759|Eukaryota,38CNS@33154|Opisthokonta,3P189@4751|Fungi,3UYET@5204|Basidiomycota,3N3NN@452284|Ustilaginomycotina	4751|Fungi	S	GO:0000027,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0030684,GO:0030687,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0051082,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	Ribosome biogenesis protein sqt1
MET_00899497	726	57.8512	4	K03695	-	-	-	4HACY	COG0542@1|root,COG0542@2|Bacteria,1TPMU@1239|Firmicutes,4HACY@91061|Bacilli,4GXXI@90964|Staphylococcaceae	91061|Bacilli	O	GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006508,GO:0006807,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0017076,GO:0019538,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042026,GO:0043167,GO:0043168,GO:0043170,GO:0044238,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564	Belongs to the ClpA ClpB family
MET_00900180	726	99.4490	182	-	-	-	-	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria	33208|Metazoa	S	-	interleukin-8 biosynthetic process
MET_00902523	723	94.7441	308	-	-	-	-	3BBWM	KOG1075@1|root,KOG3663@1|root,KOG1075@2759|Eukaryota,KOG3663@2759|Eukaryota,38DKM@33154|Opisthokonta,3BBWM@33208|Metazoa,3CRBG@33213|Bilateria,4895N@7711|Chordata,48V23@7742|Vertebrata,4A1DH@7898|Actinopterygii	33208|Metazoa	K	GO:0000122,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001228,GO:0001650,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006259,GO:0006260,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009058,GO:0009059,GO:0009653,GO:0009887,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010259,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0040012,GO:0042475,GO:0042476,GO:0043051,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0046662,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050795,GO:0051171,GO:0051172,GO:0051173,GO:0051239,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0060259,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1903998,GO:1990837,GO:2000112,GO:2000113,GO:2000241,GO:2001141	lung ciliated cell differentiation
MET_00906056	723	64.8686	18	-	-	-	-	KOG1339	KOG1339@1|root,KOG1339@2759|Eukaryota	2759|Eukaryota	M	GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0016787,GO:0019538,GO:0030163,GO:0043170,GO:0044238,GO:0070001,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	aspartic-type endopeptidase activity
MET_00906528	723	64.7303	6	K00128	-	-	-	4H9MF	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,4GXMV@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004029,GO:0006081,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009405,GO:0009987,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0016491,GO:0016620,GO:0016903,GO:0042440,GO:0043878,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044419,GO:0046148,GO:0051704,GO:0055114,GO:0071704,GO:1901576	Belongs to the aldehyde dehydrogenase family
MET_00906771	723	52.8354	6	-	-	-	-	3NVJ3	COG0183@1|root,KOG1391@2759|Eukaryota,39QWG@33154|Opisthokonta,3NVJ3@4751|Fungi,3V059@5204|Basidiomycota,3N0ET@452284|Ustilaginomycotina	4751|Fungi	I	-	Belongs to the thiolase family
MET_00908232	720	86.5278	52	K02897	UniRef90_A0A077HK60	UniRef90_A0A077HK60 50S ribosomal protein L25 n=4 Tax=Corynebacterium TaxID=1716 RepID=A0A077HK60_9CORY	GO:0005840,GO:0008097,GO:0003735,GO:0006412	2GJPJ	COG1825@1|root,COG1825@2|Bacteria,2GJPJ@201174|Actinobacteria,22MEF@1653|Corynebacteriaceae	201174|Actinobacteria	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance
MET_00917366	717	53.5565	4	K06976	-	-	-	2GMD2	COG3393@1|root,COG3393@2|Bacteria,2GMD2@201174|Actinobacteria,4DP1G@85009|Propionibacteriales	201174|Actinobacteria	S	-	acetyltransferase
MET_00918651	717	92.3291	131	-	-	-	-	3BY1U	2AIEU@1|root,2RZ4M@2759|Eukaryota,3AVZN@33154|Opisthokonta,3BY1U@33208|Metazoa,3DEIZ@33213|Bilateria,48EUR@7711|Chordata,49C1V@7742|Vertebrata,4A7KI@7898|Actinopterygii	33208|Metazoa	S	-	Transposase
MET_00921414	714	74.2297	8	-	-	-	-	3NXV8	COG2057@1|root,KOG3822@2759|Eukaryota,38C4R@33154|Opisthokonta,3NXV8@4751|Fungi,3UZT1@5204|Basidiomycota,3MZRS@452284|Ustilaginomycotina	4751|Fungi	H	-	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate
MET_00924855	714	50.7003	5	-	-	-	-	3NU0S	COG0220@1|root,KOG3115@2759|Eukaryota,38EJS@33154|Opisthokonta,3NU0S@4751|Fungi,3UY9Z@5204|Basidiomycota	4751|Fungi	J	GO:0000049,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008176,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0036265,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0106004,GO:0140098,GO:0140101,GO:1901360,GO:1901363,GO:1902494,GO:1990234	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA
MET_00925089	714	99.7199	407	-	UniRef90_A0A4W5JI00	UniRef90_A0A4W5JI00 DUF1891 domain-containing protein n=1 Tax=Hucho hucho TaxID=62062 RepID=A0A4W5JI00_9TELE	GO:0016706,GO:0008168	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process
MET_00925565	714	77.4510	20	K00128	-	-	-	4H9MF	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,4GXMV@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004029,GO:0006081,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009405,GO:0009987,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0016491,GO:0016620,GO:0016903,GO:0042440,GO:0043878,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044419,GO:0046148,GO:0051704,GO:0055114,GO:0071704,GO:1901576	Belongs to the aldehyde dehydrogenase family
MET_00928011	711	53.0239	42	-	-	-	-	-	-	-	-	-	-
MET_00935975	708	72.7401	17	hypothetical protein	UniRef90_Q6A873	UniRef90_Q6A873 Transcriptional regulator n=12 Tax=Actinomycetia TaxID=1760 RepID=Q6A873_CUTAK	-	-	-	-	-	-	-
MET_00939564	708	58.1921	9	K02863	UniRef90_Q4L3J7	UniRef90_Q4L3J7 50S ribosomal protein L1 n=297 Tax=root TaxID=1 RepID=RL1_STAHJ	-	4HAK4	COG0081@1|root,COG0081@2|Bacteria,1TPTS@1239|Firmicutes,4HAK4@91061|Bacilli,4GX2E@90964|Staphylococcaceae	91061|Bacilli	J	GO:0000049,GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006417,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0015934,GO:0016070,GO:0016072,GO:0019222,GO:0019538,GO:0019843,GO:0022613,GO:0022625,GO:0022626,GO:0031323,GO:0031326,GO:0032268,GO:0032991,GO:0034248,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release
MET_00940621	705	72.1986	8	K01575	UniRef90_A0A2G7HXH2	UniRef90_A0A2G7HXH2 Alpha-acetolactate decarboxylase n=31 Tax=root TaxID=1 RepID=A0A2G7HXH2_STAEP	-	4HHNB	COG3527@1|root,COG3527@2|Bacteria,1V4AH@1239|Firmicutes,4HHNB@91061|Bacilli,4GXCF@90964|Staphylococcaceae	91061|Bacilli	Q	GO:0003674,GO:0003824,GO:0006066,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0042180,GO:0042181,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0045149,GO:0045151,GO:0046165,GO:0047605,GO:0071704,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653	Alpha-acetolactate decarboxylase
MET_00945043	705	60.8511	20	-	-	-	-	3NW4N	COG1012@1|root,KOG2450@2759|Eukaryota,38CDB@33154|Opisthokonta,3NW4N@4751|Fungi,3QNF2@4890|Ascomycota,3RRQM@4891|Saccharomycetes,47CGA@766764|Debaryomycetaceae	4751|Fungi	E	-	Belongs to the aldehyde dehydrogenase family
MET_00945128	705	83.8298	12	-	-	-	-	3NU5Z	COG0372@1|root,KOG2617@2759|Eukaryota,38CK5@33154|Opisthokonta,3NU5Z@4751|Fungi,3UZD3@5204|Basidiomycota,3N132@452284|Ustilaginomycotina	4751|Fungi	H	-	Belongs to the citrate synthase family
