pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_00044395	1848	50.6494	10	K06207	-	-	-	4HAQ6	COG1217@1|root,COG1217@2|Bacteria,1TQ5Y@1239|Firmicutes,4HAQ6@91061|Bacilli,4GX13@90964|Staphylococcaceae	91061|Bacilli	T	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	GTP-binding protein TypA
DP_00047079	1821	58.2647	13	K04043	UniRef90_P0CY98	UniRef90_P0CY98 Chaperone protein DnaK n=29 Tax=Bacteria TaxID=2 RepID=DNAK_CUTAC	-	2GJTY	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4DP1V@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0006457,GO:0008144,GO:0008150,GO:0009987,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0051082,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Heat shock 70 kDa protein
DP_00059825	1716	58.4499	14	K01428	UniRef90_Q5HLW1	UniRef90_Q5HLW1 Urease subunit alpha n=89 Tax=Bacteria TaxID=2 RepID=URE1_STAEQ	-	4HBTS	COG0804@1|root,COG0804@2|Bacteria,1TPQP@1239|Firmicutes,4HBTS@91061|Bacilli,4GY7J@90964|Staphylococcaceae	91061|Bacilli	E	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006807,GO:0008150,GO:0008152,GO:0009039,GO:0009056,GO:0009987,GO:0016151,GO:0016787,GO:0016810,GO:0016811,GO:0019627,GO:0034641,GO:0043167,GO:0043169,GO:0043419,GO:0043603,GO:0043605,GO:0044237,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:0071941,GO:1901564,GO:1901565,GO:1901575	Belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family
DP_00067734	1665	67.9279	22	-	UniRef90_A0A3S0LBB1	UniRef90_A0A3S0LBB1 Acetolactate synthase AlsS n=70 Tax=root TaxID=1 RepID=A0A3S0LBB1_9STAP	-	4HAV1	COG0028@1|root,COG0028@2|Bacteria,1TQE8@1239|Firmicutes,4HAV1@91061|Bacilli,4GX96@90964|Staphylococcaceae	91061|Bacilli	EH	GO:0000287,GO:0003674,GO:0003824,GO:0003984,GO:0005488,GO:0006066,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016740,GO:0016744,GO:0019751,GO:0019842,GO:0030976,GO:0034077,GO:0034311,GO:0036094,GO:0042180,GO:0042181,GO:0042844,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0045149,GO:0045151,GO:0046165,GO:0046872,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:1901615,GO:1901617,GO:1901681,GO:1902652,GO:1902653	Belongs to the TPP enzyme family
DP_00071956	1641	56.5509	19	-	-	-	-	2GJTY	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4DP1V@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0006457,GO:0008144,GO:0008150,GO:0009987,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0051082,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Heat shock 70 kDa protein
DP_00072818	1635	55.1682	13	-	UniRef90_P0CY97	UniRef90_P0CY97 60 kDa chaperonin 1 n=44 Tax=Bacteria TaxID=2 RepID=CH601_CUTAK	-	2GKC9	COG0459@1|root,COG0459@2|Bacteria,2GKC9@201174|Actinobacteria,4DNNQ@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0008144,GO:0008150,GO:0009987,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042026,GO:0043167,GO:0043168,GO:0044424,GO:0044464,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions
DP_00080728	1593	64.0929	14	K03545	UniRef90_Q6A7E7	UniRef90_Q6A7E7 Trigger factor n=30 Tax=Terrabacteria group TaxID=1783272 RepID=TIG_CUTAK	-	2GJIG	COG0544@1|root,COG0544@2|Bacteria,2GJIG@201174|Actinobacteria,4DP8U@85009|Propionibacteriales	201174|Actinobacteria	D	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006464,GO:0006807,GO:0006810,GO:0006950,GO:0007049,GO:0007154,GO:0008104,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0015031,GO:0015833,GO:0016020,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033036,GO:0033554,GO:0036211,GO:0042221,GO:0042594,GO:0042886,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0051301,GO:0051716,GO:0071496,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0140096,GO:1901564	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase
DP_00087953	1560	52.1154	13	K01689	-	-	-	2GJAY	COG0148@1|root,COG0148@2|Bacteria,2GJAY@201174|Actinobacteria,4DPWS@85009|Propionibacteriales	201174|Actinobacteria	G	GO:0000015,GO:0000287,GO:0003674,GO:0003824,GO:0004634,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009986,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0032991,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046872,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1902494	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis
DP_00095755	1530	63.7908	28	-	UniRef90_A8PUN9	UniRef90_A8PUN9 NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8PUN9_MALGO	GO:0005743,GO:0070469,GO:0051539,GO:0010181,GO:0046872,GO:0051287,GO:0008137	3NU1K	COG1894@1|root,KOG2658@2759|Eukaryota,38DDI@33154|Opisthokonta,3NU1K@4751|Fungi,3UY3Y@5204|Basidiomycota,3N0BY@452284|Ustilaginomycotina	4751|Fungi	C	GO:0000166,GO:0003674,GO:0003824,GO:0003954,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0008137,GO:0008150,GO:0008152,GO:0010181,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032553,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046872,GO:0048037,GO:0050136,GO:0050662,GO:0051287,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0070469,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain
DP_00099654	1515	59.6700	39	-	UniRef90_A8PVX8	UniRef90_A8PVX8 Dihydrolipoyl dehydrogenase n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8PVX8_MALGO	GO:0004148,GO:0050660,GO:0045454	3NXXS	COG1249@1|root,KOG1335@2759|Eukaryota,38CSR@33154|Opisthokonta,3NXXS@4751|Fungi,3UYKN@5204|Basidiomycota,3MZ20@452284|Ustilaginomycotina	4751|Fungi	C	GO:0000166,GO:0001505,GO:0003674,GO:0003824,GO:0004148,GO:0004375,GO:0004591,GO:0004738,GO:0004739,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005947,GO:0005960,GO:0005967,GO:0006082,GO:0006084,GO:0006085,GO:0006086,GO:0006090,GO:0006091,GO:0006103,GO:0006139,GO:0006163,GO:0006164,GO:0006520,GO:0006544,GO:0006546,GO:0006549,GO:0006550,GO:0006551,GO:0006552,GO:0006563,GO:0006564,GO:0006573,GO:0006574,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009055,GO:0009056,GO:0009058,GO:0009063,GO:0009069,GO:0009070,GO:0009071,GO:0009081,GO:0009083,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009295,GO:0009353,GO:0009987,GO:0016053,GO:0016054,GO:0016491,GO:0016624,GO:0016638,GO:0016642,GO:0016651,GO:0016667,GO:0016668,GO:0016903,GO:0016999,GO:0017144,GO:0018130,GO:0019438,GO:0019464,GO:0019637,GO:0019693,GO:0019725,GO:0019752,GO:0022900,GO:0030062,GO:0031974,GO:0032787,GO:0032991,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0036094,GO:0042133,GO:0042135,GO:0042592,GO:0042645,GO:0042737,GO:0042743,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045239,GO:0045240,GO:0045252,GO:0045254,GO:0045454,GO:0046390,GO:0046394,GO:0046395,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0050789,GO:0050794,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0065007,GO:0065008,GO:0070013,GO:0071616,GO:0071704,GO:0072521,GO:0072522,GO:0072593,GO:0090407,GO:0097159,GO:0098798,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1902494,GO:1990204,GO:1990234	dihydrolipoyl dehydrogenase
DP_00100505	1512	53.6376	38	K04043	UniRef90_Q8CP17	UniRef90_Q8CP17 Chaperone protein DnaK n=108 Tax=Bacteria TaxID=2 RepID=DNAK_STAES	-	4HA9S	COG0443@1|root,COG0443@2|Bacteria,1TP1J@1239|Firmicutes,4HA9S@91061|Bacilli,4GYI1@90964|Staphylococcaceae	91061|Bacilli	O	GO:0000166,GO:0001871,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005623,GO:0006457,GO:0008144,GO:0008150,GO:0009986,GO:0009987,GO:0017076,GO:0030246,GO:0030247,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044464,GO:0051082,GO:0051704,GO:0097159,GO:0097367,GO:0098630,GO:0098743,GO:1901265,GO:1901363,GO:2001065	Heat shock 70 kDa protein
DP_00105294	1494	63.6546	18	K00128	-	-	-	4H9MF	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4H9MF@91061|Bacilli,4GXG9@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004029,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0043878,GO:0055114	Belongs to the aldehyde dehydrogenase family
