uniref90_ID	percent_cov	AA_length	unpaired_read_count	uniref90_desc	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc	uniref90_GO
UniRef90_A0A060XCY8	55.7252	131	3	UniRef90_A0A060XCY8 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XCY8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XDM0	65.8065	155	14	UniRef90_A0A060XDM0 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XDM0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XEX0	62.5	80	3	UniRef90_A0A060XEX0 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XEX0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XIS5	73.3333	105	2	UniRef90_A0A060XIS5 Reverse transcriptase domain-containing protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XIS5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XIV8	68.1159	138	5	UniRef90_A0A060XIV8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XIV8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XJ71	55.615	187	4	UniRef90_A0A060XJ71 Reverse transcriptase domain-containing protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XJ71_ONCMY	3BTPZ	KOG1075@1|root,KOG1075@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060XT16	50.6757	148	3	UniRef90_A0A060XT16 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XT16_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060XZE4	51.6245	277	4	UniRef90_A0A060XZE4 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060XZE4_ONCMY	3C2B0	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3C2B0@33208|Metazoa,3E4PI@33213|Bilateria,48M6I@7711|Chordata,49I3R@7742|Vertebrata	33208|Metazoa	L	-	retrotransposable element Tf2 155 kDa protein type 1-like	GO:0003676,GO:0015074
UniRef90_A0A060Y4B8	66.6667	162	8	UniRef90_A0A060Y4B8 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Y4B8_ONCMY	3BTPZ	KOG1075@1|root,KOG4308@1|root,KOG1075@2759|Eukaryota,KOG4308@2759|Eukaryota,3A7X5@33154|Opisthokonta,3BTPZ@33208|Metazoa,3D9N3@33213|Bilateria,48H7G@7711|Chordata,49FFY@7742|Vertebrata,4A6MA@7898|Actinopterygii	33208|Metazoa	S	-	interleukin-8 biosynthetic process	-
UniRef90_A0A060Y4V2	65.3333	75	1	UniRef90_A0A060Y4V2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Y4V2_ONCMY	3BHUM	KOG3594@1|root,KOG3594@2759|Eukaryota,39DMX@33154|Opisthokonta,3BHUM@33208|Metazoa,3CUSG@33213|Bilateria,482MZ@7711|Chordata,48YMV@7742|Vertebrata,4A10V@7898|Actinopterygii	33208|Metazoa	S	-	Cadherins are calcium-dependent cell adhesion proteins	-
UniRef90_A0A060Y681	73.3333	150	10	UniRef90_A0A060Y681 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Y681_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Y6N9	65.035	143	17	UniRef90_A0A060Y6N9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Y6N9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Y9Y9	52.1277	94	2	UniRef90_A0A060Y9Y9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Y9Y9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YA34	55.6701	97	3	UniRef90_A0A060YA34 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YA34_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YDE1	75.8621	87	18	UniRef90_A0A060YDE1 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YDE1_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YIF8	51.9608	102	6	UniRef90_A0A060YIF8 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YIF8_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YJC4	51.1364	88	2	UniRef90_A0A060YJC4 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YJC4_ONCMY	-	-	-	-	-	-	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060YJW2	76.9231	65	3	UniRef90_A0A060YJW2 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YJW2_ONCMY	3CDFG	2CUQ3@1|root,2RNM8@2759|Eukaryota,3999Y@33154|Opisthokonta,3CDFG@33208|Metazoa,3DUSZ@33213|Bilateria,48N25@7711|Chordata,49J1B@7742|Vertebrata,4A85X@7898|Actinopterygii	33208|Metazoa	S	-	Transposase	-
UniRef90_A0A060YKR2	79.6178	157	29	UniRef90_A0A060YKR2 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YKR2_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YMS4	50.5376	93	1	UniRef90_A0A060YMS4 DDE_3 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YMS4_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060YNZ3	55.8559	111	3	UniRef90_A0A060YNZ3 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YNZ3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YUK6	70.7031	256	13	UniRef90_A0A060YUK6 Reverse transcriptase domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YUK6_ONCMY	3BA5H	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3E5BZ@33213|Bilateria,48QR2@7711|Chordata,49MAS@7742|Vertebrata,4A2QN@7898|Actinopterygii	33208|Metazoa	L	-	K02A2.6-like	-
UniRef90_A0A060YVN3	54.4503	191	9	UniRef90_A0A060YVN3 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YVN3_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YVR0	61.6438	146	69	UniRef90_A0A060YVR0 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YVR0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060YYL9	69.4118	85	4	UniRef90_A0A060YYL9 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060YYL9_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z3Y7	78.4615	65	4	UniRef90_A0A060Z3Y7 Uncharacterized protein n=2 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z3Y7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z4X6	69.1275	149	16	UniRef90_A0A060Z4X6 HTH_Tnp_Tc3_2 domain-containing protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z4X6_ONCMY	3CDFG	2CUQ3@1|root,2RNM8@2759|Eukaryota,3999Y@33154|Opisthokonta,3CDFG@33208|Metazoa,3DUSZ@33213|Bilateria,48N25@7711|Chordata,49J1B@7742|Vertebrata,4A85X@7898|Actinopterygii	33208|Metazoa	S	-	Transposase	GO:0003677,GO:0015074,GO:0006313
UniRef90_A0A060Z5G0	88.1188	101	2	UniRef90_A0A060Z5G0 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z5G0_ONCMY	3BXZV	KOG1075@1|root,KOG1075@2759|Eukaryota,3AGM0@33154|Opisthokonta,3BXZV@33208|Metazoa,3E4GN@33213|Bilateria	33208|Metazoa	S	-	Ribonuclease H protein	-
UniRef90_A0A060Z5J9	61.4035	114	8	UniRef90_A0A060Z5J9 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z5J9_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060Z6N5	77.3585	106	14	UniRef90_A0A060Z6N5 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z6N5_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z863	75.8065	124	3	UniRef90_A0A060Z863 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z863_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060Z8G2	53.9326	356	17	UniRef90_A0A060Z8G2 Integrase catalytic domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z8G2_ONCMY	3BA5H	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3E5BZ@33213|Bilateria,48QR2@7711|Chordata,49MAS@7742|Vertebrata,4A2QN@7898|Actinopterygii	33208|Metazoa	L	-	K02A2.6-like	GO:0003676,GO:0015074
UniRef90_A0A060Z9T9	96.7742	62	10	UniRef90_A0A060Z9T9 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z9T9_ONCMY	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-	-
UniRef90_A0A060Z9V0	56.8047	169	4	UniRef90_A0A060Z9V0 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060Z9V0_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060ZAX3	56.25	96	3	UniRef90_A0A060ZAX3 DDE_3 domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZAX3_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060ZB10	57.9618	157	4	UniRef90_A0A060ZB10 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZB10_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060ZC67	78.3333	60	2	UniRef90_A0A060ZC67 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZC67_ONCMY	-	-	-	-	-	-	GO:0003676
UniRef90_A0A060ZDY4	57.4879	207	10	UniRef90_A0A060ZDY4 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZDY4_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060ZFS7	67.1233	73	2	UniRef90_A0A060ZFS7 Uncharacterized protein n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZFS7_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A060ZV32	70.6897	116	21	UniRef90_A0A060ZV32 Uncharacterized protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A060ZV32_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A061A636	57.4713	87	1	UniRef90_A0A061A636 Reverse transcriptase domain-containing protein (Fragment) n=1 Tax=Oncorhynchus mykiss TaxID=8022 RepID=A0A061A636_ONCMY	-	-	-	-	-	-	-
UniRef90_A0A081J5Q3	77.7778	63	1	UniRef90_A0A081J5Q3 Uncharacterized protein n=1 Tax=Delftia sp. 670 TaxID=1537702 RepID=A0A081J5Q3_9BURK	-	-	-	-	-	-	-
UniRef90_A0A084GJP2	61.3333	75	3	UniRef90_A0A084GJP2 UPF0435 protein GS18_0219395 n=6 Tax=Bacillaceae TaxID=186817 RepID=A0A084GJP2_METID	-	-	-	-	-	-	-
UniRef90_A0A085B2J3	57.8125	64	2	UniRef90_A0A085B2J3 Uncharacterized protein n=10 Tax=Cutibacterium acnes TaxID=1747 RepID=A0A085B2J3_CUTAC	-	-	-	-	-	-	-
UniRef90_A0A089Q256	51.5789	95	6	UniRef90_A0A089Q256 Protein of unassigned function n=1 Tax=Methylobacterium oryzae CBMB20 TaxID=693986 RepID=A0A089Q256_9RHIZ	-	-	-	-	-	-	-
UniRef90_A0A090ITJ5	64.9351	77	1	UniRef90_A0A090ITJ5 Acyl carrier protein n=7 Tax=Bacillaceae TaxID=186817 RepID=A0A090ITJ5_9BACI	-	-	-	-	-	-	-
UniRef90_A0A090J176	50	100	1	UniRef90_A0A090J176 Uncharacterized protein n=4 Tax=Bacillus TaxID=1386 RepID=A0A090J176_9BACI	-	-	-	-	-	-	-
UniRef90_A0A090KWQ1	52.6316	95	5	UniRef90_A0A090KWQ1 Uncharacterized protein n=3 Tax=Bacillus TaxID=1386 RepID=A0A090KWQ1_9BACI	4IC3S	29M27@1|root,307ZQ@2|Bacteria,1U2H9@1239|Firmicutes,4IC3S@91061|Bacilli,1ZK2U@1386|Bacillus	91061|Bacilli	S	-	Family of unknown function (DUF5327)	-
UniRef90_A0A097KN28	59.7561	82	2	UniRef90_A0A097KN28 Photosystem II reaction center protein H n=1 Tax=Chlorosarcina brevispinosa TaxID=163096 RepID=A0A097KN28_9CHLO	-	-	-	-	-	-	GO:0009535,GO:0016021,GO:0009523,GO:0042301,GO:0015979,GO:0050821
UniRef90_A0A099EYH0	53.7634	93	7	UniRef90_A0A099EYH0 Cu+-exporting ATPase/Au+-exporting ATPase n=1 Tax=Paracoccus halophilus TaxID=376733 RepID=A0A099EYH0_9RHOB	-	-	-	-	-	-	GO:0016021
UniRef90_A0A099F3W6	50.5376	93	2	UniRef90_A0A099F3W6 SPOR domain-containing protein n=2 Tax=Paracoccus sphaerophysae TaxID=690417 RepID=A0A099F3W6_9RHOB	-	-	-	-	-	-	GO:0042834
UniRef90_A0A0B5X4R0	55.6818	88	3	UniRef90_A0A0B5X4R0 Uncharacterized protein n=1 Tax=Bacillus coagulans DSM 1 = ATCC 7050 TaxID=1121088 RepID=A0A0B5X4R0_BACCO	-	-	-	-	-	-	-
UniRef90_A0A0B6XUG1	71.0145	69	3	UniRef90_A0A0B6XUG1 Complex1_51K domain-containing protein (Fragment) n=1 Tax=Arion vulgaris TaxID=1028688 RepID=A0A0B6XUG1_9EUPU	-	-	-	-	-	-	GO:0051539,GO:0010181,GO:0046872,GO:0008137
UniRef90_A0A0C2RNV3	81.3008	123	10	UniRef90_A0A0C2RNV3 Reverse transcriptase domain-containing protein (Fragment) n=1 Tax=Pseudomonas stutzeri TaxID=316 RepID=A0A0C2RNV3_PSEST	-	-	-	-	-	-	-
UniRef90_A0A0C5BYV8	54.3478	92	1	UniRef90_A0A0C5BYV8 Antitoxin endoai n=9 Tax=Bacillaceae TaxID=186817 RepID=A0A0C5BYV8_BACCO	-	-	-	-	-	-	GO:0006355
UniRef90_A0A0C5CGF7	73.1343	67	2	UniRef90_A0A0C5CGF7 Uncharacterized protein n=1 Tax=Bacillus coagulans TaxID=1398 RepID=A0A0C5CGF7_BACCO	-	-	-	-	-	-	-
UniRef90_A0A0C6EXM4	69.8925	93	8	UniRef90_A0A0C6EXM4 Uncharacterized protein n=5 Tax=Methylobacterium TaxID=407 RepID=A0A0C6EXM4_9RHIZ	-	-	-	-	-	-	-
UniRef90_A0A0D0EQ55	58.8957	163	2	UniRef90_A0A0D0EQ55 Methylated-DNA--protein-cysteine methyltransferase n=5 Tax=Bacillus TaxID=1386 RepID=A0A0D0EQ55_9BACI	4HKC0	COG0350@1|root,COG0350@2|Bacteria,1VA03@1239|Firmicutes,4HKC0@91061|Bacilli,1ZGW4@1386|Bacillus	91061|Bacilli	L	GO:0003674,GO:0003824,GO:0003908,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006304,GO:0006307,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0009987,GO:0016740,GO:0016741,GO:0032259,GO:0033554,GO:0034641,GO:0035510,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	GO:0005737,GO:0003908,GO:0006307,GO:0032259
UniRef90_A0A0D0FLG9	82.2222	90	2	UniRef90_A0A0D0FLG9 Uncharacterized protein n=1 Tax=Bacillus thermoamylovorans TaxID=35841 RepID=A0A0D0FLG9_9BACI	-	-	-	-	-	-	GO:0016021,GO:0005886,GO:0022857
UniRef90_A0A0D5AQM7	68.6567	67	2	UniRef90_A0A0D5AQM7 DUF465 domain-containing protein n=18 Tax=Ralstonia TaxID=48736 RepID=A0A0D5AQM7_9RALS	-	-	-	-	-	-	-
UniRef90_A0A0E0VN99	57.0093	107	14	UniRef90_A0A0E0VN99 NifU-like protein n=28 Tax=Bacteria TaxID=2 RepID=A0A0E0VN99_STAA5	-	-	-	-	-	-	GO:0005506,GO:0051536,GO:0016226
UniRef90_A0A0E1VBN8	67.6056	71	2	UniRef90_A0A0E1VBN8 YozE_SAM_like domain-containing protein n=7 Tax=Staphylococcus TaxID=1279 RepID=A0A0E1VBN8_STAEP	-	-	-	-	-	-	-
UniRef90_A0A0E1VE18	83.3333	60	1	UniRef90_A0A0E1VE18 Uncharacterized protein n=1 Tax=Staphylococcus epidermidis W23144 TaxID=525376 RepID=A0A0E1VE18_STAEP	-	-	-	-	-	-	-
UniRef90_A0A0E1VE66	100	46	2	UniRef90_A0A0E1VE66 Uncharacterized protein n=1 Tax=Staphylococcus epidermidis W23144 TaxID=525376 RepID=A0A0E1VE66_STAEP	-	-	-	-	-	-	-
UniRef90_A0A0E1VGP6	65.2778	72	2	UniRef90_A0A0E1VGP6 Uncharacterized protein n=15 Tax=Staphylococcus TaxID=1279 RepID=A0A0E1VGP6_STAEP	-	-	-	-	-	-	GO:0016021
UniRef90_A0A0E1VI78	81.9672	61	18	UniRef90_A0A0E1VI78 Uncharacterized protein n=1 Tax=Staphylococcus epidermidis W23144 TaxID=525376 RepID=A0A0E1VI78_STAEP	-	-	-	-	-	-	-
UniRef90_A0A0E1VIJ6	74.1935	62	1	UniRef90_A0A0E1VIJ6 Uncharacterized protein n=29 Tax=root TaxID=1 RepID=A0A0E1VIJ6_STAEP	4I49Y	29H8U@1|root,3041H@2|Bacteria,1TVU6@1239|Firmicutes,4I49Y@91061|Bacilli,4H00Y@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-
UniRef90_A0A0E1VLW9	96.0784	51	8	UniRef90_A0A0E1VLW9 Uncharacterized protein n=1 Tax=Staphylococcus epidermidis W23144 TaxID=525376 RepID=A0A0E1VLW9_STAEP	-	-	-	-	-	-	-
UniRef90_A0A0E3GYI4	80.4878	41	4	UniRef90_A0A0E3GYI4 Uncharacterized protein n=5 Tax=Pseudomonas TaxID=286 RepID=A0A0E3GYI4_9PSED	-	-	-	-	-	-	-
UniRef90_A0A0F0CDV5	53.1915	141	18	UniRef90_A0A0F0CDV5 Uncharacterized protein n=2 Tax=Eubacteriales TaxID=186802 RepID=A0A0F0CDV5_9CLOT	-	-	-	-	-	-	-
UniRef90_A0A0F0E4F2	54.8387	93	1	UniRef90_A0A0F0E4F2 Uncharacterized protein n=16 Tax=cellular organisms TaxID=131567 RepID=A0A0F0E4F2_9BURK	2W885	2A8XQ@1|root,30Y1B@2|Bacteria,1PJWB@1224|Proteobacteria,2W885@28216|Betaproteobacteria,1KAQR@119060|Burkholderiaceae	28216|Betaproteobacteria	-	-	-	-
UniRef90_A0A0F6B5C9	64.8649	74	1	UniRef90_A0A0F6B5C9 Uncharacterized protein n=1 Tax=Salmonella typhimurium (strain 14028s / SGSC 2262) TaxID=588858 RepID=A0A0F6B5C9_SALT1	-	-	-	-	-	-	-
UniRef90_A0A0G3QB59	51.0417	96	5	UniRef90_A0A0G3QB59 DUF3601 domain-containing protein n=3 Tax=Enterobacteriaceae TaxID=543 RepID=A0A0G3QB59_9ENTR	-	-	-	-	-	-	-
UniRef90_A0A0H2XH55	70.6667	75	7	UniRef90_A0A0H2XH55 Cold shock protein CspA n=57 Tax=Bacteria TaxID=2 RepID=A0A0H2XH55_STAA3	4HNJC	COG1278@1|root,COG1278@2|Bacteria,1VEE0@1239|Firmicutes,4HNJC@91061|Bacilli,4GZPS@90964|Staphylococcaceae	91061|Bacilli	K	-	Cold-Shock Protein	-
UniRef90_A0A0J6VWX8	76.3889	72	6	UniRef90_A0A0J6VWX8 PGM_PMM_I domain-containing protein (Fragment) n=2 Tax=Alphaproteobacteria TaxID=28211 RepID=A0A0J6VWX8_9RHIZ	2TQWH	COG1109@1|root,COG1109@2|Bacteria,1MU24@1224|Proteobacteria,2TQWH@28211|Alphaproteobacteria,1JR1K@119045|Methylobacteriaceae	28211|Alphaproteobacteria	G	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0008150,GO:0008152,GO:0008966,GO:0016853,GO:0016866,GO:0016868,GO:0043167,GO:0043169,GO:0044238,GO:0046872,GO:0071704	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	-
UniRef90_A0A0J9DU19	57.4713	87	2	UniRef90_A0A0J9DU19 Ubiquinone biosynthesis accessory factor UbiK n=22 Tax=Burkholderiaceae TaxID=119060 RepID=A0A0J9DU19_9RALS	-	-	-	-	-	-	-
UniRef90_A0A0K1ZM41	55.3846	65	7	UniRef90_A0A0K1ZM41 Fe-S assembly protein IscX n=39 Tax=Burkholderiaceae TaxID=119060 RepID=A0A0K1ZM41_RALSL	-	-	-	-	-	-	GO:0016226
UniRef90_A0A0K2VLH5	61.8557	97	7	UniRef90_A0A0K2VLH5 Uncharacterized protein (Fragment) n=1 Tax=Lepeophtheirus salmonis TaxID=72036 RepID=A0A0K2VLH5_LEPSM	-	-	-	-	-	-	-
UniRef90_A0A0K2VLN8	89.0909	55	1	UniRef90_A0A0K2VLN8 Uncharacterized protein n=1 Tax=Lepeophtheirus salmonis TaxID=72036 RepID=A0A0K2VLN8_LEPSM	-	-	-	-	-	-	-
UniRef90_A0A0K2VLX3	81.4433	97	3	UniRef90_A0A0K2VLX3 Uncharacterized protein (Fragment) n=1 Tax=Lepeophtheirus salmonis TaxID=72036 RepID=A0A0K2VLX3_LEPSM	-	-	-	-	-	-	-
