pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_10036	705.3834882376483	-2.602158878998716	0.9158981441246771	1.3977125236551535e-4	4.500292735229936e-4	dispensable	M	the rest of the oligosaccharide is released intact. Cleaves the peptidoglycan connecting the daughter cells at the end of the cell division cycle, resulting in the separation of the two newly divided cells. Acts as an autolysin in penicillin-induced lysis (By similarity)	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; N-acetylmuramoyl-L-alanine amidase[K01447]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1004	1015.7942807337085	1.4941500575766173	0.2861336124758058	6.235491421820173e-8	3.0832106814969286e-7	dispensable	H	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase[2.1.1.246]; Uroporphyrinogen decarboxylase[4.1.1.37]	uroporphyrinogen decarboxylase[K01599]; [methyl-Co(III) methanol/glycine betaine-specific corrinoid protein]:coenzyme M methyltransferase[K14080]	Methane metabolism[map00680]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	Uroporphyrinogen III <=> Coproporphyrinogen III + 4 CO2[R03197]; Uroporphyrinogen I <=> Coproporphyrinogen I + 4 CO2[R04972]; Methanol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + H2O[R09098]; Coenzyme M + Methyl-Co(III) corrinoid protein <=> 2-(Methylthio)ethanesulfonate + Co(I) corrinoid protein[R10000]	-	-	-
cluster_10041	17.96441376360726	7.979819399731844	1.4128847067716315	7.113077482198676e-9	4.031998417599038e-8	dispensable	DZ	transferase activity, transferring acyl groups other than amino-acyl groups	-	-	-	-	-	-	-
cluster_1005	43.04614566610225	-0.7646891840146991	0.6672629305539247	0.14893932406604654	0.22729866455283645	dispensable	-	-	-	-	-	-	-	-	-
cluster_10050	25.416876802019193	-1.1385115727081219	0.4840240747560763	0.008281977669612271	0.018999483390530935	dispensable	E	allophanate hydrolase subunit 1	Allophanate hydrolase[3.5.1.54]	allophanate hydrolase[K01457]; inhibitor of KinA[K06351]; 5-oxoprolinase (ATP-hydrolysing) subunit A[K07160]	Arginine biosynthesis[map00220]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]	Urea-1-carboxylate + H2O <=> 2 CO2 + 2 Ammonia[R00005]	-	-	-
cluster_10055	105.03379938673757	1.113229967079802	0.9506974664354146	0.08396768224931195	0.14144241653526657	dispensable	S	membrane transporter protein	-	uncharacterized protein[K07090]	-	-	-	-	-
cluster_1006	88.269387339843007	0.8498640329326721	0.5857813797516648	0.08088905086151056	0.136758237490213	dispensable	S	Cobalamin synthesis protein cobW C-terminal domain	-	-	-	-	-	-	-
cluster_1007	55.91936266770012	-0.34921945292769624	0.5022212629529484	0.4110799570231401	0.5183252184669958	dispensable	-	-	-	-	-	-	-	-	-
cluster_1008	1217.607949983332	0.20267316272047306	0.20322463504060911	0.24103948920040974	0.3381496806155028	dispensable	I	acid phosphatase family protein	Phosphatidylglycerophosphatase[3.1.3.27]; Phosphatidate phosphatase[3.1.3.4]; Diacylglycerol diphosphate phosphatase[3.1.3.81]; Undecaprenyl-diphosphate phosphatase[3.6.1.27]	phosphatidylglycerophosphatase B[K01096]; undecaprenyl-diphosphatase[K19302]	Peptidoglycan biosynthesis[map00550]; Glycerophospholipid metabolism[map00564]; Metabolic pathways[map01100]	Phosphatidylglycerophosphate + H2O <=> Phosphatidylglycerol + Orthophosphate[R02029]; di-trans,poly-cis-Undecaprenyl diphosphate + H2O <=> di-trans,poly-cis-Undecaprenyl phosphate + Orthophosphate[R05627]	-	-	-
cluster_1009	111.68404357609225	-0.9313105474090025	0.4536644100949731	0.021222950933461895	0.04325336987961099	dispensable	-	-	-	-	-	-	-	-	-
cluster_10091	149.4863217379791	0.7029292171425265	0.42354914247649966	0.06005637854264751	0.10581157098174493	dispensable	S	Peptidase, M16	-	zinc protease[K07263]	-	-	-	-	-
cluster_101	641.9200982632647	0.09984772902438581	0.24232897458870165	0.6378479552875024	0.7246529969225991	core	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides	-	transcription elongation factor GreA[K03624]	-	-	-	-	-
cluster_1010	361.5603705299759	0.594107540498367	0.5079400339922324	0.16792507944703275	0.2513792293166108	dispensable	F	deoxynucleoside kinase	Deoxyguanosine kinase[2.7.1.113]; Deoxycytidine kinase[2.7.1.74]; Deoxyadenosine kinase[2.7.1.76]	deoxyguanosine kinase[K15518]; deoxyadenosine/deoxycytidine kinase[K15519]	Purine metabolism[map00230]; Pyrimidine metabolism[map00240]; Metabolic pathways[map01100]	ATP + Adenosine <=> ADP + AMP[R00185]; ATP + Deoxycytidine <=> ADP + dCMP[R01666]; ATP + Deoxyguanosine <=> ADP + dGMP[R01967]; ATP + Deoxyadenosine <=> ADP + dAMP[R02089]	-	-	-
cluster_10102	298.98278867219375	11.740041341306677	1.6758969154229761	8.232904829284502e-13	8.294845179097301e-12	dispensable	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	Ornithine carbamoyltransferase[2.1.3.3]	ornithine carbamoyltransferase[K00611]	Arginine biosynthesis[map00220]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Carbamoyl phosphate + L-Ornithine <=> Orthophosphate + L-Citrulline[R01398]	-	-	-
cluster_10109	419.15841388464383	0.14515945482893422	0.3694764965442635	0.6536571887426087	0.7392168207666237	dispensable	P	Sodium/hydrogen exchanger family	-	monovalent cation:H+ antiporter, CPA1 family[K03316]	-	-	-	-	-
cluster_1011	1439.0947720976767	-0.8797438177821124	0.5824897187518542	0.07011391635169752	0.12108873033549479	dispensable	E	Cleaves the N-terminal amino acid of tripeptides	Cytosol alanyl aminopeptidase[3.4.11.14]; Tripeptide aminopeptidase[3.4.11.4]	tripeptide aminopeptidase[K01258]	-	-	-	-	-
cluster_1012	253.08144941489863	-0.2995795948864493	0.6980971940566548	0.5782457804477048	0.6727703298578311	dispensable	M	Pectate lyase superfamily protein	-	plasmin and fibronectin-binding protein A[K13925]	Bacterial invasion of epithelial cells[map05100]	-	-	-	-
cluster_10123	3470.7674027195817	0.3505025365586715	0.5194452685412615	0.42241555291784844	0.5294131265452242	dispensable	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	-	heat-inducible transcriptional repressor[K03705]	-	-	-	-	-
cluster_10128	270.8627468221413	3.217048376338172	0.5586538449273967	6.026592264663518e-11	4.568270645902959e-10	dispensable	P	Acts as a magnesium transporter	-	magnesium transporter[K06213]	-	-	-	-	-
cluster_1013	697.066864214712	-0.022433920653651806	0.21149753781714517	0.9038040783279878	0.9289498905488177	dispensable	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	Methionyl-tRNA formyltransferase[2.1.2.9]	methionyl-tRNA formyltransferase[K00604]	One carbon pool by folate[map00670]; Aminoacyl-tRNA biosynthesis[map00970]	L-Methionyl-tRNA + 10-Formyltetrahydrofolate <=> Tetrahydrofolate + N-Formylmethionyl-tRNA[R03940]	-	-	-
cluster_1014	438.34427544777645	3.6126178966325773	0.3709594823851989	1.0121121540260936e-24	4.395849274378196e-23	dispensable	C	cytochrome D ubiquinol oxidase subunit II	Ubiquinol oxidase (electrogenic, proton-motive force generating)[1.10.3.14]	cytochrome bd ubiquinol oxidase subunit II[K00426]	Oxidative phosphorylation[map00190]; Metabolic pathways[map01100]; Two-component system[map02020]	2 Ubiquinol + Oxygen + 4 H+ <=> 2 Ubiquinone + 2 H2O + 4 H+[R11325]	-	-	-
cluster_10143	69.40760316163264	8.968786151230976	1.286975320008832	1.64908096190462e-12	1.5774244677266216e-11	dispensable	M	Peptidoglycan hydrolase involved in the splitting of the septum during cell division	N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	peptidoglycan DL-endopeptidase CwlS[K19220]; peptidoglycan DL-endopeptidase LytF[K19223]; peptidoglycan DL-endopeptidase LytE[K19224]; N-acetylmuramoyl-L-alanine amidase[K22409]	-	-	-	-	-
cluster_1015	5051.922161610411	0.46124068164513277	0.3526344620757197	0.13623520685670953	0.21183355338048596	dispensable	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	-	F-type H+-transporting ATPase subunit gamma[K02115]	Oxidative phosphorylation[map00190]; Photosynthesis[map00195]; Metabolic pathways[map01100]	-	-	-	-
cluster_1016	3903.8125028059785	-0.8864144956357654	0.24121104857246434	1.6454610674760084e-4	5.262200866535215e-4	dispensable	J	translation initiation inhibitor, yjgF family	2-iminobutanoate/2-iminopropanoate deaminase[3.5.99.10]	2-iminobutanoate/2-iminopropanoate deaminase[K09022]	-	2-Iminobutanoate + H2O <=> 2-Oxobutanoate + Ammonia[R11098]; 2-Iminopropanoate + H2O <=> Pyruvate + Ammonia[R11099]	-	-	-
cluster_1017	8946.469137981592	1.506830909573365	0.27843848745684996	2.1611699807360573e-8	1.1312704101116755e-7	dispensable	E	Belongs to the cysteine synthase cystathionine beta- synthase family	Cysteine synthase[2.5.1.47]	cysteine synthase[K01738]	Cysteine and methionine metabolism[map00270]; Sulfur metabolism[map00920]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate[R00897]; O-Acetyl-L-serine + Hydrogen selenide <=> L-Selenocysteine + Acetate[R03601]; O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate[R04859]	-	-	-
cluster_1018	22.93130472788353	4.20956207912866	1.461875362523611	6.100713232651921e-5	2.0726947494443206e-4	dispensable	L	DNA uptake protein and related DNA-binding	-	competence protein ComEA[K02237]	-	-	-	-	-
cluster_10182	22.269953788022637	8.21768783287578	1.5159698705273932	2.4678329194966546e-8	1.279292742461653e-7	dispensable	S	Hydrolase	-	putative hydrolase of the HAD superfamily[K07025]	-	-	-	-	-
cluster_10184	334.7183340606097	0.7147958078964741	0.20360067072839144	3.418597847866506e-4	0.0010365446682115993	dispensable	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	Signal-recognition-particle GTPase[3.6.5.4]	signal recognition particle subunit SRP54[K03106]	Quorum sensing[map02024]; Protein export[map03060]; Bacterial secretion system[map03070]	-	-	-	-
cluster_1019	77.73894216918856	-0.3958426401262167	0.6948345947274258	0.46195541767644377	0.5684244687641999	dispensable	-	-	-	-	-	-	-	-	-
cluster_102	1789.479747132895	0.49723129025910234	0.18687236639250793	0.005472889977670657	0.013097444816257254	core	J	Belongs to the universal ribosomal protein uS9 family	-	small subunit ribosomal protein S9[K02996]	Ribosome[map03010]	-	-	-	-
cluster_1020	125.97630765244341	-2.34107394760855	0.4216496463745217	1.3685168703066694e-9	8.727010359455626e-9	dispensable	K	helix_turn _helix lactose operon repressor	-	LacI family transcriptional regulator, kdg operon repressor[K02525]; LacI family transcriptional regulator[K02529]; LacI family transcriptional regulator, sucrose operon repressor[K03484]	-	-	-	-	-
cluster_1021	2426.7925886934304	-0.6934083303815494	0.1558546026246481	7.048919743589782e-6	2.6906446622206127e-5	dispensable	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	-	septation ring formation regulator[K06286]; uncharacterized protein[K07158]	-	-	-	-	-
cluster_1022	2669.1750574759567	-0.1903080797989366	0.17230267235990301	0.18758424626398956	0.27404353067839204	dispensable	J	Belongs to the class-II aminoacyl-tRNA synthetase family	Glycine--tRNA ligase[6.1.1.14]	glycyl-tRNA synthetase[K01880]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + Glycine + tRNA(Gly) <=> AMP + Diphosphate + Glycyl-tRNA(Gly)[R03654]	-	-	-
cluster_10225	1340.6860519495392	0.6789296143396272	0.6229926771632551	0.17848115716602292	0.2636979053503229	dispensable	-	-	-	-	-	-	-	-	-
cluster_1023	65.01920566170978	3.599985711116885	0.5955149260982807	9.121795853064466e-12	7.923635641013296e-11	dispensable	O	Belongs to the sulfur carrier protein TusA family	-	uncharacterized protein[K07112]	-	-	-	-	-
cluster_10230	25.08393695680115	-0.641007001276771	1.004261884807044	0.30918852436876204	0.41457318202803556	dispensable	-	-	-	-	-	-	-	-	-
cluster_10234	239.94675972698624	11.390438365514228	1.7486549729197984	2.578993402565038e-11	2.067053565048387e-10	dispensable	-	-	-	-	-	-	-	-	-
cluster_1024	9417.379491642188	0.5642727537894593	0.1857448442692276	0.0018008415877616127	0.004827276783207525	dispensable	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	-	cell division protease FtsH[K03798]	-	-	-	-	-
cluster_1025	194.50026721170647	-1.2409974930299394	0.5393032662144656	0.008199635478369004	0.01885821299498849	dispensable	-	-	-	-	-	-	-	-	-
cluster_1026	461.75176322772035	-0.049889527211567905	0.18926090543582122	0.7614281534750409	0.823705851655598	dispensable	CH	FAD binding domain	Aurachin C monooxygenase/isomerase[1.14.13.222]	aurachin C monooxygenase/isomerase[K21272]	-	-	-	-	-
cluster_10263	292.9547235723507	0.9565906776474158	0.5287790075568155	0.03553492250271139	0.06761944400456744	dispensable	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	-	elongation factor G[K02355]	-	-	-	-	-
cluster_10267	2149.588410006763	1.4090960838005524	0.2744575855757173	1.1387749197908483e-7	5.406237211532919e-7	dispensable	D	Could be involved in septation	-	stage V sporulation protein G[K06412]	-	-	-	-	-
cluster_1027	206.04479840870155	-0.28049254048509015	0.4018818569171149	0.4208358282322894	0.5285526971233209	dispensable	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	Dihydrolipoyllysine-residue acetyltransferase[2.3.1.12]; Oxaloacetate decarboxylase[4.1.1.3]	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)[K00627]; oxaloacetate decarboxylase (Na+ extruding) subunit alpha[K01571]; acetyl-CoA carboxylase biotin carboxyl carrier protein[K02160]	Glycolysis / Gluconeogenesis[map00010]; Citrate cycle (TCA cycle)[map00020]; Fatty acid biosynthesis[map00061]; Pyruvate metabolism[map00620]; Propanoate metabolism[map00640]; Carbon fixation pathways in prokaryotes[map00720]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Fatty acid metabolism[map01212]	Pyruvate + CoA + NAD+ <=> Acetyl-CoA + CO2 + NADH + H+[R00209]; Oxaloacetate <=> Pyruvate + CO2[R00217]; ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA[R00742]; Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine[R02569]	-	-	-
cluster_10270	70.4421606702122	9.773693279875573	1.620431607575688	7.210841647385959e-10	4.749107593175917e-9	dispensable	-	-	-	-	-	-	-	-	-
cluster_10273	185.4891494850306	11.07746964179895	1.5040769616419412	6.737073137031606e-14	7.440877341037657e-13	dispensable	-	-	-	-	-	-	-	-	-
cluster_1028	1446.7973397175726	-3.6625020020402856	0.3657712571011304	6.811328509050188e-26	3.2193543864834274e-24	dispensable	K	Probably functions as a transcriptional regulator via a specific DNA-binding domain, recognizing motifs near the promoter sequences of target genes	-	two-component system, OmpR family, response regulator SaeR[K10682]	Two-component system[map02020]	-	-	-	-
cluster_1029	7779.527109488019	1.2884225585370526	0.3221481260316914	2.916998316026151e-5	1.0268600862768948e-4	dispensable	S	membrane	-	-	-	-	-	-	-
cluster_103	10436.838808575269	-1.5466985517966625	0.3722935694522267	1.0069375256390636e-5	3.780721036686858e-5	core	M	Is able to cleave peptidoglycan	-	resuscitation-promoting factor RpfA[K21687]	-	-	-	-	-
cluster_1030	714.5262387120491	4.0190034195677935	0.7326841552880556	3.803359267938084e-10	2.6119651040925217e-9	dispensable	S	antibacterial protein	-	phenol-soluble modulin beta[K20337]	Quorum sensing[map02024]	-	-	-	-
cluster_10302	150.78408663985033	-0.45108413649515405	0.4421453879494723	0.23589700692177645	0.3320950417199253	dispensable	M	COG3764 Sortase (surface protein transpeptidase)	Sortase A[3.4.22.70]	sortase A[K07284]	-	-	-	-	-
cluster_1031	405.84638507203533	-0.6696986958464964	0.656201090616988	0.19986477874705924	0.28961469742698304	dispensable	E	Cysteine desulfurase	Cysteine desulfurase[2.8.1.7]	cysteine desulfurase[K04487]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	[Enzyme]-cysteine + L-Cysteine <=> [Enzyme]-S-sulfanylcysteine + L-Alanine[R07460]; L-Cysteine + [Protein]-L-cysteine <=> L-Alanine + [Protein]-S-sulfanyl-L-cysteine[R11528]; [Enzyme]-S-sulfanylcysteine + [Protein]-L-cysteine <=> [Enzyme]-cysteine + [Protein]-S-sulfanyl-L-cysteine[R11529]	-	-	-
cluster_1032	1426.8656202263624	-3.211563377697191	0.6873608993906852	2.592462122119904e-8	1.3352841763611172e-7	dispensable	O	serine protease	Peptidase Do[3.4.21.107]	serine protease DegS[K04691]; serine protease Do[K04771]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]	-	-	-	-
cluster_1033	7082.476714499153	-0.869650134488121	0.2828084835864506	0.001370447446029153	0.0037390645938350574	dispensable	E	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	Choline dehydrogenase[1.1.99.1]	choline dehydrogenase[K00108]	Glycine, serine and threonine metabolism[map00260]; Metabolic pathways[map01100]	Choline + Acceptor <=> Betaine aldehyde + Reduced acceptor[R01025]	-	-	-
cluster_1034	96.01372355281815	2.799441090351529	1.468976554192507	0.001979466309304447	0.005270923544411345	dispensable	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	ABC-type phosphonate transporter[3.6.3.28]	phosphonate transport system ATP-binding protein[K02041]	ABC transporters[map02010]	-	-	-	-
cluster_1035	447.53595692079347	1.0684338846758639	0.6402510399669151	0.04112212941390147	0.07733559036645951	dispensable	P	NMT1/THI5 like	-	NitT/TauT family transport system substrate-binding protein[K02051]; putative hydroxymethylpyrimidine transport system substrate-binding protein[K15598]	ABC transporters[map02010]	-	-	-	-
cluster_10355	458.5310144039381	0.40665701908747603	0.5126507802632981	0.3467458751458804	0.4541325357452566	dispensable	-	-	-	-	-	-	-	-	-
cluster_10359	34.15064906100104	1.3718033789110262	0.7478164232581102	0.018485765428643493	0.03838065251140839	dispensable	-	-	-	-	-	-	-	-	-
cluster_1036	631.4327840144159	-1.792811866474802	0.1739539606840601	1.4028022238794656e-25	6.3501497852797214e-24	dispensable	S	UPF0344 protein	-	-	-	-	-	-	-
cluster_1037	403.4747345158604	1.3467715377049116	0.6418294661151394	0.011154883768977178	0.02469131985777731	dispensable	S	Metal-dependent hydrolase	Glutamyl-tRNA reductase[1.2.1.70]; Arylformamidase[3.5.1.9]	glutamyl-tRNA reductase[K02492]; arylformamidase[K07130]	Tryptophan metabolism[map00380]; Glyoxylate and dicarboxylate metabolism[map00630]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	Formylanthranilate + H2O <=> Formate + Anthranilate[R00988]; L-Formylkynurenine + H2O <=> Formate + L-Kynurenine[R01959]; L-Glutamyl-tRNA(Glu) + NADPH + H+ <=> (S)-4-Amino-5-oxopentanoate + tRNA(Glu) + NADP+[R04109]; 5-Hydroxy-N-formylkynurenine + H2O <=> 5-Hydroxykynurenine + Formate[R04911]	-	-	-
cluster_1038	70.02252842166784	-0.20099211485975982	0.4088662213852964	0.5713271561044226	0.6667275410365284	dispensable	S	MazG nucleotide pyrophosphohydrolase	3-phosphoshikimate 1-carboxyvinyltransferase[2.5.1.19]	3-phosphoshikimate 1-carboxyvinyltransferase[K00800]	Phenylalanine, tyrosine and tryptophan biosynthesis[map00400]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Phosphoenolpyruvate + Shikimate 3-phosphate <=> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate[R03460]	-	-	-
