pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_10036	648.0788117960233	-1.7979465505159042	0.5570956906310134	1.0033373565198841e-4	5.008169487552562e-4	dispensable	M	the rest of the oligosaccharide is released intact. Cleaves the peptidoglycan connecting the daughter cells at the end of the cell division cycle, resulting in the separation of the two newly divided cells. Acts as an autolysin in penicillin-induced lysis (By similarity)	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; N-acetylmuramoyl-L-alanine amidase[K01447]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1004	532.7777375248382	1.5597235689924078	0.2728659146270603	1.639198110489706e-9	1.8825165800155217e-8	dispensable	H	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase[2.1.1.246]; Uroporphyrinogen decarboxylase[4.1.1.37]	uroporphyrinogen decarboxylase[K01599]; [methyl-Co(III) methanol/glycine betaine-specific corrinoid protein]:coenzyme M methyltransferase[K14080]	Methane metabolism[map00680]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	Uroporphyrinogen III <=> Coproporphyrinogen III + 4 CO2[R03197]; Uroporphyrinogen I <=> Coproporphyrinogen I + 4 CO2[R04972]; Methanol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + H2O[R09098]; Coenzyme M + Methyl-Co(III) corrinoid protein <=> 2-(Methylthio)ethanesulfonate + Co(I) corrinoid protein[R10000]	-	-	-
cluster_1005	32.141334462878625	-0.48832978015204836	0.5303079018805267	0.26289889082403667	0.40759142966690587	dispensable	-	-	-	-	-	-	-	-	-
cluster_10050	20.63991806139978	-0.6665325567755501	0.3848536272056312	0.05358262930257648	0.11898257564167285	dispensable	E	allophanate hydrolase subunit 1	Allophanate hydrolase[3.5.1.54]	allophanate hydrolase[K01457]; inhibitor of KinA[K06351]; 5-oxoprolinase (ATP-hydrolysing) subunit A[K07160]	Arginine biosynthesis[map00220]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]	Urea-1-carboxylate + H2O <=> 2 CO2 + 2 Ammonia[R00005]	-	-	-
cluster_1006	73.57365462082612	1.0651136384114475	0.8673026669360757	0.06197347433657768	0.132606997488747	dispensable	S	Cobalamin synthesis protein cobW C-terminal domain	-	-	-	-	-	-	-
cluster_1007	49.58964726014968	0.26927209276120906	0.5800949737858856	0.5576930149425434	0.692113745855246	dispensable	-	-	-	-	-	-	-	-	-
cluster_1008	717.0089646827062	0.018614724545981363	0.3650297023504949	0.9552179054731802	0.9771754393503539	dispensable	I	acid phosphatase family protein	Phosphatidylglycerophosphatase[3.1.3.27]; Phosphatidate phosphatase[3.1.3.4]; Diacylglycerol diphosphate phosphatase[3.1.3.81]; Undecaprenyl-diphosphate phosphatase[3.6.1.27]	phosphatidylglycerophosphatase B[K01096]; undecaprenyl-diphosphatase[K19302]	Peptidoglycan biosynthesis[map00550]; Glycerophospholipid metabolism[map00564]; Metabolic pathways[map01100]	Phosphatidylglycerophosphate + H2O <=> Phosphatidylglycerol + Orthophosphate[R02029]; di-trans,poly-cis-Undecaprenyl diphosphate + H2O <=> di-trans,poly-cis-Undecaprenyl phosphate + Orthophosphate[R05627]	-	-	-
cluster_1009	82.05171253068097	-0.7056889479478525	0.7354154434069933	0.17519829859704167	0.29653598035423284	dispensable	-	-	-	-	-	-	-	-	-
cluster_10091	101.65830821548288	0.994253890435913	0.4279332808007207	0.008212511059149082	0.025020500014402387	dispensable	S	Peptidase, M16	-	zinc protease[K07263]	-	-	-	-	-
cluster_101	468.7099745053312	0.5051858787554703	0.19535613007418456	0.007649375139975069	0.023475117861718894	core	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides	-	transcription elongation factor GreA[K03624]	-	-	-	-	-
cluster_1010	235.32032413269843	0.8731090333413571	0.4401273389911326	0.022915838545744468	0.05878932401787847	dispensable	F	deoxynucleoside kinase	Deoxyguanosine kinase[2.7.1.113]; Deoxycytidine kinase[2.7.1.74]; Deoxyadenosine kinase[2.7.1.76]	deoxyguanosine kinase[K15518]; deoxyadenosine/deoxycytidine kinase[K15519]	Purine metabolism[map00230]; Pyrimidine metabolism[map00240]; Metabolic pathways[map01100]	ATP + Adenosine <=> ADP + AMP[R00185]; ATP + Deoxycytidine <=> ADP + dCMP[R01666]; ATP + Deoxyguanosine <=> ADP + dGMP[R01967]; ATP + Deoxyadenosine <=> ADP + dAMP[R02089]	-	-	-
cluster_10109	328.6861276700481	0.7871573571670318	0.2722332891637779	0.0022047093041922356	0.007953184483834568	dispensable	P	Sodium/hydrogen exchanger family	-	monovalent cation:H+ antiporter, CPA1 family[K03316]	-	-	-	-	-
cluster_1011	1016.317088165096	-0.8169560854198781	0.18671899262133101	6.844413488022223e-6	4.30890270980414e-5	dispensable	E	Cleaves the N-terminal amino acid of tripeptides	Cytosol alanyl aminopeptidase[3.4.11.14]; Tripeptide aminopeptidase[3.4.11.4]	tripeptide aminopeptidase[K01258]	-	-	-	-	-
cluster_1012	165.9166343803684	-0.19370222196512277	0.8077585217418041	0.708401069014402	0.80610325446965	dispensable	M	Pectate lyase superfamily protein	-	plasmin and fibronectin-binding protein A[K13925]	Bacterial invasion of epithelial cells[map05100]	-	-	-	-
cluster_10123	1631.2538060653658	-0.31831031138065374	0.3982042598027112	0.36999636258415575	0.5230627529738497	dispensable	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	-	heat-inducible transcriptional repressor[K03705]	-	-	-	-	-
cluster_10128	116.77860186735796	1.934378693495083	1.0381970520155497	0.003995036970305607	0.013408000790751695	dispensable	P	Acts as a magnesium transporter	-	magnesium transporter[K06213]	-	-	-	-	-
cluster_1013	419.794386495752	0.12029514055673533	0.25663055474066476	0.6223157226231986	0.7446512920277589	dispensable	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	Methionyl-tRNA formyltransferase[2.1.2.9]	methionyl-tRNA formyltransferase[K00604]	One carbon pool by folate[map00670]; Aminoacyl-tRNA biosynthesis[map00970]	L-Methionyl-tRNA + 10-Formyltetrahydrofolate <=> Tetrahydrofolate + N-Formylmethionyl-tRNA[R03940]	-	-	-
cluster_10134	111.23912221049818	-0.5241189873470135	1.0630447414700872	0.33943482188659474	0.4908887388943294	dispensable	DM	E domain	N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	N-acetylmuramoyl-L-alanine amidase[K01448]; pilus assembly protein FimV[K08086]; fibronectin-binding protein A[K13732]; fibronectin-binding protein B[K13733]; surface protein G[K14195]; large repetitive protein[K20276]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Quorum sensing[map02024]; Bacterial invasion of epithelial cells[map05100]; Staphylococcus aureus infection[map05150]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1014	210.26173584710602	3.4104445399612144	0.3411864208121381	3.3258300924006497e-25	1.6296567452763183e-23	dispensable	C	cytochrome D ubiquinol oxidase subunit II	Ubiquinol oxidase (electrogenic, proton-motive force generating)[1.10.3.14]	cytochrome bd ubiquinol oxidase subunit II[K00426]	Oxidative phosphorylation[map00190]; Metabolic pathways[map01100]; Two-component system[map02020]	2 Ubiquinol + Oxygen + 4 H+ <=> 2 Ubiquinone + 2 H2O + 4 H+[R11325]	-	-	-
cluster_1015	2711.2587412083913	0.12633129548391878	0.35336608621587434	0.6954177355977962	0.7970869951881172	dispensable	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	-	F-type H+-transporting ATPase subunit gamma[K02115]	Oxidative phosphorylation[map00190]; Photosynthesis[map00195]; Metabolic pathways[map01100]	-	-	-	-
cluster_1016	2620.052946833261	-1.0807071829729469	0.2840718837641329	5.412702688861538e-5	2.87244510925143e-4	dispensable	J	translation initiation inhibitor, yjgF family	2-iminobutanoate/2-iminopropanoate deaminase[3.5.99.10]	2-iminobutanoate/2-iminopropanoate deaminase[K09022]	-	2-Iminobutanoate + H2O <=> 2-Oxobutanoate + Ammonia[R11098]; 2-Iminopropanoate + H2O <=> Pyruvate + Ammonia[R11099]	-	-	-
cluster_10160	17.911628545686547	-5.737341647716655	0.9116710028775156	1.2489042472032292e-11	1.8926693230811823e-10	dispensable	L	helicase	-	-	-	-	-	-	-
cluster_1017	5225.762757302256	1.3095493735227708	0.3073418587056828	5.1533550084632185e-6	3.366858605529303e-5	dispensable	E	Belongs to the cysteine synthase cystathionine beta- synthase family	Cysteine synthase[2.5.1.47]	cysteine synthase[K01738]	Cysteine and methionine metabolism[map00270]; Sulfur metabolism[map00920]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate[R00897]; O-Acetyl-L-serine + Hydrogen selenide <=> L-Selenocysteine + Acetate[R03601]; O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate[R04859]	-	-	-
cluster_10184	201.03822982601974	0.7064848358327839	0.24491628362250062	0.0024954377926563504	0.008786331868754096	dispensable	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	Signal-recognition-particle GTPase[3.6.5.4]	signal recognition particle subunit SRP54[K03106]	Quorum sensing[map02024]; Protein export[map03060]; Bacterial secretion system[map03070]	-	-	-	-
cluster_1019	39.19122787307297	-0.7476357884602001	0.991812580531578	0.1887992800209088	0.3152015237146348	dispensable	-	-	-	-	-	-	-	-	-
cluster_102	1391.7698682496532	0.8637264428807628	0.358164110791234	0.008059637946238233	0.024605748247082455	core	J	Belongs to the universal ribosomal protein uS9 family	-	small subunit ribosomal protein S9[K02996]	Ribosome[map03010]	-	-	-	-
cluster_1020	109.6759987284758	-0.9884899307923998	0.7958506481279616	0.07125178447250458	0.14783362480533765	dispensable	K	helix_turn _helix lactose operon repressor	-	LacI family transcriptional regulator, kdg operon repressor[K02525]; LacI family transcriptional regulator[K02529]; LacI family transcriptional regulator, sucrose operon repressor[K03484]	-	-	-	-	-
cluster_1021	1845.0828505442876	-0.5841907635430321	0.3427866979188794	0.06277656367655438	0.1339621532649443	dispensable	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	-	septation ring formation regulator[K06286]; uncharacterized protein[K07158]	-	-	-	-	-
cluster_10212	21.332443315305984	-0.634251570975832	0.8415173872963388	0.24130752665030827	0.38286245458818474	dispensable	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	Glycine hydroxymethyltransferase[2.1.2.1]	glycine hydroxymethyltransferase[K00600]	Glycine, serine and threonine metabolism[map00260]; Cyanoamino acid metabolism[map00460]; Glyoxylate and dicarboxylate metabolism[map00630]; One carbon pool by folate[map00670]; Methane metabolism[map00680]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	5,10-Methylenetetrahydrofolate + Glycine + H2O <=> Tetrahydrofolate + L-Serine[R00945]; L-Serine + 5,6,7,8-Tetrahydromethanopterin <=> 5,10-Methylenetetrahydromethanopterin + Glycine + H2O[R09099]	-	-	-
cluster_1022	1853.3133189176199	0.1290802066730597	0.18932490947105238	0.4833430350460393	0.6265557861707917	dispensable	J	Belongs to the class-II aminoacyl-tRNA synthetase family	Glycine--tRNA ligase[6.1.1.14]	glycyl-tRNA synthetase[K01880]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + Glycine + tRNA(Gly) <=> AMP + Diphosphate + Glycyl-tRNA(Gly)[R03654]	-	-	-
cluster_10225	864.1483089246525	0.6133863880230418	0.5428585477313298	0.16637173976132688	0.28570847832844687	dispensable	-	-	-	-	-	-	-	-	-
cluster_1023	31.328311331023244	3.3174717206746696	0.7869595469676456	3.5400483500326514e-7	2.8514362052317794e-6	dispensable	O	Belongs to the sulfur carrier protein TusA family	-	uncharacterized protein[K07112]	-	-	-	-	-
cluster_10230	30.79972134742095	0.27887674833763204	0.7842289258540629	0.5898118105364311	0.7219178696823928	dispensable	-	-	-	-	-	-	-	-	-
cluster_1024	6062.069986989923	0.8373339099662206	0.1428181482460785	2.522743370592395e-9	2.8201009541983427e-8	dispensable	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	-	cell division protease FtsH[K03798]	-	-	-	-	-
cluster_1025	120.55934387528785	-1.2072137496492061	0.919174964745224	0.041324431354022396	0.09589094568336688	dispensable	-	-	-	-	-	-	-	-	-
cluster_1026	333.5299790496679	0.4360124913442795	0.21403932693834107	0.034617316377779705	0.08328552385488734	dispensable	CH	FAD binding domain	Aurachin C monooxygenase/isomerase[1.14.13.222]	aurachin C monooxygenase/isomerase[K21272]	-	-	-	-	-
cluster_10263	643.4121785434224	2.665326402392616	1.2462725383592108	8.106351659159894e-4	0.0032337413674260636	dispensable	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	-	elongation factor G[K02355]	-	-	-	-	-
cluster_10267	1028.1456325133197	0.7078254444544406	0.5373238490213349	0.10834777785806297	0.20419388904019561	dispensable	D	Could be involved in septation	-	stage V sporulation protein G[K06412]	-	-	-	-	-
cluster_1027	164.58805164444078	0.2251054577002526	0.2333049943151148	0.314398030075601	0.46518883161664165	dispensable	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	Dihydrolipoyllysine-residue acetyltransferase[2.3.1.12]; Oxaloacetate decarboxylase[4.1.1.3]	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)[K00627]; oxaloacetate decarboxylase (Na+ extruding) subunit alpha[K01571]; acetyl-CoA carboxylase biotin carboxyl carrier protein[K02160]	Glycolysis / Gluconeogenesis[map00010]; Citrate cycle (TCA cycle)[map00020]; Fatty acid biosynthesis[map00061]; Pyruvate metabolism[map00620]; Propanoate metabolism[map00640]; Carbon fixation pathways in prokaryotes[map00720]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Fatty acid metabolism[map01212]	Pyruvate + CoA + NAD+ <=> Acetyl-CoA + CO2 + NADH + H+[R00209]; Oxaloacetate <=> Pyruvate + CO2[R00217]; ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA[R00742]; Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine[R02569]	-	-	-
cluster_10272	11.188716455148134	-0.5653388776204067	0.96034742479524	0.30372877329359926	0.4525912790082016	dispensable	-	-	-	-	-	-	-	-	-
cluster_1028	1283.562832200831	-2.592657177741324	1.0591235851664171	3.626709288833092e-4	0.0015643021765486972	dispensable	K	Probably functions as a transcriptional regulator via a specific DNA-binding domain, recognizing motifs near the promoter sequences of target genes	-	two-component system, OmpR family, response regulator SaeR[K10682]	Two-component system[map02020]	-	-	-	-
cluster_1029	4041.768931872709	1.2984696640730198	0.334990383936679	2.6982734760064576e-5	1.5373883758641445e-4	dispensable	S	membrane	-	-	-	-	-	-	-
cluster_103	7432.545227795715	-1.4116443827938987	0.2442077886716232	1.5929023577324766e-9	1.8365227183268554e-8	core	M	Is able to cleave peptidoglycan	-	resuscitation-promoting factor RpfA[K21687]	-	-	-	-	-
cluster_1030	612.5974293267803	4.996402456135006	0.5117012935356021	5.663740876612666e-24	2.4132461126436575e-22	dispensable	S	antibacterial protein	-	phenol-soluble modulin beta[K20337]	Quorum sensing[map02024]	-	-	-	-
cluster_10302	89.8208132799938	-0.5055893797640832	0.5821112632665412	0.2733209592049913	0.41830485167239684	dispensable	M	COG3764 Sortase (surface protein transpeptidase)	Sortase A[3.4.22.70]	sortase A[K07284]	-	-	-	-	-
cluster_1031	419.81248907568903	0.26602306454229907	0.46724261735199235	0.5063678098218978	0.6478334903726629	dispensable	E	Cysteine desulfurase	Cysteine desulfurase[2.8.1.7]	cysteine desulfurase[K04487]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	[Enzyme]-cysteine + L-Cysteine <=> [Enzyme]-S-sulfanylcysteine + L-Alanine[R07460]; L-Cysteine + [Protein]-L-cysteine <=> L-Alanine + [Protein]-S-sulfanyl-L-cysteine[R11528]; [Enzyme]-S-sulfanylcysteine + [Protein]-L-cysteine <=> [Enzyme]-cysteine + [Protein]-S-sulfanyl-L-cysteine[R11529]	-	-	-
cluster_1032	1359.7232943599702	-1.9055766205669686	0.48689506151709877	5.742110340473156e-6	3.70215008793664e-5	dispensable	O	serine protease	Peptidase Do[3.4.21.107]	serine protease DegS[K04691]; serine protease Do[K04771]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]	-	-	-	-
cluster_1033	4255.997618259741	-0.6819223754785595	0.509397772745704	0.10899116832148299	0.2050121784166091	dispensable	E	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	Choline dehydrogenase[1.1.99.1]	choline dehydrogenase[K00108]	Glycine, serine and threonine metabolism[map00260]; Metabolic pathways[map01100]	Choline + Acceptor <=> Betaine aldehyde + Reduced acceptor[R01025]	-	-	-
cluster_1034	45.40208237958867	3.444446138016931	0.9252243597610955	2.6449208885360463e-6	1.8253679371586798e-5	dispensable	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	ABC-type phosphonate transporter[3.6.3.28]	phosphonate transport system ATP-binding protein[K02041]	ABC transporters[map02010]	-	-	-	-
cluster_1035	162.44051560742304	0.6883088551404231	0.3176615285860877	0.01934780841522193	0.05092440173746864	dispensable	P	NMT1/THI5 like	-	NitT/TauT family transport system substrate-binding protein[K02051]; putative hydroxymethylpyrimidine transport system substrate-binding protein[K15598]	ABC transporters[map02010]	-	-	-	-
cluster_10355	404.64011277856366	-1.7224917260598493	0.6772591236436973	0.0010222206499673882	0.003970051137257756	dispensable	-	-	-	-	-	-	-	-	-
cluster_10359	12.640989746554048	0.3254938838585582	0.5982486341771814	0.48607542786567937	0.6294273315715148	dispensable	-	-	-	-	-	-	-	-	-
cluster_1036	516.5700220125442	-1.0434910309449053	0.3028582488247889	2.2790681491602504e-4	0.0010276779690998675	dispensable	S	UPF0344 protein	-	-	-	-	-	-	-
cluster_1037	243.56846105807858	1.68943464740251	0.5548419352601192	2.3597443131745876e-4	0.0010624269955181143	dispensable	S	Metal-dependent hydrolase	Glutamyl-tRNA reductase[1.2.1.70]; Arylformamidase[3.5.1.9]	glutamyl-tRNA reductase[K02492]; arylformamidase[K07130]	Tryptophan metabolism[map00380]; Glyoxylate and dicarboxylate metabolism[map00630]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	Formylanthranilate + H2O <=> Formate + Anthranilate[R00988]; L-Formylkynurenine + H2O <=> Formate + L-Kynurenine[R01959]; L-Glutamyl-tRNA(Glu) + NADPH + H+ <=> (S)-4-Amino-5-oxopentanoate + tRNA(Glu) + NADP+[R04109]; 5-Hydroxy-N-formylkynurenine + H2O <=> 5-Hydroxykynurenine + Formate[R04911]	-	-	-
cluster_1038	47.213643869394026	-0.16133610305396842	0.38468873554570326	0.6407398665189379	0.7565362279380231	dispensable	S	MazG nucleotide pyrophosphohydrolase	3-phosphoshikimate 1-carboxyvinyltransferase[2.5.1.19]	3-phosphoshikimate 1-carboxyvinyltransferase[K00800]	Phenylalanine, tyrosine and tryptophan biosynthesis[map00400]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Phosphoenolpyruvate + Shikimate 3-phosphate <=> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate[R03460]	-	-	-
cluster_1039	42.88377867009486	3.463290791853557	0.717836138247166	2.0638670381559383e-8	2.0158701302918466e-7	dispensable	S	(GNAT) family	-	ElaA protein[K02348]	-	-	-	-	-
