feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
305AA	70.7846139223825	-2.5600260532279746	0.9083119683093666	2.4348509256352677e-4	0.0016666877796273271	S	NA
305AD	171.2021331491003	-1.4517634787408742	0.8519695890889452	0.03135867827993622	0.07352441978488249	S	NA
305AG	51.78110616731805	-1.8304890698666823	0.8351918404022823	0.006172103470375465	0.020757052323197488	S	NA
305B1	71.71323480620231	-1.201765096644588	0.824031242749203	0.06987387531118637	0.144899309794109	S	Protein of unknown function (DUF4064)
305BI	106.40007973434105	0.012770801314042566	0.7774493960892064	0.9841276622522972	0.9892433356103338	S	NA
305BU	70.98498028551046	-1.9371963518443924	0.7840207581593652	0.002675796853240925	0.010779837843655497	S	NA
305CA	58.91895911433279	-1.5865057143988468	0.7275640521217395	0.010122716986892086	0.030231357487880417	S	YozE SAM-like fold
305CC	59.26849663498212	-0.7951385624040596	0.687258412593177	0.1813660224794978	0.3020164012656438	S	NA
305CW	37.69115002124598	-0.8260423707625649	0.7514131966582275	0.1896590630322225	0.31138477405082043	S	YozE SAM-like fold
305E1	43.907196717004055	-1.454126856715535	0.8484020678655739	0.0307491955967003	0.07240335705950589	S	NA
305E8	72.32847805122249	-3.508387165743804	0.8495598166451033	1.5735959985894512e-7	4.483077266459021e-6	S	NA
305FF	34.186255028072466	-1.7127057887221415	0.8553983490655902	0.011343633878608737	0.03293690169852856	S	NA
305GP	28.250244628521887	0.4784907681768716	0.7826398986735594	0.45778400250686613	0.5896684861599683	S	NA
305H3	26.9738227840601	-1.5937247847262588	0.7797052798339781	0.013278075867640873	0.03762121495831581	S	NA
30D1S	876.7564083553997	-6.1633388325894	1.6170130662262143	5.9335908277192564e-8	1.8733193898942225e-6	S	NA
30D4W	75.23174585746396	0.19515046968154826	0.7103668399802421	0.7482792272613603	0.8418821560533268	S	NA
30EHH	222.37016363850094	1.5688687671385124	0.9861947942457776	0.028042903616122813	0.06754938983930783	S	NA
30EVW	94.0644009712378	-1.0663199642523413	0.8959349174560728	0.12079839166311883	0.22273553266131685	S	NA
30EW4	73.12589205545618	-1.5464129963911086	0.8004401308584919	0.01792306880146845	0.04788771577870759	S	NA
30F8J	83.60068354337062	-1.4805712688265138	0.871227502723051	0.029831967095238752	0.07084910486898964	S	Domain of unknown function (DUF4889)
30PGV	194.16022991237844	-1.9700845232582718	0.7670176355715517	0.0019712428664033607	0.008542052421081229	S	mRNA processing
30PQ7	70.29423435489531	-1.582297079713402	0.8226389776955177	0.017002879527078633	0.04590480737939031	S	Domain of unknown function (DUF1413)
30PVJ	30.30633341977025	-1.146337015709245	0.7106380758437555	0.05942944475966912	0.12491808288285472	S	NA
30YIF	103.65856368644435	-0.7923320117751922	0.7545253714636787	0.2094781500311445	0.33512171468270996	S	Belongs to the UPF0403 family
315V3	188.61524894173266	-1.6402033567070171	0.7402669753735722	0.008538059147948857	0.02657621227741827	S	Accessory Sec system protein Asp3
318WM	379.81845025237584	0.6081410278848246	0.8346697006567201	0.3610424409850963	0.49735766358320926	S	Protein of unknown function (DUF3000)
31ED6	41.771986247920424	-0.359960204418071	0.7761939468086383	0.5746818184601918	0.7033487129413898	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
31NU2	136.55269997331814	-0.5943456914681041	0.7158652271431126	0.33080632227072754	0.46722719768481413	S	NA
31QDV	71.17285872023126	-0.0025607924674224242	0.899993989779313	0.997016344428268	0.9993609917841512	S	NA
31YXA	32.66954024524788	-1.054043131890551	0.7863880573452603	0.10307915340329663	0.19566067523300598	S	NA
327ZD	24.712723542453375	-1.3025395127879729	0.705812860256173	0.03139893544047327	0.07352441978488249	S	YueH-like protein
32B05	222.83806473734433	-2.0769070103941702	0.7712906671547355	0.0011409440691619351	0.005550441745262622	S	Peptidase M50B-like
32C2V	212.78722689052526	-1.0311978201148557	0.7863117200180958	0.11073247719954518	0.20764017239720775	S	NA
32NN5	71.45034779551034	-0.6552511937873929	0.6935740808139421	0.27369119207235615	0.4086875232972345	S	NA
32PGC	54.88212597032776	-1.7588739944117515	0.7804552190239528	0.00629342353515017	0.02102791837770478	S	Protein of unknown function (DUF1811)
32RKK	325.2761661388036	-3.609107152082148	0.8808926849193209	1.3243544515413282e-7	3.939954493335452e-6	S	pathogenesis
32RKZ	64.68119013443017	-0.7217719545157724	0.7867442646341389	0.2642091007140218	0.39567422923968226	S	Bacterial domain of unknown function (DUF1798)
32RMG	124.10648048582112	0.8888991274201392	0.7584789321697107	0.16045504744371572	0.27519285853151687	S	Arsenical resistance operon trans-acting repressor arsD
32RSG	207.83604552161918	0.9092862615833698	0.7643085553834718	0.15291561487495337	0.2663969101481451	K	Transcription factor WhiB
32RUD	325.96209629751877	1.5791790144547861	0.5865654138240107	0.0028174629071441625	0.011233544116886648	S	Protein of unknown function (DUF2871)
32RUK	217.64539974947124	0.9123165345125628	0.7803803820504756	0.15642538810981602	0.269476698670251	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA
32S2G	2320.6081174708443	-5.377608314158149	1.1452575949166157	5.356675468275498e-10	2.7972296289820895e-8	S	NA
32SI2	144.27942549884173	0.18419551202109705	0.8174076720520825	0.7797969648143185	0.861675646119822	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
32TTI	260.0378889705639	0.8051731291509266	0.7523382599639327	0.2014153274404582	0.32661374376351027	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
32UIM	82.78683266693953	-0.9015910359857229	0.7459881820210001	0.1505059456956278	0.2630877943402669	G	Kinase associated protein B
32V6N	124.55815518826081	-0.48473048043994016	0.7459488568227828	0.4394322089345453	0.5712618716149089	S	Protein of unknown function (DUF2538)
32VBI	125.87925765308897	-1.248779840204115	0.679355548350893	0.034266612591137946	0.07935696059654253	S	NA
32VJC	300.1435128773072	-0.3648642724571614	0.7297770192493733	0.5553102844087536	0.682881565962116	S	Protein of unknown function (DUF4064)
32VKF	136.44613409143372	-0.04515306492898708	0.7565760948005681	0.943055063573416	0.9673275050085897	S	Putative zincin peptidase
32X7X	70.03103256567174	-2.0605560541423475	0.6961744811085585	5.641731691672307e-4	0.00311705675964895	J	NA
32XCW	60.477244946782626	-0.7752974478991626	0.8103064127163331	0.23770462769278636	0.3673616973433971	S	NA
32Y97	86.41090082524994	-0.8600198480406627	0.7963190418132341	0.18635469086300044	0.30866242694332086	S	Protein of unknown function (DUF3117)
32Y9G	193.74078493057488	-2.3696517938274626	0.8428772326424684	4.131203704623846e-4	0.002516130760257122	S	NA
32YMN	80.89404483862216	-1.0121812229830256	0.7033281893677923	0.09383014711539638	0.18167113590427808	S	Belongs to the UPF0738 family
32YSB	102.36143636997438	-2.626241241616576	0.924411308521259	1.9101787942684372e-4	0.001380862894735174	S	YwpF-like protein
32YU3	30.80368559912817	-1.054821152537044	0.6690870367742697	0.07083449744414855	0.14630302743137222	S	NA
32Z9H	51.36785623340967	-2.0923500977831986	0.7614956445065196	9.546542251262265e-4	0.0048740926939612956	S	Protein of unknown function (DUF3055)
330JD	183.7257639588601	0.13418935230754003	0.8734331357636845	0.8430738512617886	0.8988526863556079	S	NA
331EY	196.57885286060304	-0.5300996899396386	0.8025072815679042	0.4169697625721474	0.54944823057846	S	NA
331VC	269.42727021478794	-1.621672190247671	0.8413157493645124	0.015614194654630242	0.04313421273341605	S	Protein of unknown function (DUF4064)
331ZR	116.5813582242475	-1.2061154486280226	0.7613415023817397	0.05743811974419106	0.12162311028255567	S	Protein of unknown function (DUF3147)
332PH	60.19274797139097	-1.671656028450653	0.892781392409448	0.01538305742538075	0.042571717060937424	S	NA
332SM	84.80084184746232	0.0571265623765643	0.8022659634455405	0.9302558239765444	0.9574888620703356	S	NA
334EH	128.06424333867014	-0.46621957795607527	0.7522949088973137	0.4593628119259555	0.5907858785352965	S	Heat induced stress protein YflT
334YY	127.9058558322196	-1.8518825582602105	0.7491617973254332	0.003180668753371622	0.012456948256875693	S	ATP synthase I chain
335J4	100.87759424891779	-1.6420956769245025	0.731720676971465	0.007989588619798503	0.025484316690367596	S	Protein of unknown function (DUF3147)
336Y8	50.77844918433622	-1.2615901906339313	0.8114389266357835	0.05514044177548476	0.11880538081709599	S	NA
337EH	150.87053514395217	-0.8851600656221417	0.7839976187512873	0.17020578760559257	0.2887152998090479	S	NA
337MV	205.5661250715851	0.12084354787478148	0.7488725072485545	0.8474907660493235	0.9010778110503804	S	NA
337TN	196.0393464581755	-0.8386848843326568	0.739583839478861	0.17878888760424858	0.3002717225496077	S	NA
337W4	165.36367918363536	-0.06703195796295233	0.7243637362231664	0.9133062081727865	0.9465521643027711	S	NA
33A0C	28.11841347532735	-1.2632927230495574	0.7649810979867168	0.047206487105277	0.10402911047274006	S	NETI protein
33A0G	167.2738823985506	-0.17636184272930844	0.7074772385021848	0.7712200845407355	0.8557273582764036	S	NA
33A1U	101.85296837801528	-1.680969720950617	0.8062428849362335	0.010378462050907988	0.03075762603975988	S	UPF0344 protein
33AI2	217.2076640798461	-1.4309205622963852	0.749449584304883	0.022852768817156404	0.05757855596114162	S	Protein of unknown function (DUF3073)
33APX	171.6470143484303	-0.6408614548421456	0.7724803029789794	0.3165775896893436	0.45221194021183236	S	NA
33AVR	114.99439966786507	2.780195111938589	0.7930617295076688	1.640840368221971e-5	1.8261726975822944e-4	J	Belongs to the bacterial ribosomal protein bL32 family
33AW9	35.57448852894208	-1.482747223254997	0.8070524280580648	0.023842468414912766	0.05939500585808381	S	Family of unknown function (DUF5325)
33B70	55.738783315901124	-0.827245523291722	0.6957865972321834	0.167873704743566	0.285699253287455	S	NA
33BFB	71.71097300728778	-0.42003965040889696	0.7452445904587869	0.5026235580374252	0.6339798008550498	S	NA
33CMT	41.89014681804998	0.02863600201800426	0.7310954781858892	0.9631174261508275	0.9789373575922011	S	Protein of unknown function (DUF2929)
33CRW	2166.451070220592	-8.682143957692928	1.0812427242610403	8.143000762407643e-17	1.8027443545627282e-14	S	NA
33CY6	62.32514804102818	-0.4531452525776139	0.7227502228624446	0.4611420485946541	0.5925139112756893	S	NA
33D21	141.34863591349216	-2.2890194682068343	0.8287725605200865	5.769652238361323e-4	0.003165124827214527	S	MT0933-like antitoxin protein
33F20	113.56562531135665	-0.4670798093485602	0.832339783044402	0.48226650299747226	0.6131880757428065	S	NA
33GHC	36.01733943022687	-0.7852356030822242	0.7836548728145764	0.22353869097008133	0.3507244979013345	S	NA
33GQN	176.5208703194978	-1.7105573201670619	0.7268457610535126	0.005508422501430906	0.019235958486938175	S	NA
33HVV	80.0968968172137	-1.2654744764388028	0.730347496049604	0.040863897754808656	0.09228678806815911	S	NA
33K11	91.3246324611778	-1.887846257358212	0.7823673773051614	0.003396957508925728	0.013170659815308523	S	NA
33KPA	130.45217653981734	-2.205173600518644	0.9148428223394077	0.0016250751581672698	0.00734403877739163	S	NA
33M8K	188.0796173244481	-2.4103077253217	0.8755066614987916	4.316314685362839e-4	0.0025796999730108103	S	NA
33MCB	10402.54803467035	-2.6681075389317854	1.1090708588596128	4.7226149616742325e-4	0.002732923371405266	S	NA
33VBR	186.02476136272003	-0.7169307680479652	0.7466319075501712	0.2531375788453178	0.38211118138199873	S	NA
33YVE	95.5014909759871	-0.5278762943579197	0.8105006353244033	0.4212595142369211	0.5536860395280517	U	Multidrug resistance efflux pump SepA
340JJ	108.87404813727882	-0.9778558684372392	0.761774611088538	0.12356086697433605	0.22701741236258655	S	Domain of unknown function (DUF2529)
347EJ	158.37977461125777	-1.2735198135283763	0.7936114215730614	0.05010212560455463	0.10916618071865636	S	NA
347K1	181.44141918452956	-1.0124302846082704	0.8670309667161216	0.1354738910238427	0.2434124383436523	S	NA
348PH	87.28443231954202	-1.2901668032695186	0.7781896323380479	0.04478895581334535	0.09940963363449822	S	Domain of unknown function (DUF4930)
COG0001	2082.159613571058	1.2587121697808894	0.46532171558725566	0.003967008449075339	0.014870168944871375	H	glutamate-1-semialdehyde 2,1-aminomutase activity
COG0003	719.6381674309697	1.6239972849876623	0.7999083821377961	0.01288662286701215	0.036781560101970104	P	Pfam Anion-transporting ATPase
COG0004	766.2315859515566	0.13059563706219748	0.7452102277308512	0.8348786312144021	0.8944610526651816	P	ammonium transporteR
COG0006	2228.7512720073355	0.6403275520909012	0.563722300972634	0.21240268354803146	0.33840056791843937	E	proline dipeptidase activity
COG0007	1094.3076056480513	0.9069036433593671	0.4960936342765174	0.049623134863505045	0.10827502064011608	H	Multifunctional enzyme that catalyzes the SAM-dependent methylations of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 via precorrin-1. Then it catalyzes the NAD- dependent ring dehydrogenation of precorrin-2 to yield sirohydrochlorin. Finally, it catalyzes the ferrochelation of sirohydrochlorin to yield siroheme
COG0008	3324.655812002267	1.9663581295967232	0.5020066376950805	2.3321042626583337e-5	2.389248539293008e-4	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
COG0009	1243.6233427222644	0.2091006190169199	0.48720917240835265	0.6459210595602162	0.7698117477532883	J	L-threonylcarbamoyladenylate synthase
COG0010	710.8109861636613	0.6387900859075043	0.6727808070670077	0.27595640161964474	0.411276062914827	E	Belongs to the arginase family
COG0011	354.2755580550729	-0.25315285642297375	0.4137428406883212	0.5207686300964919	0.6497008635155427	H	TIGRFAM Protein of
COG0012	1305.423319715749	1.6780119134834663	0.42296314718589706	2.8843805420231107e-5	2.824137150955539e-4	J	GTP binding
COG0013	2938.5866360607515	1.4984245415017772	0.487006427345551	9.675587226234472e-4	0.004906049718252802	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain
COG0015	1757.1612966272264	0.6196419657512741	0.5120697159535059	0.1917099609575126	0.31350455560388163	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
COG0016	1191.7363871945502	1.2243709257909363	0.4634738852801289	0.004928631377246247	0.017649520232870242	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily
COG0017	430.1067646430916	0.4994741641807164	0.6818779337310567	0.39867889876983487	0.5339881007765667	J	Asparaginyl-tRNA synthetase
COG0018	2102.1774477727454	1.4749920770320186	0.4756716932082401	9.191024989278102e-4	0.004739505219471074	J	arginyl-trna synthetase
COG0019	1710.877347905283	1.550534206070076	0.4723422537056837	4.5485416306337447e-4	0.0026453360536054147	E	diaminopimelate decarboxylase activity
COG0020	1494.339702408177	1.5157979706836275	0.5513968716575952	0.0026075638379347626	0.010559950935301252	H	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids
COG0021	2518.2162826025888	2.3512617133015987	0.5719843588225997	5.018407549096443e-6	7.537355804322522e-5	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
COG0022	2020.739318785315	-0.4925788636647961	0.5253784609317499	0.30973886842756737	0.4461508654166171	C	dehydrogenase e1 component
COG0024	1685.1309621184412	1.628675254252908	0.5111696024544427	5.720046554972784e-4	0.0031490790108693583	E	Methionine aminopeptidase
COG0025	3129.140970872504	1.6646075684111192	0.5799563109247305	0.0014831800162359125	0.0067884008435412915	P	NhaP-type Na H and K H
COG0026	1283.092827300274	0.9170051254840972	0.6421729695714766	0.10590029912986768	0.20003389835641672	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)
COG0028	6771.885695449892	0.5436147598163328	0.38509357883373485	0.14107043077720574	0.2511345873559693	EH	Belongs to the TPP enzyme family
COG0030	1142.8623249310483	2.2830245173918717	0.5726806082358363	9.69412692581206e-6	1.2497345295192714e-4	J	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity
COG0031	3312.6140168309353	1.1281544480163643	0.4310533357721125	0.005765855133628256	0.019777778030427743	E	Belongs to the cysteine synthase cystathionine beta- synthase family
COG0034	1855.4908618712454	0.7202935180250666	0.6428012421105178	0.20447724663218533	0.32947270709983617	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine
COG0035	807.7685466405319	1.603170751871389	0.47679454840275987	3.2240227719276826e-4	0.002095614801752994	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate
COG0036	726.5819379883457	1.1655167376212927	0.5767424645979569	0.025695977008815898	0.06260106524824913	G	Belongs to the ribulose-phosphate 3-epimerase family
COG0037	1257.1404456165799	1.4163382078429312	0.6312500306526873	0.01134800814823253	0.03293690169852856	D	tRNA processing
COG0039	3180.9698838197855	2.4080351993236775	0.4974042293913515	1.5938542317727613e-7	4.483077266459021e-6	C	L-malate dehydrogenase activity
COG0040	684.433334947747	0.6131328291687388	0.7929881638397471	0.344873777749557	0.479352860897183	F	Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of hisG enzymatic activity
COG0041	766.642789865042	1.3532837050756465	0.555354390434454	0.007568349508422136	0.024240655671902783	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)
COG0042	1443.3229265051357	-0.11270941202667983	0.5474225292606152	0.822223430164248	0.8894962562685956	J	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines
COG0044	1781.7314472165071	0.7718147700442498	0.582837128245115	0.14316077286935455	0.2533978439689834	F	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
COG0045	1565.9933726320746	1.2084106130531302	0.47336681141066744	0.006438317372136637	0.021373555739689652	C	succinate-CoA ligase (ADP-forming) activity
COG0046	2237.827090187164	1.599558257976459	0.6783390885293814	0.00658116092020208	0.021708008408427758	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL
COG0047	1118.1863908176424	-0.09226983894638832	0.5403800958646506	0.8525312139289187	0.9039518765922119	F	phosphoribosylformylglycinamidine synthase activity
COG0048	643.9652367178892	0.6424880578502624	0.37040504772927463	0.0714251740847774	0.1469345004111046	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit
COG0049	1265.8339799079702	0.22767409242907363	0.28544022885045345	0.41462491743508584	0.5468241664723597	J	tRNA binding
COG0050	5389.018050050349	0.11631244129035158	0.36425045443500415	0.7403521442920493	0.836003479722482	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
COG0051	533.7591630636356	0.1710074947264267	0.42461313270046086	0.6717030368480346	0.7898755415438284	J	transcription antitermination factor activity, RNA binding
COG0052	1216.6365380227319	1.2874853267154078	0.3864854114107536	5.066857152558832e-4	0.0029031214870401897	J	Belongs to the universal ribosomal protein uS2 family
COG0053	1556.485088510925	0.40566268204607797	0.44451325193729324	0.3343621958056574	0.4695193124481228	P	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family
COG0054	461.72634898790625	0.6321619741333582	0.5272191685240681	0.1936100473570876	0.31561089911634826	H	6,7-dimethyl-8-ribityllumazine synthase activity
COG0055	2251.2547115090815	1.4410302895887792	0.3295943924474474	6.465492672075977e-6	9.092833785183216e-5	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits
COG0056	2061.8621332015505	1.9277200545915514	0.4741584163208224	1.3458729160914403e-5	1.5654627076642542e-4	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit
COG0057	2710.292450984311	0.02734890049061308	0.3414694668750088	0.9340623798128119	0.9607676207250133	G	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
COG0059	1025.1496193207693	-0.17744445553846877	0.593143513164197	0.7399362272110338	0.836003479722482	EH	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate
COG0060	4129.581903028762	-0.09849180249380993	0.5399157512683305	0.8426035423658184	0.8988526863556079	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)
