feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NTX6	146.15497573873182	0.011155268812794477	0.24230242418159031	0.9120819743679573	0.9867161501178311	UY	Nuclear pore complex
3NTX7	171.6050409963924	-0.07018349754659649	0.23763064911457057	0.5179690779644874	0.8663314333889729	UY	Importin 11
3NTXE	47.05096870006387	-0.22369459569730932	0.2788449799086392	0.05713673796434125	NA	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family
3NTXF	477.5286384842419	0.19563941696277326	0.21994835662716494	0.12696984764771913	0.5488165718889746	J	Belongs to the eukaryotic ribosomal protein eS4 family
3NTXG	44.95826977163446	-0.13735035207348598	0.21257607898669809	0.2650458964521398	NA	K	-phosphatase
3NTXH	92.44998453192615	-0.22994873596594803	0.24117689200449194	0.0770053976193401	0.5042957776387538	J	Belongs to the class-I aminoacyl-tRNA synthetase family
3NTXI	36.341168988487325	-0.04854432776692482	0.20618914736747726	0.6807265807096395	NA	O	Deoxyhypusine synthase
3NTXM	62.22429367596998	0.0013655682581148517	0.1914978489584595	0.9908045188757117	NA	S	WD-repeat protein pop3
3NTXR	22.827080031088418	-0.04696380632881167	0.22923586101792182	0.6716205869646459	NA	A	factor SLT11
3NTXU	79.48127630141592	-0.14225171695154845	0.21876961470586154	0.24734118598130708	0.7032377131980071	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly
3NTXV	43.66351288458445	0.09014900627174031	0.24530656611569104	0.3982674102121959	NA	O	Glycosyltransferase family 33 protein
3NTXX	53.04155184446142	-0.04576684238621751	0.2259311755669853	0.6832912530760228	NA	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
3NTXY	38.33372736644093	0.047020102405040155	0.2046618102175886	0.6906587953524306	NA	E	nitrilase
3NTXZ	56.34104985993519	-0.03490457571410554	0.1898006852342144	0.7690635407365639	NA	KL	Transcription factor
3NTY0	11.891684753058893	0.12190788751918138	0.26381347853302684	0.22354111099312451	NA	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins
3NTY5	9.286510448640067	-0.01886842393849987	0.2544991198530106	0.8347346134565764	NA	T	cmgc cdk protein kinase
3NTY6	71.24593465963056	-0.16858832551956188	0.26424384739989026	0.1303298695478789	NA	S	Transcription factor
3NTY8	56.80461319913158	0.08088161556684305	0.20384580944485445	0.5000002347279378	NA	O	pre-rRNA-processing protein PNO1
3NTY9	49.45102782689829	-0.19440747335132091	0.26479937050381236	0.09678124809380638	NA	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing
3NTYA	91.36440050243588	-0.046437790834369885	0.21836019564587017	0.6863551745569733	0.9249832377065792	T	cmgc dyrk yak protein kinase
3NTYD	169.465440987516	0.045439302524011	0.2130334046511216	0.6963720291888051	0.9249832377065792	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NTYE	55.47537045839564	-0.09033146417232814	0.2331273321954483	0.424661646591119	NA	S	NA
3NTYI	23.956722355657178	-0.09126291547962799	0.2563394007381507	0.35682053977282224	NA	H	Lipoate-protein ligase
3NTYJ	85.56004334967936	-0.07724731015838694	0.22895325527621857	0.4960573241570886	0.8540511413110154	G	Belongs to the PI3 PI4-kinase family
3NTYM	129.24827887559968	0.0922330622457598	0.20850067586370274	0.44251561900575986	0.8178811156359042	I	carbamoylphosphate synthase
3NTYN	80.39235018561129	-0.21507129895274696	0.21393875852537575	0.09802840183150253	0.5175315311550146	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NTYR	89.71788883338313	-0.11948190292463091	0.25284946379175627	0.26532564333723363	0.71003449336551006	L	DNA repair helicase
3NTYW	161.7331065616482	-0.02901233436457917	0.21273108177178807	0.8023284333602254	0.9577895994199845	P	transporter
3NTYX	64.28940602806277	-0.02483665374570114	0.20309373764048264	0.8329021277545505	NA	E	Xaa-pro dipeptidase
3NTZ0	235.5426806489178	0.18135570789817954	0.19738005628781666	0.15126740205763892	0.5892726959903591	J	Belongs to the eukaryotic ribosomal protein eS7 family
3NTZ9	80.8146322725955	-0.22940418447381491	0.2670478977302999	0.06333750516266809	0.485805414389657	A	SNF2 family
3NTZB	87.0637983196754	0.16603021933415577	0.21957237287530149	0.1850312125629313	0.6470835871163876	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NTZC	82.10627924711781	-0.0996027377508697	0.22634475228768128	0.39359932741362985	0.787111017535755	M	dolichyl-phosphate beta-glucosyltransferase
3NTZE	1303.2992836735093	-0.09112460746705585	0.24550514296155054	0.39331358385381815	0.787111017535755	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
3NTZF	50.31016210756526	-0.2016701379532471	0.2539758395682452	0.10024059073458493	NA	G	Belongs to the ALG6 ALG8 glucosyltransferase family
3NTZH	72.69097620030497	0.14221743139728937	0.22847945313990886	0.24024218857184546	NA	O	proteasome subunit alpha
3NTZK	100.62046996061751	0.0722660575744869	0.2027222696244389	0.5455295931411599	0.8747670757896605	I	Belongs to the enoyl-CoA hydratase isomerase family
3NTZP	42.63556839981771	-0.05022497054579839	0.22683148022084546	0.6540931072222278	NA	J	Tyrosyl-trna synthetase
3NTZQ	482.11573252475375	-0.04594383162750506	0.20345983038489848	0.6976977314832395	0.9249832377065792	J	60S ribosomal protein L7
3NTZR	51.27996210395566	-0.10354466625456021	0.24429310120217937	0.3441009401414353	NA	U	vacuolar protein sorting-associated protein 74
3NTZT	43.07210260728659	-0.1650183856163917	0.22790778073551413	0.18318546521353762	NA	O	gpi-anchor transamidase
3NTZU	119.82133856005055	-0.14535684802987436	0.18919186208565425	0.2387834081952555	0.7032377131980071	A	Branchpoint-bridging protein
3NTZV	30.715034058636718	-0.07382345107712658	0.224721209549114	0.5201069521253657	NA	G	NADH kinase
3NTZW	35.712895364504625	-0.17624501544989032	0.23881166178130225	0.1520689029550271	NA	O	Beta subunit
3NTZX	94.3944440163526	-5.241932227905312e-4	0.2263082779363515	0.9962161442083464	0.9970260760329059	L	Deoxycytidyl transferase involved in DNA repair. Transfers a dCMP residue from dCTP to the 3'-end of a DNA primer in a template-dependent reaction. May assist in the first step in the bypass of abasic lesions by the insertion of a nucleotide opposite the lesion. Required for normal induction of mutations by physical and chemical agents
3NU01	252.88523601545043	-0.05094490847972983	0.23730148910165652	0.6333428906767534	0.9081482288439509	S	nucleoporin pom152
3NU02	153.1630123888063	-0.10827324992134109	0.2243985856288779	0.3599097779982413	0.7811550176989721	L	tpr repeat-containing protein
3NU03	40.230349192968426	0.07287366704569881	0.22857818384887105	0.5197716931287371	NA	H	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides
3NU07	1255.1896058150064	-0.051713086028464805	0.20724385997492545	0.6610394245920738	0.9199323764387471	J	Belongs to the universal ribosomal protein uS3 family
3NU08	37.84018767712647	0.07314981717000096	0.22119119389221042	0.5279453997943185	NA	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family
3NU0B	147.99743763099272	-0.14793539012716062	0.21844535291012251	0.23126509843383133	0.7029582223997123	U	Reduced viability upon starvation protein
3NU0E	62.55288457634897	-0.08666177583242629	0.20194012681013518	0.4717022100474589	NA	O	proteasome subunit alpha
3NU0F	82.461328342852	-0.06875992465734594	0.21654722251975056	0.5563917625781598	0.8748615301090858	Q	glutathione synthetase
3NU0G	155.0662941985111	-0.14458885927672402	0.22343963280876603	0.23767946692964118	0.7032377131980071	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
3NU0H	58.29287735709522	-0.016726012336054606	0.2402753286476479	0.870596628316002	NA	G	Mannosyltransferase
3NU0K	105.17709251915137	-0.06705618091400867	0.2286175087145727	0.5516998884120263	0.8747670757896605	E	5-oxoprolinase
3NU0M	116.51711727193418	-0.026421333382409425	0.22784485247308486	0.8107366064952265	0.9577895994199845	E	Gamma-glutamyl phosphate reductase
3NU0S	75.04860133153574	-0.048919726308613166	0.20641719028164707	0.6783394821597644	NA	J	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA
3NU0T	54.433981097727	0.07568122436315795	0.24088113662370386	0.4808351833774433	NA	L	Origin recognition complex subunit
3NU0X	78.46517781935802	0.07473117450070683	0.2077349011868741	0.5302585129228747	0.8704460232815991	K	Rna polymerase ii transcription elongation factor
3NU0Y	138.094757995669	0.061304443384125724	0.20620115131058855	0.6051046543745295	0.898824487580397	E	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
3NU0Z	297.62598013499303	-0.10819040357569235	0.2402682566297874	0.3351552279360572	0.7755189578745985	A	factor mot1
3NU11	23.764396442426435	0.11031498203201526	0.25799328368398405	0.27864735981928473	NA	U	Belongs to the syntaxin family
3NU15	46.24579971585569	0.2330622989457373	0.2676941647525231	0.06029188184696005	NA	O	DnaJ domain-containing protein
3NU18	57.07483364852528	-0.2922986682335873	0.24309383162334805	0.03344870462308418	NA	Z	Belongs to the actin family
3NU1D	61.909646455344856	-0.24691271981285823	0.24270608020751488	0.061479165840219306	NA	K	Transcription factor tfiiib complex subunit brf1
3NU1E	72.7480009346707	-0.07067836180981493	0.2283748830520368	0.5319870659760613	NA	V	phosphatase
3NU1J	25.867374868313462	0.06506405349426543	0.23517552693281135	0.5518214586832664	NA	C	galactose-1-phosphate uridylyltransferase
3NU1P	86.58693223406651	-0.12637985539761726	0.22660169346864023	0.29099372865091716	0.7288556251651337	BT	F-box and JmjC domain protein
3NU1R	102.54233069592077	0.0332751926123029	0.18009808187774917	0.7787619658509257	0.9511564001174094	G	Belongs to the protein kinase superfamily
3NU1T	33.77366010578012	0.06526883764129154	0.22307295047893635	0.5691803368027119	NA	U	Component of the ERMES MDM complex, which serves as a molecular tether to connect the endoplasmic reticulum and mitochondria. Components of this complex are involved in the control of mitochondrial shape and protein biogenesis and may function in phospholipid exchange. The MDM12-MMM1 subcomplex functions in the major beta-barrel assembly pathway that is responsible for biogenesis of all outer membrane beta-barrel proteins, and acts in a late step after the SAM complex. The MDM10-MDM12-MMM1 subcomplex further acts in the TOM40-specific pathway after the action of the MDM12-MMM1 complex. Essential for establishing and maintaining the structure of mitochondria and maintenance of mtDNA nucleoids
3NU1U	130.849219404671	0.03632817801305788	0.20088558890978472	0.7587553671846932	0.9447703655942509	J	eukaryotic peptide chain release factor subunit 1
3NU1V	193.4464147003315	0.12004400216205473	0.24330537470103936	0.28653812348736457	0.7288556251651337	J	Elongation factor
3NU1W	493.3655200710196	0.055504000369001466	0.21052709636482372	0.63666281193528	0.9081482288439509	J	Belongs to the universal ribosomal protein uS4 family
3NU1Z	57.664572549178295	0.03976886512781847	0.23908245839220155	0.7042434528474053	NA	S	Wd repeat protein
3NU25	130.82231565455098	-0.09030926037791943	0.18725753038076318	0.45394085613869667	0.8247203416321259	U	Belongs to the WD repeat SEC13 family
3NU28	97.8114689769981	-0.19629116659221427	0.25951072722020013	0.10099184058159676	0.5175315311550146	L	Dna repair protein rad50
3NU29	286.5006926562578	-0.06178860215986223	0.18261439671338398	0.6044110685532909	0.898824487580397	T	Belongs to the OSBP family
3NU2A	98.94543592869783	0.2888124678434072	0.29762292567429477	0.02186058990728402	0.3344261510119764	S	domain-containing protein
3NU2G	120.24387294662148	0.03535637568974736	0.22485224997410264	0.7523725225909881	0.9421877673545334	K	factor cef-1
3NU2H	128.22883791142502	-0.0058350151822257395	0.19326903781237467	0.9607048279695841	0.9953050799234141	S	Stress Response protein
3NU2J	36.957060844717276	0.23607103937932547	0.25596922567673364	0.06520395255940997	NA	L	ATP binding protein
3NU2K	195.46199216716013	0.09219597878201358	0.23672331650274306	0.4092797952095656	0.7930915592951767	UY	nucleoporin
3NU2N	156.23518920101472	0.015133586310893335	0.21315343902195585	0.8957171396097623	0.9805082361741762	FP	nucleotidase
3NU2Q	610.2113395561412	-0.09147621934443437	0.24207781460041738	0.400621493000547	0.78735023248824	A	factor 8
3NU2R	848.0572081043698	-0.12350920201726943	0.22108824104295524	0.3060098856234815	0.740074988610031	J	60S ribosomal protein L5
3NU2S	73.09752708777883	-0.10622150913504531	0.20427423045944207	0.38189686919323684	NA	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family
3NU2V	37.906362334575554	0.03838481969357335	0.24885417959330963	0.6932275397871073	NA	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family
3NU32	74.2756408541211	-0.48334434645967395	0.2860953063811138	0.002193452162401364	NA	H	Belongs to the eukaryotic NMN adenylyltransferase family
3NU33	139.78395198939313	-0.03811915061178602	0.2479990272873357	0.6973170735775354	0.9249832377065792	I	Intracellular phospholipase B that catalyzes the double deacylation of phosphatidylcholine (PC) to glycerophosphocholine (GroPCho). Plays an important role in membrane lipid homeostasis
3NU38	69.15700156960061	-0.2514181712860718	0.24519349544927424	0.05739856898544493	NA	E	Aspartokinase
3NU39	111.30982494946485	-0.3532629826001362	0.3175597980331402	0.008714876966326975	0.20592695644761325	L	Component of the post-replicative DNA mismatch repair system (MMR)
3NU3A	53.34273736155869	-0.27001252712650103	0.26960342611121635	0.03847999186263616	NA	S	S-adenosyl-L-methionine-dependent guanine N(1)- methyltransferase that catalyzes the formation of N(1)- methylguanine at position 9 (m1G9) in cytoplasmic tRNA
3NU3B	40.57664192349982	-0.08062287793933857	0.24412307445454584	0.44704840664737444	NA	D	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
3NU3D	61.4340291860577	-0.1348313377744258	0.23481323245748772	0.25447906189723757	NA	BK	RSC complex
3NU3E	114.93655416472392	-0.16151618594698258	0.2597944666954594	0.15006023519689365	0.5889800676354567	A	pre-mRNA-splicing factor SYF1
3NU3H	29.17692817753465	0.16785736107645569	0.20012710043875193	0.1818444715526576	NA	O	DUF1000 domain protein
3NU3I	85.08318661112558	-0.048733126599881674	0.22485127790635584	0.6657527175557958	0.9199323764387471	P	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family
3NU3J	8609.17482142117	-0.025344846094520767	0.1993244927518762	0.830214023393254	0.9612359372982786	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
3NU3K	68.3090836894231	0.0373416428461966	0.23114270408016946	0.7324513935627239	NA	T	Gtpase activating protein
3NU3N	127.83620733899332	0.17517481716747352	0.2551326343968293	0.1352985562638081	0.559484615059326	A	RNA helicase
3NU3Q	25.00437807612519	0.05332197196409705	0.24681464226628191	0.5958838978573572	NA	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids
3NU3T	139.23227909471325	0.010805886713070836	0.20443986070604706	0.9265994066094336	0.9867161501178311	E	Belongs to the peptidase M24B family
3NU3U	47.76692371276431	-0.17065698427946266	0.26593894025180653	0.12418839014611027	NA	A	RRNA processing protein
3NU3V	282.86993109297305	-0.0038592086507239173	0.21352323499165227	0.9732854225889878	0.9953050799234141	G	synthase
3NU3W	39.49573161972563	-0.09264323726491488	0.20851226435745826	0.44059215007253877	NA	J	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6
3NU3X	260.91128958280535	-0.08633024043548884	0.23418991036843662	0.4416162467066557	0.8178811156359042	O	ubiquitin--protein ligase
3NU40	137.11192930040534	-0.10701823885404951	0.24787581739052666	0.32154645077540983	0.759738351064356	G	general alpha-glucoside permease
3NU42	472.8511174458052	-0.22027694130417116	0.24090809961602988	0.08719946221854012	0.5113896807993208	C	Belongs to the FAD-dependent glycerol-3-phosphate dehydrogenase family
3NU43	33.21092528790706	-0.20095318191556158	0.23956401526837298	0.11184778592419879	NA	O	NEDD8-activating enzyme E1 catalytic subunit
3NU44	88.15543459402599	0.03559356966169038	0.2245625679226407	0.7510502622926513	0.9414896872528041	K	CCR4-NOT transcription complex
3NU45	72.05869461602745	-0.14760942579607086	0.23595457279291066	0.21769906372332537	NA	A	CMGC DYRK PRP4 protein kinase
3NU46	508.877634877524	-0.21572745214937336	0.24141476453347138	0.09212305128539011	0.5113896807993208	H	adenosylhomocysteinase
3NU47	77.75702942666055	-0.3034867326014492	0.25337912754241904	0.028004121958147197	0.36045866432615337	S	PH domain-containing protein
3NU49	92.96821511933418	0.023405967448000446	0.20722746224999886	0.8414277160899739	0.9635325753551237	E	Trifunctional enzyme bearing the Gln amidotransferase (GATase) domain of anthranilate synthase, indole-glycerolphosphate synthase, and phosphoribosylanthranilate isomerase activities
3NU4B	182.17371701437924	-0.18358801238827124	0.26868551300992666	0.10320759758662057	0.5175315311550146	H	Belongs to the folylpolyglutamate synthase family
3NU4F	92.42852357930781	-0.13758535056412843	0.21630744213443498	0.2627193180790951	0.7061298702082229	A	splicing factor
3NU4H	33.78151287217759	-0.3440838055012422	0.3159870389197622	0.009717234768051745	NA	B	Belongs to the MYST (SAS MOZ) family
3NU4I	47.36367445721898	-0.21229768319855943	0.2503788630157729	0.09089243821603978	NA	L	Required both for recombination and for the repair of DNA damage caused by X-rays
3NU4K	74.81611175266987	-0.01698053483831443	0.21621653946618954	0.8822086550856635	NA	T	camp-dependent protein kinase
3NU4M	80.13228697448744	-0.06630253000571219	0.2155728013032324	0.5708598135154017	0.8784105380468245	S	polysaccharide export protein
3NU4N	62.490652186974394	-0.05945827180415763	0.23977817122710088	0.5752694717745008	NA	L	Introduces a single-strand break via transesterification at a target site in duplex DNA. Releases the supercoiling and torsional tension of DNA introduced during the DNA replication and transcription by transiently cleaving and rejoining one strand of the DNA duplex. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand
3NU4Q	50.35166894245944	0.0012200477227163034	0.21620290881387444	0.9914939178088334	NA	O	Peroxisome assembly protein
3NU4R	186.63375929681715	-0.08014612763008777	0.22636490294413444	0.48495539718323794	0.8459728759211822	U	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
3NU4X	45.04627131207976	0.23379948049634475	0.22536334192335533	0.07605169383292916	NA	J	synthase
3NU50	123.07079366987381	-0.010172256278443235	0.1960993676768072	0.93146852542827	0.988480823105345	I	Belongs to the sterol desaturase family
3NU51	211.40084866428035	-0.0644264087647465	0.22750459581207547	0.5682242107370024	0.8784105380468245	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
3NU54	73.91118846778353	-0.1438949728305947	0.16919713758735414	0.2288086190325966	NA	K	transcription initiation factor iib
3NU55	40.57622949919425	0.06455035690879425	0.21790091489723756	0.578675374513041	NA	BK	histone deacetylase
3NU56	102.91165248044007	0.1957063471292319	0.23575862464354055	0.12157874541088831	0.5422588246405924	P	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family
3NU58	98.98384267910357	-0.06805170479490198	0.19829876105464242	0.5696639041747431	0.8784105380468245	E	Atp phosphoribosyltransferase
3NU59	63.24663862355043	0.07364686629081203	0.20853565884373995	0.5355963641413861	NA	J	prolyl-tRNA synthetase
3NU5A	42.12063725171803	0.08571837964788839	0.2246288745256299	0.4595587646698541	NA	I	Enoyl-CoA hydratase isomerase
3NU5C	66.15160582710567	0.010194636779420717	0.2367802597814106	0.922551496096573	NA	D	Belongs to the protein kinase superfamily
3NU5D	45.39288583872267	0.10225331318606343	0.2294720215379939	0.3780087876257861	NA	A	Lariat debranching enzyme
3NU5H	51.60362009935841	-0.25090985945599914	0.25388013001193666	0.05512690882338626	NA	U	Involved in cytoplasm to vacuole transport (Cvt), pexophagy, mitophagy and nucleophagy. Recruits mitochondria for their selective degradation via autophagy (mitophagy) during starvation. Works as scaffold proteins that recruit ATG proteins to the pre-autophagosome (PAS), the site of vesicle autophagosome formation. Required for the Cvt vesicles completion (By similarity)
3NU5K	136.7918595334099	-0.07018955854349204	0.22492255002268513	0.5394893018076196	0.8747670757896605	O	Cleaves proteins, imported into the mitochondrion, to their mature size. While most mitochondrial precursor proteins are processed to the mature form in one step by mitochondrial processing peptidase (MPP), the sequential cleavage by MIP of an octapeptide after initial processing by MPP is a required step for a subgroup of nuclear-encoded precursor proteins destined for the matrix or the inner membrane (By similarity)
3NU5N	26.56109759403029	-0.09692448212701509	0.2532655751479185	0.34449658570234	NA	N	UV radiation resistance protein
3NU5P	132.3140671900106	-0.022448544962518163	0.23501763579435722	0.8327823829635055	0.9612359372982786	I	Catalyzes the first step of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME)
3NU5Q	90.14173748583697	-0.10780424056343021	0.2013832148270619	0.3758325913513606	0.782184283820608	S	Pal1 cell morphology protein
3NU5U	239.02609496935506	-0.17615428481488296	0.24225331343654213	0.14906703327113394	0.5881458908870701	J	Component of the NOP7 complex, which is required for maturation of the 25S and 5.8S ribosomal RNAs and formation of the 60S ribosome
3NU5Y	62.02518207941784	0.025219784162040428	0.24352732970070462	0.8021661011147408	NA	DO	Anaphase-promoting complex subunit
3NU5Z	1158.4420752129492	6.431903725369844e-4	0.2156427986938133	0.9955224419148693	0.9970260760329059	H	Belongs to the citrate synthase family
3NU62	161.84391517443	-0.22212007715320092	0.21187083705462073	0.08868453637328357	0.5113896807993208	S	periodic tryptophan protein
3NU65	38.226807474567856	-0.11643063621249508	0.23165396958014375	0.3194544306195136	NA	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NU6A	42.07846633675937	0.06519490491368747	0.2360825293421793	0.549291575456485	NA	O	to Saccharomyces cerevisiae LEO1 (YOR123C)
3NU6C	113.18290444892526	0.07999115047660244	0.20782769710926788	0.5028315985246011	0.8573209110578726	I	Very-long-chain 3-oxoacyl-CoA synthase
3NU6F	45.74996104376641	-0.15819346094006675	0.24868365842618753	0.1756570618285236	NA	J	required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine
3NU6G	51.28354708078798	0.2921790254895478	0.24651319743159342	0.03327561537639402	NA	CO	Links covalently the heme group to the apoprotein of cytochrome c
3NU6H	55.46929523808065	0.07929033921816574	0.24100418723096	0.4618220747357975	NA	S	to Saccharomyces cerevisiae VPS72 (YDR485C)
3NU6M	87.62163489562994	0.13421594705550371	0.18647760436568164	0.27325547944238104	0.7172228042506845	O	26s proteasome non-atpase regulatory subunit 11
3NU6N	153.0807653803512	0.06046326380181717	0.19225540893958368	0.6131390441697664	0.899721036664209	T	serine threonine-protein phosphatase
3NU6Q	59.862664800742095	0.13869852864267496	0.20792447198897163	0.2620641029945607	NA	DT	serine threonine-protein phosphatase
3NU6R	77.35896560665832	-0.12666116261199034	0.20163029335732727	0.30298368147322896	0.7371006163904048	F	EH domain binding protein epsin 2
3NU6S	50.26910357267729	-0.18943663482716083	0.23532372433218698	0.13169141239269966	NA	A	P-loop containing nucleoside triphosphate hydrolase protein
3NU6T	257.01329156686114	0.1320511577730831	0.20193017299643642	0.28430128993295434	0.7260889790611343	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)
3NU6U	123.66688022246821	-0.011341546502261714	0.21148859560063943	0.9220061135759257	0.9867161501178311	V	lipase esterase
