feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NV4W	25.857401502875913	0.319803748717468	0.4693488141425503	0.1499110711881769	0.5487376680167875	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
3NV5S	15.906726996886968	-0.40472966933018556	0.47854443289182563	0.06150470907434527	0.49643086610007253	KOT	Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
3NV7Y	23.30926295426393	-0.025924329242211757	0.474386441840815	0.9007293547245839	0.9268551081715763	O	protease
3NV83	50.37261756054608	0.02332634644847398	0.45644674959380327	0.9182451753887358	0.9268551081715763	C	Dehydrogenase
3NV8Y	17.333461441387488	-0.05152940891394187	0.4643451684465404	0.8145444272863658	0.9268551081715763	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family
3NV96	12.243838106480124	-0.09703910640015165	0.45850601739377467	0.6676663113376027	0.9268551081715763	C	nadh-ubiquinone oxidoreductase 40 kda subunit
3NVAS	38.58751240070032	-0.48802780274943103	0.4883637218950676	0.019977001541026197	0.3224858820194229	U	May be involved in recycling of membrane proteins between an endocytic compartment and the TGN
3NVCW	42.9590539467185	-0.2643355274290717	0.4668248041493353	0.2345270713973478	0.5889235348422289	U	PH domain-containing protein
3NVD8	24.42162214342283	-0.13213519246641786	0.47505317841226385	0.5264446319177558	0.888452700018638	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
3NVDJ	10.987879305993486	-0.15510177214408208	0.45660085043891946	0.4978483003465902	0.888452700018638	E	Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP)
3NVF6	23.304302871163213	-0.2686881058663305	0.47782043878436037	0.20092929800578227	0.5821797608885486	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NVGU	23.037382189792496	-0.043029921859213706	0.4417458064338242	0.8570883801844332	0.9268551081715763	C	Belongs to the complex I 49 kDa subunit family
3NVHZ	14.768811068644363	-0.0741111665332072	0.46828576031364966	0.7310578152592463	0.9268551081715763	H	Interconversion of serine and glycine
3NVIS	238.458661350217	-0.34934343029187187	0.4282300422905297	0.1656686577834793	0.5615721141750003	C	Dehydrogenase
3NVJA	9.870916718038448	-0.5878358774843314	0.4862716758417002	0.007271741519886967	0.2739022639157424	J	Phenylalanyl-trna synthetase
3NVMJ	24.78752676818756	0.1450090220953966	0.4507211783420233	0.534644102666083	0.888452700018638	C	Isocitrate dehydrogenase NAD subunit, mitochondrial
3NVN7	33.88204014360715	-0.3251702102793873	0.4660000142037097	0.1496589657075713	0.5487376680167875	C	Glycerol-3-phosphate dehydrogenase
3NVNR	69.60254127473839	-0.250775824855497	0.47719531510601315	0.23254266144862615	0.5889235348422289	G	Phosphoenolpyruvate carboxykinase
3NVNX	196.50212155786411	-0.3956813839636409	0.4168888836148246	0.1240409304129522	0.5487376680167875	C	oxidoreductase chain 4
3NVPF	20.777299252270872	-0.2831770090333182	0.4746758566926057	0.18692315516063732	0.5821797608885486	C	Belongs to the mitochondrial carrier (TC 2.A.29) family
3NVQC	64.84042170745987	-0.4858246520160233	0.43020014647201577	0.05683362901822991	0.49643086610007253	G	Fructose-BISphosphate ALDOLASE
3NVRE	11.991494613937599	-0.2536753966806057	0.4794255610800541	0.22115637627991036	0.5889235348422289	E	2-isopropylmalate synthase
3NVXY	29.04781242260249	-0.3435863042471851	0.46020992570187835	0.1381830579386739	0.5487376680167875	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth
3NW2G	187.0867442090274	-0.20355277556727572	0.4262813835241563	0.4148399549543096	0.8259642029365264	O	Heat Shock Protein
3NW3Q	16.347999793069206	-0.21725017908211436	0.47088045826677893	0.315037216968829	0.7119841103495536	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network
3NW49	30.68700797237641	0.17394014681476827	0.44833689645470837	0.46100617919364956	0.8829440381166509	E	Methyltransferase
3NW4N	60.84455325372761	0.26753857370167994	0.45112745452489017	0.25756930606700496	0.619262374161097	E	Belongs to the aldehyde dehydrogenase family
3NW5V	17.226665697855843	-0.06182895841328826	0.47390547624909857	0.7670812441967063	0.9268551081715763	Q	Flavin-binding monooxygenase-like family protein
3NW5Z	32.704453636450665	-0.3110942127691062	0.4664702409726785	0.16607710243529952	0.5615721141750003	C	Belongs to the complex I 75 kDa subunit family
3NW6K	23.611627610632734	0.14230879370041394	0.46715969385326905	0.5141318076684142	0.888452700018638	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family
3NW78	21.43175353733309	-0.40410713026444334	0.47957936674699864	0.060415575399275875	0.49643086610007253	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NW85	74.5933389691905	-0.3367611687300769	0.4812982636460515	0.10746555397370884	0.5487376680167875	F	Carbamoylphosphate
3NW87	9.821817653811006	-0.06858445437495445	0.4688903051311064	0.7495683062642076	0.9268551081715763	J	Binds to the 60S ribosomal subunit and prevents its association with the 40S ribosomal subunit to form the 80S initiation complex in the cytoplasm. Is also involved in ribosome biogenesis. Associates with pre-60S subunits in the nucleus and is involved in its nuclear export
3NW8I	18.557719023591986	-0.13439317223922637	0.47716605470831075	0.5139917533485228	0.888452700018638	O	Mitochondrial protein import protein (MAS5)
3NW8J	35.00431149322059	0.36284800730686706	0.4281564190093431	0.15053865228779126	0.5487376680167875	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second
3NW98	202.8024157684637	-0.04278966455518532	0.4293604147335017	0.8620907656526131	0.9268551081715763	J	Elongation factor 2
3NWAG	54.178042987664895	-0.024024286199425378	0.4468318143074767	0.9186528505771376	0.9268551081715763	C	Malate dehydrogenase
3NWB5	32.01520010847956	0.1023959785397155	0.4678354730250078	0.6363272276373334	0.9268551081715763	U	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
3NWFJ	24.46110532833401	-0.18688703521995653	0.4812950688249201	0.35485908575917136	0.7433326381508177	O	Belongs to the ClpA ClpB family
3NWH8	69.39442245757874	0.3525160467258426	0.4810154896666568	0.09394186286244403	0.5487376680167875	I	polyketide synthase
3NWIH	41.15355776734474	0.03942279877259845	0.4636663806557226	0.8579757697247008	0.9268551081715763	O	Belongs to the AAA ATPase family
3NWIQ	187.0468769474267	-0.10554327465722899	0.43473401253424454	0.6651508127110901	0.9268551081715763	EJ	elongation factor 3
3NWM6	42.18043774932523	-0.17759496428103635	0.4606204208858805	0.4312676026955599	0.8402282604241081	C	Flavoprotein (FP) subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q)
3NWQ7	42.214509166026644	0.05686674894188688	0.4283028880863929	0.8178635257281097	0.9268551081715763	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NWQ9	19.651776667653447	-0.3717722179465066	0.47353081891558413	0.09139190083103382	0.5487376680167875	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
3NWQC	19.56444503125308	-0.5579605615402395	0.5000913595132586	0.0049544998566427405	0.2739022639157424	E	The glycine cleavage system catalyzes the degradation of glycine
3NWY5	13.631083847360129	-0.08364897565971305	0.4578540374664076	0.7118222665160168	0.9268551081715763	C	subunit B
3NX3C	83.52364878746621	0.05208468863513954	0.46652496986585335	0.810602614082482	0.9268551081715763	C	zinc-binding oxidoreductase
3NX6Q	51.73657556119638	-0.03500375141147026	0.45753958093420233	0.8770751788131597	0.9268551081715763	H	Belongs to the malate synthase family
3NX80	385.1639492893563	-0.16267529206020442	0.34371945485881816	0.5268105029278851	0.888452700018638	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex) that is part of the mitochondrial respiratory chain. The b-c1 complex mediates electron transfer from ubiquinol to cytochrome c. Contributes to the generation of a proton gradient across the mitochondrial membrane that is then used for ATP synthesis
3NXB5	173.1460609905883	-0.0895840246867209	0.41512304230592173	0.7230393887097514	0.9268551081715763	C	NADH dehydrogenase subunit 2
3NXHG	13.866041651217973	0.029172509745985186	0.463745203099109	0.8945834477034069	0.9268551081715763	C	reductase complex core protein 2
3NXM3	14.436512285381465	-0.12859994432673702	0.4711584819203235	0.5465251018623344	0.8950338624701998	J	Belongs to the class-I aminoacyl-tRNA synthetase family
3NXN8	79.18407603120987	0.10076796444614948	0.47474874136305817	0.6285308382655513	0.9268551081715763	O	Belongs to the ClpA ClpB family
3NXV8	35.61396054929672	0.2904830507604322	0.45768581573042116	0.2102264672517959	0.5889235348422289	H	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate
3NXXS	50.17114709418878	-0.15998252280284653	0.46087997015634313	0.47699998773959534	0.883622928107775	C	dihydrolipoyl dehydrogenase
3NY0G	17.422456420592134	0.11703336371019835	0.4577518078143325	0.6062002390469372	0.9268551081715763	C	electron transfer flavoprotein-ubiquinone oxidoreductase
3NYGG	772.4922878358128	0.11537008133808505	0.34805127204563274	0.6543348867286294	0.9268551081715763	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B
3NZ8A	40.331394706345044	0.29046063913022807	0.46883913267369826	0.18943570011266528	0.5821797608885486	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
3NZK6	84.59036154323425	-0.040934164468204345	0.48969105275346414	0.8250163655701661	0.9268551081715763	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
3P0H0	233.36864141435808	0.43365022278386056	0.3679030827310546	0.09847302162032019	0.5487376680167875	C	NADH-ubiquinone oxidoreductase chain 1
3P0K6	116.92486655395724	-0.3060637293591737	0.3871448904877648	0.24099037043749663	0.5919980839008069	C	atp synthase
3P274	15.786822774781506	-0.24523262631818135	0.44326004112217177	0.30927512545253805	0.7119841103495536	F	Nucleoside diphosphate kinase
3P2I4	33.09115537983952	-0.06405333947767579	0.44775831877758554	0.7849653418786456	0.9268551081715763	I	LAGLIDADG endonuclease
3P44Q	77.43747228939837	-0.3030807559745928	0.4315541118298513	0.2240817084225384	0.5889235348422289	P	oxidoreductase chain 6
3P5CB	17.2152262542417	0.07734647349121261	0.4528150001980053	0.7375540974492787	0.9268551081715763	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
3P5VP	77.47650745409203	-0.04896669292238519	0.44478983696047303	0.8362118200571286	0.9268551081715763	G	alpha beta-hydrolase
3P783	20.478923201779953	0.21067837477614637	0.4320520936210039	0.3936043588928951	0.8086780464526754	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
3P7BC	385.4192585663396	-0.2623661063016525	0.3896458760733827	0.3134170136222372	0.7119841103495536	P	Belongs to the ATPase C chain family
3P7V5	21.681106761089776	-0.12354426134938891	0.46550311978230624	0.5735295596522526	0.9128005667704866	J	NA
3PNHA	38.7300735825454	-0.4832096717524067	0.4796297755140526	0.02798096577893561	0.3513165703355249	P	NADH dehydrogenase (quinone) activity
3PUJR	141.20423799277216	0.07202041089421926	0.4593701364407168	0.7487659669040145	0.9268551081715763	S	NA
3Q3J7	20.43630975113723	-0.0783771439703679	0.4554530918638757	0.7316526566234633	0.9268551081715763	C	catalytic subunit A
