Staphylococcus_sle1	NF013661.3	MET_00855198	-	9.7e-107	347.3	34.0	1.5e-74	241.5	16.4	2.0	1	1	1	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
halocin_of_epi	NF040679.1	MET_00876468	-	1.1e-125	408.6	10.7	1.2e-125	408.5	10.7	1.0	1	0	0	1	1	1	1	NCBIFAM: halocin C8 precursor-like protein
halocin_C8_dom	TIGR04449.1	MET_00876468	-	6.6e-11	33.8	13.9	1.2e-10	33.0	13.9	1.4	1	0	0	1	1	1	1	JCVI: bacteriocin halocin C8-like domain
bact_IIb_cerein	TIGR03949.1	MET_00901904	-	0.93	0.1	19.9	0.0034	7.9	1.6	3.6	3	0	0	3	3	3	0	JCVI: class IIb bacteriocin, lactobin A/cerein 7B family
Staphylococcus_sle1	NF013661.3	MET_00913952	-	9e-39	123.9	27.6	1.3e-38	123.4	26.9	1.6	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_00914176	-	3.5e-32	102.2	27.2	3.5e-32	102.2	27.2	2.1	1	1	1	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_00926976	-	1.5e-37	119.8	24.7	1.5e-37	119.8	24.7	2.2	1	1	1	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
thiopep_precurs	TIGR03892.1	MET_00931468	-	0.0055	7.8	15.3	0.013	6.7	15.3	1.6	1	0	0	1	1	1	1	JCVI: thiazolylpeptide-type bacteriocin precursor
thiazolyl_B	NF033400.3	MET_00931468	-	0.97	0.2	28.8	2.5	-1.1	28.8	1.6	1	0	0	1	1	1	0	NCBIFAM: thiazolylpeptide-type bacteriocin
Staphylococcus_sle1	NF013661.3	MET_00941397	-	1.5e-87	284.2	23.1	1.5e-57	185.6	7.6	2.0	1	1	1	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_00948820	-	2.7e-33	105.9	17.4	2.7e-33	105.9	17.4	1.6	1	1	1	2	2	2	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
halocin_C8_dom	TIGR04449.1	DP_01494415	-	0.00014	13.5	1.9	0.00024	12.8	1.9	1.3	1	0	0	1	1	1	1	JCVI: bacteriocin halocin C8-like domain
Staphylococcus_sle1	NF013661.3	DP_01563287	-	1.4e-39	126.5	12.8	1.4e-39	126.5	12.8	1.3	2	0	0	2	2	2	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01065930	-	1.3e-11	34.6	24.1	1.3e-11	34.6	24.1	2.0	1	1	1	2	2	2	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01090324	-	2.9e-110	358.9	11.5	3.4e-110	358.7	11.5	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
halocin_of_epi	NF040679.1	MET_01193710	-	9.3e-05	12.7	1.7	0.00014	12.1	1.7	1.2	1	0	0	1	1	1	1	NCBIFAM: halocin C8 precursor-like protein
thiazolyl_B	NF033400.3	MET_01194577	-	0.00045	10.9	1.2	0.0048	7.6	0.5	2.2	2	0	0	2	2	2	1	NCBIFAM: thiazolylpeptide-type bacteriocin
halocin_of_epi	NF040679.1	MET_01322984	-	5.8e-05	13.3	1.5	9.8e-05	12.6	1.5	1.3	1	0	0	1	1	1	1	NCBIFAM: halocin C8 precursor-like protein
Staphylococcus_sle1	NF013661.3	MET_01334690	-	8.8e-81	262.0	20.8	1e-80	261.8	20.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01346488	-	1.4e-62	202.1	7.4	1.7e-62	201.9	7.4	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_02409844	-	7.8e-06	15.6	0.3	1.2e-05	14.9	0.3	1.5	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01401444	-	4.5e-30	95.3	10.0	5.2e-30	95.1	10.0	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01432938	-	9.7e-71	229.0	10.2	1.1e-70	228.8	10.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_02641185	-	0.00014	11.5	24.3	1.7e-05	14.5	16.2	2.4	1	1	0	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
chromo_anti	NF040680.1	MET_01468388	-	0.00048	10.7	2.0	0.0011	9.5	2.0	1.6	1	0	0	1	1	1	1	NCBIFAM: enediyne antibiotic chromoprotein
Staphylococcus_sle1	NF013661.3	MET_01551664	-	1.2e-25	80.8	0.5	1.4e-25	80.5	0.5	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lant_SP_1948	TIGR03893.1	MET_01580796	-	0.0018	9.4	4.3	0.011	6.9	0.1	3.0	3	0	0	3	3	3	1	JCVI: lichenicidin A2 family type 2 lantibiotic
Staphylococcus_sle1	NF013661.3	MET_01581904	-	6.9e-33	104.5	5.9	7.4e-33	104.4	5.9	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01621746	-	1.6e-37	119.7	12.3	1.9e-37	119.5	12.3	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_03127950	-	3.8e-08	23.2	0.1	5.7e-08	22.6	0.1	1.5	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01634456	-	1.2e-08	24.8	0.6	2.4e-08	23.9	0.6	1.6	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
halocin_C8_dom	TIGR04449.1	MET_01636191	-	9.6e-05	14.1	1.8	0.00015	13.4	1.8	1.3	1	0	0	1	1	1	1	JCVI: bacteriocin halocin C8-like domain
Staphylococcus_sle1	NF013661.3	MET_01637910	-	1.1e-38	123.6	9.5	1.3e-38	123.4	9.5	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01686152	-	6.8e-77	249.2	20.4	7.6e-77	249.0	20.4	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_03310142	-	1.6e-43	139.5	18.1	1e-42	136.8	12.7	2.0	1	1	1	2	2	2	2	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lanti_SCO0268	TIGR04451.1	MET_01716818	-	0.0011	9.8	2.8	0.0019	9.0	0.6	2.5	2	1	1	3	3	3	1	JCVI: SCO0268 family class II lanthipeptide
Staphylococcus_sle1	NF013661.3	DP_03380865	-	3.9e-39	125.1	16.0	3.9e-38	121.8	13.2	2.0	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01740890	-	8.3e-56	179.9	6.2	1e-55	179.6	6.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_03477104	-	5.7e-43	137.7	12.2	6.7e-43	137.5	12.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
thiazolyl_B	NF033400.3	MET_01830386	-	0.00026	11.7	1.2	0.0032	8.2	0.5	2.1	2	0	0	2	2	2	1	NCBIFAM: thiazolylpeptide-type bacteriocin
thiopep_precurs	TIGR03892.1	MET_01850440	-	4.7e-05	14.4	9.5	8.6e-05	13.6	9.5	1.5	1	0	0	1	1	1	1	JCVI: thiazolylpeptide-type bacteriocin precursor
thiazolyl_B	NF033400.3	MET_01850440	-	1.5	-0.4	30.2	3.5	-1.6	30.2	1.6	1	0	0	1	1	1	0	NCBIFAM: thiazolylpeptide-type bacteriocin
lant_SP_1948	TIGR03893.1	MET_01855724	-	0.0012	9.9	4.3	0.0088	7.2	0.1	3.0	3	0	0	3	3	3	1	JCVI: lichenicidin A2 family type 2 lantibiotic
LLB_putidacin	NF033557.1	MET_01868329	-	0.00018	11.6	0.0	0.00029	10.9	0.0	1.3	1	0	0	1	1	1	1	NCBIFAM: putidacin L1 family lectin-like bacteriocin
Staphylococcus_sle1	NF013661.3	MET_01948151	-	1.8e-08	24.3	0.0	4.6e-08	22.9	0.0	1.5	1	1	1	2	2	2	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_01988489	-	2.8e-26	82.8	6.0	3.4e-26	82.5	6.0	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	MET_02002698	-	4.5e-07	20.8	15.6	5.7e-06	17.3	15.6	1.9	1	1	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
lant_SP_1948	TIGR03893.1	MET_02025893	-	0.0014	9.7	5.1	0.0075	7.4	0.1	3.0	3	0	0	3	3	3	1	JCVI: lichenicidin A2 family type 2 lantibiotic
salivaricin_M	NF040663.1	MET_02037174	-	0.00021	11.7	0.2	0.00047	10.6	0.0	1.6	2	0	0	2	2	2	1	NCBIFAM: salivaricin M family lantibiotic
Staphylococcus_sle1	NF013661.3	MET_02038632	-	1.1e-49	159.8	3.6	1.3e-49	159.6	3.6	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02103687	-	1.4e-37	120.0	3.1	1.5e-37	119.9	3.1	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
thiopep_precurs	TIGR03892.1	MET_02125705	-	0.0025	8.9	9.5	0.00016	12.7	2.5	2.2	2	0	0	2	2	2	1	JCVI: thiazolylpeptide-type bacteriocin precursor
thiazolyl_B	NF033400.3	MET_02159180	-	0.00015	12.4	1.2	0.0023	8.6	0.5	2.1	2	0	0	2	2	2	2	NCBIFAM: thiazolylpeptide-type bacteriocin
Staphylococcus_sle1	NF013661.3	MET_02161602	-	9.2e-27	84.4	1.1	1.1e-26	84.2	1.1	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
circ_ocin_uber	TIGR03651.1	DP_04512422	-	0.00031	11.8	0.0	0.00049	11.1	0.0	1.4	1	0	0	1	1	1	1	JCVI: circular bacteriocin, circularin A/uberolysin family
Staphylococcus_sle1	NF013661.3	MET_02279325	-	7.4e-58	186.6	5.8	8.6e-58	186.4	5.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02326879	-	7.2e-47	150.5	9.3	8.3e-47	150.3	9.3	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02335509	-	6.3e-36	114.5	7.6	7.1e-36	114.4	7.6	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
chromo_anti	NF040680.1	MET_02338670	-	0.00031	11.3	2.3	0.00049	10.6	2.3	1.3	1	0	0	1	1	1	1	NCBIFAM: enediyne antibiotic chromoprotein
Staphylococcus_sle1	NF013661.3	MET_02382018	-	6.7e-41	130.9	4.5	7.8e-41	130.7	4.5	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	MET_02382018	-	6.6e-05	13.9	2.6	0.00012	13.1	2.6	1.6	1	1	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
Staphylococcus_sle1	NF013661.3	MET_02404103	-	3.1e-45	145.1	7.3	3.5e-45	145.0	7.3	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	MET_02404103	-	8.4e-05	13.5	3.2	0.00017	12.6	3.2	1.7	1	1	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
Staphylococcus_sle1	NF013661.3	DP_05154874	-	7e-53	170.3	5.0	7.7e-53	170.1	5.0	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_05224317	-	6.8e-25	78.3	6.2	7.7e-25	78.1	6.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_05258163	-	1.4e-33	106.8	4.8	1.6e-33	106.6	4.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02451470	-	6.2e-42	134.3	8.2	7e-42	134.1	8.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_05486954	-	5.6e-25	78.5	4.8	6.7e-25	78.3	4.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
LLB_putidacin	NF033557.1	MET_02532971	-	6.8e-05	12.9	0.0	8.6e-05	12.6	0.0	1.1	1	0	0	1	1	1	1	NCBIFAM: putidacin L1 family lectin-like bacteriocin
halocin_of_epi	NF040679.1	MET_02536142	-	0.00011	12.5	0.5	0.00012	12.3	0.5	1.1	1	0	0	1	1	1	1	NCBIFAM: halocin C8 precursor-like protein
plantaricin	NF000539.0	MET_02548743	-	8.7e-05	13.7	0.1	0.00012	13.2	0.1	1.2	1	0	0	1	1	1	1	NCBIFAM: plantaricin C family lantibiotic
Staphylococcus_sle1	NF013661.3	MET_02557016	-	2.2e-06	17.4	0.1	6.3e-06	15.9	0.0	1.3	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
RNP_Burkhold	TIGR03795.1	MET_02565530	-	0.00025	12.0	0.4	0.00046	11.2	0.4	1.7	1	1	0	1	1	1	1	JCVI: BMA_0021/BMA_0022 family TOMM bacteriocin
Staphylococcus_sle1	NF013661.3	MET_02595915	-	4.2e-19	59.2	3.8	4.9e-19	59.0	3.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02612149	-	5.2e-06	16.2	0.1	7.3e-06	15.7	0.1	1.3	1	1	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02636645	-	7.6e-24	74.8	3.7	9e-24	74.6	3.7	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
circ_ocin_uber	TIGR03651.1	MET_02642698	-	0.00016	12.7	0.0	0.00025	12.1	0.0	1.4	1	0	0	1	1	1	1	JCVI: circular bacteriocin, circularin A/uberolysin family
plantaricin	NF000539.0	MET_02664151	-	0.00017	12.7	0.2	0.0002	12.6	0.2	1.3	1	1	0	1	1	1	1	NCBIFAM: plantaricin C family lantibiotic
lanti_SCO0268	TIGR04451.1	MET_02668438	-	0.0001	13.1	0.0	0.0005	10.9	0.0	1.9	2	0	0	2	2	2	1	JCVI: SCO0268 family class II lanthipeptide
Staphylococcus_sle1	NF013661.3	DP_06129955	-	4.2e-40	128.3	3.8	4.5e-40	128.2	3.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02687255	-	3.9e-27	85.6	1.1	4.3e-27	85.5	1.1	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02688438	-	6e-17	52.1	2.8	6.7e-17	52.0	2.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02711640	-	1.5e-12	37.7	2.5	1.6e-12	37.6	2.5	1.1	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lant_SP_1948	TIGR03893.1	MET_02718577	-	5.1	-1.7	19.7	0.76	1.0	3.1	2.3	1	1	1	2	2	2	0	JCVI: lichenicidin A2 family type 2 lantibiotic
Staphylococcus_sle1	NF013661.3	MET_02746869	-	6.7e-41	130.9	1.2	7.4e-41	130.7	1.2	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
listolys_S	NF033222.1	DP_06484215	-	0.54	1.3	20.2	0.034	5.2	1.4	4.5	1	1	4	5	5	5	0	NCBIFAM: listeriolysin S family TOMM bacteriocin
bact_IIb_cerein	TIGR03949.1	MET_02764854	-	8.5e-05	13.1	14.1	0.00058	10.4	0.1	2.2	2	0	0	2	2	2	2	JCVI: class IIb bacteriocin, lactobin A/cerein 7B family
chromo_anti	NF040680.1	MET_02806565	-	2.6e-05	14.8	0.6	3e-05	14.6	0.6	1.1	1	0	0	1	1	1	1	NCBIFAM: enediyne antibiotic chromoprotein
circ_ocin_uber	TIGR03651.1	MET_02832029	-	0.00016	12.7	0.0	0.00027	12.0	0.0	1.4	2	0	0	2	2	2	1	JCVI: circular bacteriocin, circularin A/uberolysin family
Staphylococcus_sle1	NF013661.3	MET_02841574	-	1.4e-18	57.5	1.6	1.6e-18	57.3	1.6	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	MET_02844069	-	1.7e-05	15.8	0.1	2.2e-05	15.4	0.1	1.3	1	1	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
RNP_Burkhold	TIGR03795.1	MET_02845628	-	0.00026	12.0	0.4	0.00053	11.0	0.3	1.5	1	1	1	2	2	2	1	JCVI: BMA_0021/BMA_0022 family TOMM bacteriocin
lactococcin_972	TIGR01653.1	MET_02860813	-	1.1e-09	29.2	0.8	1.2e-09	29.1	0.8	1.1	1	0	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
Staphylococcus_sle1	NF013661.3	DP_07046980	-	9.8e-15	44.9	0.0	1.1e-14	44.7	0.0	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	MET_02884633	-	9.3e-33	104.1	0.4	9.8e-33	104.0	0.4	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_07180884	-	5.9e-22	68.6	0.5	6.7e-22	68.4	0.5	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
LLB_putidacin	NF033557.1	MET_02890385	-	4.6e-05	13.5	0.0	5.1e-05	13.3	0.0	1.1	1	0	0	1	1	1	1	NCBIFAM: putidacin L1 family lectin-like bacteriocin
Staphylococcus_sle1	NF013661.3	MET_02942905	-	3.5e-14	43.0	1.8	3.5e-14	43.0	1.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
thiazolyl_B	NF033400.3	MET_02967399	-	1.8e-17	53.8	10.0	2.5e-17	53.4	10.0	1.3	1	0	0	1	1	1	1	NCBIFAM: thiazolylpeptide-type bacteriocin
thiopep_precurs	TIGR03892.1	MET_02967399	-	3.4e-15	46.9	12.0	3.4e-15	46.9	12.0	1.4	2	0	0	2	2	2	1	JCVI: thiazolylpeptide-type bacteriocin precursor
Staphylococcus_sle1	NF013661.3	MET_02983335	-	5.7e-25	78.5	2.8	6.4e-25	78.3	2.8	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	MET_02983335	-	1e-05	16.5	0.9	1.2e-05	16.3	0.9	1.1	1	0	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
Staphylococcus_sle1	NF013661.3	MET_02984256	-	1.9e-15	47.2	0.7	2.1e-15	47.1	0.7	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
Staphylococcus_sle1	NF013661.3	DP_07834754	-	6e-15	45.6	0.0	6.5e-15	45.4	0.0	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
aureocin_A53	NF033881.1	MET_02994917	-	3.9e-06	17.2	0.6	6.3e-06	16.5	0.6	1.3	1	0	0	1	1	1	1	NCBIFAM: aureocin A53 family class IId bacteriocin
halocin_of_epi	NF040679.1	MET_03032000	-	4.2e-26	82.6	12.8	4.7e-26	82.4	12.8	1.0	1	0	0	1	1	1	1	NCBIFAM: halocin C8 precursor-like protein
halocin_C8_dom	TIGR04449.1	MET_03032000	-	1.5e-08	26.3	9.9	1.8e-08	26.0	9.9	1.1	1	0	0	1	1	1	1	JCVI: bacteriocin halocin C8-like domain
Staphylococcus_sle1	NF013661.3	DP_08368914	-	1.4e-10	31.2	0.0	1.5e-10	31.1	0.0	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
thiopep_precurs	TIGR03892.1	UniRef90_UPI000DD10364	-	0.017	6.2	17.6	0.0012	10.0	2.9	2.2	2	0	0	2	2	2	0	JCVI: thiazolylpeptide-type bacteriocin precursor
Staphylococcus_sle1	NF013661.3	UniRef90_UPI0003861E0A	-	1.4e-28	90.4	6.1	1.6e-28	90.2	6.1	1.0	1	0	0	1	1	1	1	Staphyloccoccus N-acetylmuramoyl-L-alanine amidase
lactococcin_972	TIGR01653.1	UniRef90_Q6A9K8	-	1.5e-11	35.1	0.8	1.7e-11	35.0	0.8	1.1	1	0	0	1	1	1	1	JCVI: lactococcin 972 family bacteriocin
bact_IIb_cerein	TIGR03949.1	UniRef90_A0A653SH75	-	0.18	2.4	15.7	0.053	4.1	1.3	3.2	3	0	0	3	3	3	0	JCVI: class IIb bacteriocin, lactobin A/cerein 7B family
aureocin_A53	NF033881.1	UniRef90_A0A060WDN5	-	6.2e-06	16.5	0.5	9.9e-06	15.9	0.5	1.3	1	0	0	1	1	1	1	NCBIFAM: aureocin A53 family class IId bacteriocin
aureocin_A53	NF033881.1	UniRef90_A0A060Z839	-	1.2e-05	15.6	1.1	2.3e-05	14.7	1.1	1.4	1	0	0	1	1	1	1	NCBIFAM: aureocin A53 family class IId bacteriocin
