virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QDBK|Virus	3	8.064516129032258	S	NA	MHS449	virus_OG
4QDD0|Virus	2	8.88888888888889	S	NA	MHS449	virus_OG
4QDKP|Virus	30	52.44961632515389	S	transaminase activity	MHS449	virus_OG
4QDQV|Virus	6	18.01801801801802	S	E2 (early) protein, N terminal	MHS449	virus_OG
4QDSU|Virus	6	10	S	Protein of unknown function (DUF1367)	MHS449	virus_OG
4QDUR|Virus	5	12.919896640826874	S	NA	MHS449	virus_OG
4QDV8|Virus	23	48.15251572327044	S	NA	MHS449	virus_OG
4QDW1|Virus	2	4.246284501061571	S	NA	MHS449	virus_OG
4QE1H|Virus	30	110.57563587684069	S	NA	MHS449	virus_OG
4QE47|Virus	2	7.168458781362006	S	NA	MHS449	virus_OG
4QE6M|Virus	9	14.563106796116505	S	NA	MHS449	virus_OG
4QEBH|Virus	3	8.474576271186441	S	Capsid protein VP4	MHS449	virus_OG
4QEE7|Virus	4	6.568144499178982	S	Pfam:DUF4815	MHS449	virus_OG
4QEG2|Virus	2	7.4074074074074066	S	NA	MHS449	virus_OG
4QEIG|Virus	11	13.784461152882205	S	NA	MHS449	virus_OG
4QEKP|Virus	15	16.025641025641026	S	NA	MHS449	virus_OG
4QEQ1|Virus	4	6.802721088435375	S	NA	MHS449	virus_OG
4QEYV|Virus	14	34.82587064676617	S	NA	MHS449	virus_OG
4QEZU|Virus	54	40.88842731714842	S	L1 (late) protein	MHS449	virus_OG
4QF31|Virus	4	9.732360097323602	S	NA	MHS449	virus_OG
4QF6Z|Virus	12	34.18803418803419	S	NA	MHS449	virus_OG
4QF7D|Virus	3	8.547008547008547	S	NA	MHS449	virus_OG
4QF7I|Virus	3	6.944444444444445	S	NA	MHS449	virus_OG
4QF7N|Virus	51	24.045261669024047	S	NA	MHS449	virus_OG
4QFB4|Virus	141	133.52272727272728	S	NA	MHS449	virus_OG
4QFCQ|Virus	15	27.932960893854748	S	Phage protein GP46	MHS449	virus_OG
4QFEH|Virus	7	22.25523880273625	S	NA	MHS449	virus_OG
4QFF8|Virus	2	9.00900900900901	S	NA	MHS449	virus_OG
4QFH3|Virus	4	20.51282051282051	S	NA	MHS449	virus_OG
4QFIF|Virus	6	21.50537634408602	S	NA	MHS449	virus_OG
4QFMI|Virus	88	92.82700421940929	S	PD-(D/E)XK nuclease superfamily	MHS449	virus_OG
4QFMT|Virus	7	8.393285371702639	S	NA	MHS449	virus_OG
4QFNY|Virus	22	36.66666666666667	S	NA	MHS449	virus_OG
4QFPV|Virus	12	23.52941176470588	S	NA	MHS449	virus_OG
4QFWR|Virus	2	8.88888888888889	S	NA	MHS449	virus_OG
4QG17|Virus	11	25.28735632183908	S	NA	MHS449	virus_OG
4QG1E|Virus	7	12.82051282051282	S	NA	MHS449	virus_OG
4QG8X|Virus	4	21.164021164021165	S	NA	MHS449	virus_OG
4QGA8|Virus	1	5.05050505050505	S	NA	MHS449	virus_OG
4QGB3|Virus	6	20.408163265306122	S	Protein of unknown function (DUF732)	MHS449	virus_OG
4QGFR|Virus	74	176.96217799603687	S	NA	MHS449	virus_OG
4QGFZ|Virus	30	74.37564791254358	S	NA	MHS449	virus_OG
4QGJD|Virus	17	23.415977961432507	S	NA	MHS449	virus_OG
4QGJH|Virus	3	10.989010989010989	S	NA	MHS449	virus_OG
4QGQN|Virus	35	19.28374655647383	L	Papillomavirus helicase	MHS449	virus_OG
4QGSC|Virus	35	51.32266751148424	S	NA	MHS449	virus_OG
4QGVM|Virus	13	36.72316384180791	S	NA	MHS449	virus_OG
4QGXQ|Virus	12	21.276595744680854	S	NA	MHS449	virus_OG
4QH0X|Virus	108	106.05308669824801	S	NA	MHS449	virus_OG
4QHAU|Virus	8	22.22222222222222	S	NA	MHS449	virus_OG
4QHDH|Virus	20	38.75968992248062	S	NA	MHS449	virus_OG
4QHDM|Virus	10	12.484394506866415	S	Terminase-like family	MHS449	virus_OG
4QHIB|Virus	2	3.7878787878787876	S	NA	MHS449	virus_OG
4QHQD|Virus	32	51.79096498262497	S	NA	MHS449	virus_OG
