virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QD8P|Virus	3	6.622516556291391	S	NA	MHS495	virus_OG
4QDBK|Virus	187	523.8106957327095	S	NA	MHS495	virus_OG
4QDCX|Virus	10	30.3030303030303	S	NA	MHS495	virus_OG
4QDKP|Virus	2722	4957.922253141074	S	transaminase activity	MHS495	virus_OG
4QDQV|Virus	748	760.0278899261343	S	E2 (early) protein, N terminal	MHS495	virus_OG
4QDV8|Virus	165	357.76959907818133	S	NA	MHS495	virus_OG
4QDW3|Virus	42	47.15156923992266	S	Phage Connector (GP10)	MHS495	virus_OG
4QE1H|Virus	115	323.3893557422969	S	NA	MHS495	virus_OG
4QE7B|Virus	8	16.996247845046142	S	metallocarboxypeptidase activity	MHS495	virus_OG
4QE7J|Virus	2	6.944444444444445	S	NA	MHS495	virus_OG
4QESX|Virus	43	67.61006289308176	S	NA	MHS495	virus_OG
4QEUP|Virus	2	5.128205128205128	S	D-alanyl-D-alanine carboxypeptidase	MHS495	virus_OG
4QEZU|Virus	682	462.7703887202466	S	L1 (late) protein	MHS495	virus_OG
4QF31|Virus	6	15.625	S	NA	MHS495	virus_OG
4QFGF|Virus	1	5.555555555555555	S	Protein of unknown function (DUF1024)	MHS495	virus_OG
4QFIF|Virus	2	6.802721088435375	S	NA	MHS495	virus_OG
4QFMI|Virus	90	95.54140127388536	S	PD-(D/E)XK nuclease superfamily	MHS495	virus_OG
4QFU3|Virus	14	21.705426356589147	S	NA	MHS495	virus_OG
4QG1E|Virus	68	106.51689674374981	S	NA	MHS495	virus_OG
4QG1U|Virus	1	3.7037037037037033	S	DNA polymerase III, theta subunit	MHS495	virus_OG
4QGGR|Virus	14	11.965811965811966	S	NA	MHS495	virus_OG
4QGJD|Virus	75	213.1089510178295	S	NA	MHS495	virus_OG
4QGKT|Virus	1	4.901960784313726	S	NA	MHS495	virus_OG
4QGQN|Virus	1092	717.951596819855	L	Papillomavirus helicase	MHS495	virus_OG
4QGQS|Virus	9	7.751937984496124	S	NA	MHS495	virus_OG
4QGVM|Virus	131	376.0638260656626	S	NA	MHS495	virus_OG
4QGY0|Virus	2	4.444444444444445	S	transferase activity, transferring acyl groups	MHS495	virus_OG
4QGYH|Virus	2	7.575757575757575	S	NA	MHS495	virus_OG
4QH4R|Virus	29	79.23497267759562	S	Pfam:Phi29_Phage_SSB	MHS495	virus_OG
4QH61|Virus	4	8.23045267489712	S	Terminase-like family	MHS495	virus_OG
4QH9H|Virus	6	9.433962264150944	S	kinase activity	MHS495	virus_OG
4QHDI|Virus	1	3.3333333333333335	S	NA	MHS495	virus_OG
4QHF7|Virus	2	3.8535645472061657	S	magnesium ion binding	MHS495	virus_OG
4QHPY|Virus	36	42.10526315789474	S	NA	MHS495	virus_OG
4QHQD|Virus	461	440.95060874529304	S	NA	MHS495	virus_OG
