virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QB9S|Virus	4	16.260162601626018	S	Phage major capsid protein E	MHS560	virus_OG
4QBAR|Virus	2	7.017543859649123	S	DinI-like family	MHS560	virus_OG
4QBBN|Virus	12	24.096385542168676	S	Siphovirus Gp157	MHS560	virus_OG
4QBCR|Virus	8	15.414258188824663	S	DNA protection	MHS560	virus_OG
4QBCX|Virus	2	8.333333333333334	S	Adenovirus late L2 mu core protein (Protein X)	MHS560	virus_OG
4QBDE|Virus	1	3.546099290780142	S	NA	MHS560	virus_OG
4QBH5|Virus	2	7.326007326007326	S	Initiator Replication protein	MHS560	virus_OG
4QBHC|Virus	4	8.88888888888889	S	NA	MHS560	virus_OG
4QBHG|Virus	4	17.377304019542528	S	NA	MHS560	virus_OG
4QBQZ|Virus	2	4.796163069544365	S	NA	MHS560	virus_OG
4QBSN|Virus	10	19.157088122605362	S	aminoacyl-tRNA hydrolase activity	MHS560	virus_OG
4QBSZ|Virus	4	10.498687664041995	S	NA	MHS560	virus_OG
4QBV3|Virus	17	43.954140654284124	S	Phage Terminase	MHS560	virus_OG
4QBXB|Virus	2	8.547008547008547	S	Phage minor structural protein GP20	MHS560	virus_OG
4QC2G|Virus	6	10.362694300518136	S	Ribonucleotide reductase, small chain	MHS560	virus_OG
4QCB0|Virus	242	254.46898002103052	S	nuclease activity	MHS560	virus_OG
4QCCA|Virus	37	119.7411003236246	S	NA	MHS560	virus_OG
4QCFY|Virus	8	12.232415902140673	S	Uncharacterized protein conserved in bacteria (DUF2184)	MHS560	virus_OG
4QCMI|Virus	10	12.77139208173691	S	AAA domain	MHS560	virus_OG
4QCQ6|Virus	941	1049.0523968784837	S	NA	MHS560	virus_OG
4QD4X|Virus	2	4.796163069544365	S	NA	MHS560	virus_OG
4QD81|Virus	4	8.385744234800839	S	PcfK-like protein	MHS560	virus_OG
4QD8A|Virus	3	7.246376811594203	S	NA	MHS560	virus_OG
4QDAB|Virus	1	4.975124378109452	S	Pfam:Caudo_bapla16	MHS560	virus_OG
4QDBK|Virus	22	60.99765485733399	S	NA	MHS560	virus_OG
4QDD0|Virus	2	8.88888888888889	S	NA	MHS560	virus_OG
4QDF9|Virus	3	4.524886877828054	S	Protein of unknown function (DUF1071)	MHS560	virus_OG
4QDJG|Virus	5	10.548523206751055	S	purine nucleotide metabolic process	MHS560	virus_OG
4QDKP|Virus	48	87.3738651375889	S	transaminase activity	MHS560	virus_OG
4QDKV|Virus	30	151.5151515151515	S	NA	MHS560	virus_OG
4QDQX|Virus	1091	1382.7265737304851	S	NA	MHS560	virus_OG
4QDRW|Virus	6	12.82051282051282	S	Phage virion morphogenesis family	MHS560	virus_OG
4QDV8|Virus	28	58.700209643605874	S	NA	MHS560	virus_OG
4QDY5|Virus	2	7.575757575757575	S	NA	MHS560	virus_OG
4QE1H|Virus	65	180.55555555555557	S	NA	MHS560	virus_OG
4QE7B|Virus	15	7.94912559618442	S	metallocarboxypeptidase activity	MHS560	virus_OG
4QE9D|Virus	37	102.77777777777779	S	NA	MHS560	virus_OG
4QETU|Virus	3	16.666666666666668	S	Mu-like prophage major head subunit gpT	MHS560	virus_OG
4QFEN|Virus	2	4.301075268817204	S	NA	MHS560	virus_OG
4QFJ1|Virus	6	12.738853503184714	S	NA	MHS560	virus_OG
4QFMI|Virus	67	70.67510548523207	S	PD-(D/E)XK nuclease superfamily	MHS560	virus_OG
4QFTT|Virus	1	3.4013605442176873	S	NA	MHS560	virus_OG
4QFWJ|Virus	5	7.716049382716049	S	Protein of unknown function (DUF1441)	MHS560	virus_OG
4QFWR|Virus	4	13.88888888888889	S	NA	MHS560	virus_OG
4QG17|Virus	10	22.988505747126435	S	NA	MHS560	virus_OG
4QG1E|Virus	2	6.600660066006601	S	NA	MHS560	virus_OG
4QG2D|Virus	4	13.071895424836601	S	NA	MHS560	virus_OG
4QG33|Virus	2	3.875968992248062	S	NA	MHS560	virus_OG
4QG5Q|Virus	6	9.615384615384615	S	NA	MHS560	virus_OG
4QG8P|Virus	1	4.901960784313726	S	Protein of unknown function (DUF1514)	MHS560	virus_OG
4QG9U|Virus	31	17.846862406447897	S	NA	MHS560	virus_OG
4QGDF|Virus	7	9.370816599732262	S	NA	MHS560	virus_OG
4QGJD|Virus	26	56.58934134401424	S	NA	MHS560	virus_OG
4QGN0|Virus	33	87.3015873015873	S	NA	MHS560	virus_OG
4QGVM|Virus	11	31.073446327683616	S	NA	MHS560	virus_OG
4QGZV|Virus	2	7.017543859649123	S	NA	MHS560	virus_OG
4QH10|Virus	891	802.7027027027026	S	NA	MHS560	virus_OG
4QHDI|Virus	8	27.07482993197279	S	NA	MHS560	virus_OG
4QHNU|Virus	19	27.298850574712645	S	NA	MHS560	virus_OG
4QHQD|Virus	114	132.27876577707264	S	NA	MHS560	virus_OG
