virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QBH1|Virus	235	428.3425581994054	S	AAA domain	MHS448	virus_OG
4QBI4|Virus	2	9.25925925925926	S	Pfam:Phage_r1t_holin	MHS448	virus_OG
4QBMM|Virus	11	17.628205128205128	S	NA	MHS448	virus_OG
4QBP3|Virus	4	8.231483336672676	S	PDDEXK-like domain of unknown function (DUF3799)	MHS448	virus_OG
4QBQ9|Virus	1	3.7878787878787876	S	Protein of unknown function (DUF4043)	MHS448	virus_OG
4QBSJ|Virus	3	4.926108374384237	S	DNA primase activity	MHS448	virus_OG
4QBSN|Virus	4	12.820512820512821	S	aminoacyl-tRNA hydrolase activity	MHS448	virus_OG
4QBV3|Virus	24	52.980132450331126	S	Phage Terminase	MHS448	virus_OG
4QC2T|Virus	35	51.395007342143906	S	NA	MHS448	virus_OG
4QC3Q|Virus	12	21.85792349726776	S	Protein of unknown function DUF262	MHS448	virus_OG
4QC5Z|Virus	2	6.410256410256411	S	Phage Mu protein F like protein	MHS448	virus_OG
4QC60|Virus	32	81.80631029108218	S	NA	MHS448	virus_OG
4QCB0|Virus	96	179.25337074273244	S	nuclease activity	MHS448	virus_OG
4QCC7|Virus	6	6.968641114982579	S	Uncharacterized conserved protein (DUF2303)	MHS448	virus_OG
4QCCS|Virus	12	22.3463687150838	S	Bacteriophage holin	MHS448	virus_OG
4QCMA|Virus	22	43.91217564870259	S	NA	MHS448	virus_OG
4QCR1|Virus	144260	99673.21475154872	S	Late Protein L2	MHS448	virus_OG
4QCUC|Virus	6	18.721612938960895	S	endodeoxyribonuclease activity	MHS448	virus_OG
4QCW3|Virus	36	27.906976744186046	S	Peptidase family S49	MHS448	virus_OG
4QCYR|Virus	5	19.607843137254903	S	gpW	MHS448	virus_OG
4QCZC|Virus	4	8.20288982540638	S	Bacterial DNA polymerase III alpha subunit	MHS448	virus_OG
4QD6Y|Virus	8	12.288786482334869	S	DNA N-6-adenine-methyltransferase (Dam)	MHS448	virus_OG
4QDKP|Virus	13	23.357787334513873	S	transaminase activity	MHS448	virus_OG
4QDQV|Virus	65810	93921.31290288088	S	E2 (early) protein, N terminal	MHS448	virus_OG
4QDUR|Virus	6	15.503875968992247	S	NA	MHS448	virus_OG
4QDV8|Virus	10	20.964360587002098	S	NA	MHS448	virus_OG
4QDW1|Virus	15	31.847133757961785	S	NA	MHS448	virus_OG
4QE1H|Virus	31	100.97054886211512	S	NA	MHS448	virus_OG
4QE6M|Virus	9	14.563106796116505	S	NA	MHS448	virus_OG
4QE8V|Virus	1	5.555555555555555	S	NA	MHS448	virus_OG
4QED7|Virus	33	37.54266211604096	S	AAA domain	MHS448	virus_OG
4QEE7|Virus	10	7.610350076103501	S	Pfam:DUF4815	MHS448	virus_OG
4QEE8|Virus	20	21.231422505307858	S	Pfam:DUF5047	MHS448	virus_OG
4QEMH|Virus	6	11.627906976744185	S	NA	MHS448	virus_OG
4QEYV|Virus	2	4.975124378109452	S	NA	MHS448	virus_OG
4QEZU|Virus	143669	92454.29929362431	S	L1 (late) protein	MHS448	virus_OG
4QF31|Virus	4	9.732360097323602	S	NA	MHS448	virus_OG
4QFB4|Virus	231	218.75	S	NA	MHS448	virus_OG
4QFEN|Virus	6	9.66183574879227	S	NA	MHS448	virus_OG
4QFF8|Virus	6	17.094017094017094	S	NA	MHS448	virus_OG
4QFMI|Virus	54	56.9620253164557	S	PD-(D/E)XK nuclease superfamily	MHS448	virus_OG
4QFPV|Virus	7	13.72549019607843	S	NA	MHS448	virus_OG
4QFWJ|Virus	27	42.25352112676056	S	Protein of unknown function (DUF1441)	MHS448	virus_OG
4QFX0|Virus	2	8.23045267489712	S	NA	MHS448	virus_OG
4QG17|Virus	9	20.689655172413794	S	NA	MHS448	virus_OG
4QG1E|Virus	6	10.989010989010989	S	NA	MHS448	virus_OG
4QG33|Virus	2	3.745318352059925	S	NA	MHS448	virus_OG
4QG5Q|Virus	16	20.356234096692113	S	NA	MHS448	virus_OG
4QGFQ|Virus	4	19.047619047619047	S	NA	MHS448	virus_OG
4QGFR|Virus	135	324.2439906952701	S	NA	MHS448	virus_OG
4QGGJ|Virus	1	4.975124378109452	S	NA	MHS448	virus_OG
4QGJD|Virus	1	3.8314176245210727	S	NA	MHS448	virus_OG
4QGQN|Virus	176014	96981.88424386621	L	Papillomavirus helicase	MHS448	virus_OG
4QGVM|Virus	17	48.0225988700565	S	NA	MHS448	virus_OG
4QHDH|Virus	22	42.63565891472868	S	NA	MHS448	virus_OG
4QHHE|Virus	8	12.944983818770227	S	NA	MHS448	virus_OG
4QHN9|Virus	7	10.703363914373089	S	NA	MHS448	virus_OG
4QHQD|Virus	21	54.263565891472865	S	NA	MHS448	virus_OG
